#Navio B MarAd
#Manobra de Curva Giro
#
#Posição e Orientação
#
#temp           x           y           z        roll       pitch         yaw 
 0.00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00 
 0.70        2.87700e+00        6.05489e-05        0.00000e+00        0.00000e+00        0.00000e+00        -6.53242e-07 
 1.40        5.75400e+00        1.81048e-04        0.00000e+00        0.00000e+00        0.00000e+00        -2.60627e-06 
 2.10        8.62932e+00        -1.75298e-03        0.00000e+00        0.00000e+00        0.00000e+00        1.67554e-05 
 2.80        1.15030e+01        -5.72171e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.97956e-05 
 3.50        1.43750e+01        -1.16404e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.86152e-04 
 4.20        1.72453e+01        -1.94248e-02        0.00000e+00        0.00000e+00        0.00000e+00        3.35470e-04 
 4.90        2.01139e+01        -2.89911e-02        0.00000e+00        0.00000e+00        0.00000e+00        5.27398e-04 
 5.60        2.29809e+01        -4.02561e-02        0.00000e+00        0.00000e+00        0.00000e+00        7.61592e-04 
 6.30        2.58462e+01        -5.31367e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.03771e-03 
 7.00        2.87099e+01        -6.75506e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.35543e-03 
 7.70        3.15719e+01        -8.34158e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.71441e-03 
 8.40        3.44322e+01        -1.00651e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.11433e-03 
 9.10        3.72909e+01        -1.19174e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.55488e-03 
 9.80        4.01480e+01        -1.38905e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.03573e-03 
 10.50        4.30034e+01        -1.59763e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.55658e-03 
 11.20        4.58571e+01        -1.81668e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.11713e-03 
 11.90        4.87092e+01        -2.04541e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.71707e-03 
 12.60        5.15597e+01        -2.28302e-01        0.00000e+00        0.00000e+00        0.00000e+00        5.35610e-03 
 13.30        5.44085e+01        -2.52872e-01        0.00000e+00        0.00000e+00        0.00000e+00        6.03394e-03 
 14.00        5.72556e+01        -2.78173e-01        0.00000e+00        0.00000e+00        0.00000e+00        6.75029e-03 
 14.70        6.01012e+01        -3.04126e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.50487e-03 
 15.40        6.29450e+01        -3.30654e-01        0.00000e+00        0.00000e+00        0.00000e+00        8.29739e-03 
 16.10        6.57872e+01        -3.57678e-01        0.00000e+00        0.00000e+00        0.00000e+00        9.12759e-03 
