#Navio B MarAd
#Manobra de Curva Giro
#
#Velocidade Inercial
#
#temp           u           v           r
 0.00        4.11000e+00        0.00000e+00        0.00000e+00 
 0.70        4.11000e+00        9.21949e-05        0.00000e+00 
 1.40        4.11000e+00        1.80526e-04        0.00000e+00 
 2.10        4.10816e+00        -2.65948e-03        0.00000e+00 
 2.80        4.10632e+00        -5.38017e-03        0.00000e+00 
 3.50        4.10449e+00        -7.98211e-03        0.00000e+00 
 4.20        4.10265e+00        -1.04659e-02        0.00000e+00 
 4.90        4.10082e+00        -1.28321e-02        0.00000e+00 
 5.60        4.09899e+00        -1.50812e-02        0.00000e+00 
 6.30        4.09717e+00        -1.72138e-02        0.00000e+00 
 7.00        4.09534e+00        -1.92304e-02        0.00000e+00 
 7.70        4.09352e+00        -2.11315e-02        0.00000e+00 
 8.40        4.09170e+00        -2.29175e-02        0.00000e+00 
 9.10        4.08988e+00        -2.45890e-02        0.00000e+00 
 9.80        4.08806e+00        -2.61465e-02        0.00000e+00 
 10.50        4.08624e+00        -2.75903e-02        0.00000e+00 
 11.20        4.08442e+00        -2.89210e-02        0.00000e+00 
 11.90        4.08260e+00        -3.01390e-02        0.00000e+00 
 12.60        4.08078e+00        -3.12446e-02        0.00000e+00 
 13.30        4.07897e+00        -3.22384e-02        0.00000e+00 
 14.00        4.07715e+00        -3.31207e-02        0.00000e+00 
 14.70        4.07533e+00        -3.38919e-02        0.00000e+00 
 15.40        4.07350e+00        -3.45525e-02        0.00000e+00 
 16.10        4.07168e+00        -3.51028e-02        0.00000e+00 
 16.80        4.06986e+00        -3.55433e-02        0.00000e+00 
 17.50        4.06803e+00        -3.58742e-02        0.00000e+00 
 18.20        4.06620e+00        -3.60959e-02        0.00000e+00 
 18.90        4.06436e+00        -3.62090e-02        0.00000e+00 
 19.60        4.06252e+00        -3.62136e-02        0.00000e+00 
 20.30        4.06068e+00        -3.61102e-02        0.00000e+00 
 21.00        4.05883e+00        -3.58991e-02        0.00000e+00 
 21.70        4.05698e+00        -3.55807e-02        0.00000e+00 
 22.40        4.05513e+00        -3.51554e-02        0.00000e+00 
 23.10        4.05326e+00        -3.46234e-02        0.00000e+00 
 23.80        4.05139e+00        -3.39852e-02        0.00000e+00 
 24.50        4.04952e+00        -3.32411e-02        0.00000e+00 
 25.20        4.04763e+00        -3.23915e-02        0.00000e+00 
 25.90        4.04574e+00        -3.14366e-02        0.00000e+00 
 26.60        4.04384e+00        -3.03770e-02        0.00000e+00 
 27.30        4.04193e+00        -2.92128e-02        0.00000e+00 
 28.00        4.04001e+00        -2.79446e-02        0.00000e+00 
 28.70        4.03808e+00        -2.65725e-02        0.00000e+00 
 29.40        4.03615e+00        -2.50971e-02        0.00000e+00 
 30.10        4.03420e+00        -2.35186e-02        0.00000e+00 
 30.80        4.03224e+00        -2.18374e-02        0.00000e+00 
 31.50        4.03026e+00        -2.00539e-02        0.00000e+00 
 32.20        4.02828e+00        -1.81685e-02        0.00000e+00 
 32.90        4.02628e+00        -1.61815e-02        0.00000e+00 
 33.60        4.02426e+00        -1.40934e-02        0.00000e+00 
 34.30        4.02224e+00        -1.19044e-02        0.00000e+00 
 35.00        4.02020e+00        -9.61510e-03        0.00000e+00 
 35.70        4.01814e+00        -7.22576e-03        0.00000e+00 
 36.40        4.01607e+00        -4.73681e-03        0.00000e+00 
 37.10        4.01398e+00        -2.14867e-03        0.00000e+00 
 37.80        4.01187e+00        5.38248e-04        0.00000e+00 
 38.50        4.00975e+00        3.32352e-03        0.00000e+00 
 39.20        4.00760e+00        6.20672e-03        0.00000e+00 
 39.90        4.00544e+00        9.18741e-03        0.00000e+00 
 40.60        4.00326e+00        1.22652e-02        0.00000e+00 
 41.30        4.00106e+00        1.54395e-02        0.00000e+00 
 42.00        3.99883e+00        1.87100e-02        0.00000e+00 
 42.70        3.99659e+00        2.20761e-02        0.00000e+00 
 43.40        3.99433e+00        2.55375e-02        0.00000e+00 
 44.10        3.99204e+00        2.90936e-02        0.00000e+00 
 44.80        3.98973e+00        3.27439e-02        0.00000e+00 
 45.50        3.98739e+00        3.64879e-02        0.00000e+00 
 46.20        3.98503e+00        4.03251e-02        0.00000e+00 
