#Navio B MarAd
#Manobra de Curva Giro
#
#Velocidade Inercial
#
#temp           u           v           r
 0.00        4.11000e+00        0.00000e+00        0.00000e+00 
 0.70        4.11000e+00        8.38136e-05        0.00000e+00 
 1.40        4.11000e+00        1.64115e-04        0.00000e+00 
 2.10        4.10779e+00        -3.26830e-03        0.00000e+00 
 2.80        4.10559e+00        -6.55604e-03        0.00000e+00 
 3.50        4.10338e+00        -9.69983e-03        0.00000e+00 
 4.20        4.10118e+00        -1.27004e-02        0.00000e+00 
 4.90        4.09899e+00        -1.55583e-02        0.00000e+00 
 5.60        4.09679e+00        -1.82743e-02        0.00000e+00 
 6.30        4.09460e+00        -2.08490e-02        0.00000e+00 
 7.00        4.09241e+00        -2.32831e-02        0.00000e+00 
 7.70        4.09023e+00        -2.55770e-02        0.00000e+00 
 8.40        4.08804e+00        -2.77316e-02        0.00000e+00 
 9.10        4.08586e+00        -2.97472e-02        0.00000e+00 
 9.80        4.08368e+00        -3.16246e-02        0.00000e+00 
 10.50        4.08150e+00        -3.33642e-02        0.00000e+00 
 11.20        4.07932e+00        -3.49665e-02        0.00000e+00 
 11.90        4.07714e+00        -3.64323e-02        0.00000e+00 
 12.60        4.07496e+00        -3.77618e-02        0.00000e+00 
 13.30        4.07278e+00        -3.89558e-02        0.00000e+00 
 14.00        4.07060e+00        -4.00146e-02        0.00000e+00 
 14.70        4.06842e+00        -4.09388e-02        0.00000e+00 
 15.40        4.06624e+00        -4.17289e-02        0.00000e+00 
 16.10        4.06406e+00        -4.23854e-02        0.00000e+00 
 16.80        4.06187e+00        -4.29087e-02        0.00000e+00 
 17.50        4.05968e+00        -4.32994e-02        0.00000e+00 
 18.20        4.05749e+00        -4.35579e-02        0.00000e+00 
 18.90        4.05529e+00        -4.36846e-02        0.00000e+00 
 19.60        4.05309e+00        -4.36801e-02        0.00000e+00 
 20.30        4.05089e+00        -4.35448e-02        0.00000e+00 
 21.00        4.04867e+00        -4.32792e-02        0.00000e+00 
 21.70        4.04646e+00        -4.28838e-02        0.00000e+00 
 22.40        4.04423e+00        -4.23590e-02        0.00000e+00 
 23.10        4.04200e+00        -4.17052e-02        0.00000e+00 
 23.80        4.03976e+00        -4.09230e-02        0.00000e+00 
 24.50        4.03751e+00        -4.00128e-02        0.00000e+00 
 25.20        4.03526e+00        -3.89751e-02        0.00000e+00 
 25.90        4.03299e+00        -3.78104e-02        0.00000e+00 
 26.60        4.03071e+00        -3.65191e-02        0.00000e+00 
 27.30        4.02842e+00        -3.51018e-02        0.00000e+00 
 28.00        4.02612e+00        -3.35588e-02        0.00000e+00 
 28.70        4.02381e+00        -3.18908e-02        0.00000e+00 
 29.40        4.02149e+00        -3.00981e-02        0.00000e+00 
 30.10        4.01915e+00        -2.81813e-02        0.00000e+00 
 30.80        4.01679e+00        -2.61410e-02        0.00000e+00 
 31.50        4.01442e+00        -2.39776e-02        0.00000e+00 
 32.20        4.01204e+00        -2.16916e-02        0.00000e+00 
 32.90        4.00963e+00        -1.92837e-02        0.00000e+00 
 33.60        4.00722e+00        -1.67542e-02        0.00000e+00 
 34.30        4.00478e+00        -1.41039e-02        0.00000e+00 
 35.00        4.00232e+00        -1.13331e-02        0.00000e+00 
 35.70        3.99984e+00        -8.44262e-03        0.00000e+00 
 36.40        3.99735e+00        -5.43290e-03        0.00000e+00 
 37.10        3.99483e+00        -2.30455e-03        0.00000e+00 
 37.80        3.99229e+00        9.41811e-04        0.00000e+00 
 38.50        3.98973e+00        4.30558e-03        0.00000e+00 
 39.20        3.98714e+00        7.78614e-03        0.00000e+00 
 39.90        3.98453e+00        1.13828e-02        0.00000e+00 
