#Navio B MarAd
#Manobra de Curva Giro
#
#Velocidade Inercial
#
#temp           u           v           r
 0.00        4.11000e+00        0.00000e+00        0.00000e+00 
 0.70        4.11000e+00        9.98429e-05        0.00000e+00 
 1.40        4.11000e+00        1.96126e-04        0.00000e+00 
 2.10        4.10816e+00        -2.63563e-03        0.00000e+00 
 2.80        4.10632e+00        -5.34776e-03        0.00000e+00 
 3.50        4.10448e+00        -7.94084e-03        0.00000e+00 
 4.20        4.10265e+00        -1.04154e-02        0.00000e+00 
 4.90        4.10082e+00        -1.27721e-02        0.00000e+00 
 5.60        4.09899e+00        -1.50113e-02        0.00000e+00 
 6.30        4.09716e+00        -1.71337e-02        0.00000e+00 
 7.00        4.09534e+00        -1.91397e-02        0.00000e+00 
 7.70        4.09352e+00        -2.10298e-02        0.00000e+00 
 8.40        4.09170e+00        -2.28044e-02        0.00000e+00 
 9.10        4.08988e+00        -2.44642e-02        0.00000e+00 
 9.80        4.08806e+00        -2.60094e-02        0.00000e+00 
 10.50        4.08624e+00        -2.74406e-02        0.00000e+00 
 11.20        4.08442e+00        -2.87581e-02        0.00000e+00 
 11.90        4.08261e+00        -2.99625e-02        0.00000e+00 
 12.60        4.08079e+00        -3.10541e-02        0.00000e+00 
 13.30        4.07898e+00        -3.20333e-02        0.00000e+00 
 14.00        4.07716e+00        -3.29004e-02        0.00000e+00 
 14.70        4.07535e+00        -3.36560e-02        0.00000e+00 
 15.40        4.07353e+00        -3.43004e-02        0.00000e+00 
 16.10        4.07171e+00        -3.48339e-02        0.00000e+00 
 16.80        4.06989e+00        -3.52569e-02        0.00000e+00 
 17.50        4.06807e+00        -3.55698e-02        0.00000e+00 
 18.20        4.06625e+00        -3.57729e-02        0.00000e+00 
 18.90        4.06442e+00        -3.58666e-02        0.00000e+00 
 19.60        4.06259e+00        -3.58512e-02        0.00000e+00 
 20.30        4.06076e+00        -3.57270e-02        0.00000e+00 
 21.00        4.05893e+00        -3.54944e-02        0.00000e+00 
 21.70        4.05709e+00        -3.51538e-02        0.00000e+00 
