#Navio B MarAd
#Manobra de Curva Giro
#
#Velocidade Sistema Solidário 
#
#temp           u           v           w    dot roll   dot pitch     dot yaw 
 0.00        4.11000e+00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00 
 0.70        4.11000e+00        8.65010e-05        0.00000e+00        0.00000e+00        0.00000e+00        -1.86481e-06 
 1.40        4.11000e+00        1.74838e-04        0.00000e+00        0.00000e+00        0.00000e+00        -3.71698e-06 
 2.10        4.10816e+00        -2.75248e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.89709e-05 
 2.80        4.10632e+00        -5.73966e-03        0.00000e+00        0.00000e+00        0.00000e+00        1.21202e-04 
 3.50        4.10448e+00        -8.78566e-03        0.00000e+00        0.00000e+00        0.00000e+00        1.82985e-04 
 4.20        4.10265e+00        -1.18895e-02        0.00000e+00        0.00000e+00        0.00000e+00        2.44328e-04 
 4.90        4.10081e+00        -1.50501e-02        0.00000e+00        0.00000e+00        0.00000e+00        3.05240e-04 
 5.60        4.09898e+00        -1.82665e-02        0.00000e+00        0.00000e+00        0.00000e+00        3.65729e-04 
 6.30        4.09714e+00        -2.15377e-02        0.00000e+00        0.00000e+00        0.00000e+00        4.25803e-04 
 7.00        4.09531e+00        -2.48628e-02        0.00000e+00        0.00000e+00        0.00000e+00        4.85468e-04 
 7.70        4.09347e+00        -2.82407e-02        0.00000e+00        0.00000e+00        0.00000e+00        5.44733e-04 
 8.40        4.09164e+00        -3.16704e-02        0.00000e+00        0.00000e+00        0.00000e+00        6.03605e-04 
 9.10        4.08980e+00        -3.51512e-02        0.00000e+00        0.00000e+00        0.00000e+00        6.62089e-04 
 9.80        4.08796e+00        -3.86818e-02        0.00000e+00        0.00000e+00        0.00000e+00        7.20194e-04 
 10.50        4.08611e+00        -4.22615e-02        0.00000e+00        0.00000e+00        0.00000e+00        7.77924e-04 
 11.20        4.08427e+00        -4.58894e-02        0.00000e+00        0.00000e+00        0.00000e+00        8.35286e-04 
 11.90        4.08242e+00        -4.95644e-02        0.00000e+00        0.00000e+00        0.00000e+00        8.92286e-04 
 12.60        4.08056e+00        -5.32856e-02        0.00000e+00        0.00000e+00        0.00000e+00        9.48929e-04 
 13.30        4.07870e+00        -5.70522e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.00522e-03 
 14.00        4.07684e+00        -6.08632e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.06117e-03 
 14.70        4.07497e+00        -6.47178e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.11677e-03 
 15.40        4.07310e+00        -6.86150e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.17204e-03 
 16.10        4.07121e+00        -7.25539e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.22698e-03 
 16.80        4.06932e+00        -7.65338e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.28159e-03 
 17.50        4.06743e+00        -8.05536e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.33588e-03 
 18.20        4.06552e+00        -8.46125e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.38985e-03 
 18.90        4.06361e+00        -8.87097e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.44350e-03 
 19.60        4.06169e+00        -9.28442e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.49684e-03 
 20.30        4.05975e+00        -9.70153e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.54988e-03 
 21.00        4.05781e+00        -1.01222e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.60261e-03 
 21.70        4.05586e+00        -1.05464e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.65504e-03 
 22.40        4.05390e+00        -1.09739e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.70717e-03 
 23.10        4.05192e+00        -1.14048e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.75900e-03 
 23.80        4.04993e+00        -1.18389e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.81054e-03 
 24.50        4.04794e+00        -1.22762e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.86179e-03 
 25.20        4.04592e+00        -1.27165e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.91276e-03 
 25.90        4.04390e+00        -1.31598e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.96344e-03 
 26.60        4.04186e+00        -1.36060e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.01383e-03 
 27.30        4.03980e+00        -1.40550e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.06395e-03 
 28.00        4.03773e+00        -1.45068e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.11378e-03 
 28.70        4.03565e+00        -1.49612e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.16334e-03 
 29.40        4.03355e+00        -1.54182e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.21262e-03 
 30.10        4.03143e+00        -1.58777e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.26162e-03 
 30.80        4.02930e+00        -1.63396e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.31036e-03 
 31.50        4.02715e+00        -1.68038e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.35882e-03 
 32.20        4.02498e+00        -1.72703e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.40701e-03 
 32.90        4.02279e+00        -1.77390e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.45493e-03 
 33.60        4.02059e+00        -1.82098e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.50258e-03 
 34.30        4.01836e+00        -1.86826e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.54996e-03 
 35.00        4.01612e+00        -1.91574e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.59708e-03 
 35.70        4.01385e+00        -1.96340e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.64393e-03 
 36.40        4.01157e+00        -2.01124e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.69052e-03 
 37.10        4.00926e+00        -2.05926e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.73684e-03 
 37.80        4.00694e+00        -2.10744e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.78289e-03 
 38.50        4.00459e+00        -2.15577e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.82868e-03 
 39.20        4.00221e+00        -2.20425e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.87421e-03 
 39.90        3.99982e+00        -2.25288e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.91947e-03 
 40.60        3.99740e+00        -2.30164e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.96446e-03 
 41.30        3.99496e+00        -2.35052e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.00920e-03 
 42.00        3.99250e+00        -2.39953e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.05367e-03 
 42.70        3.99001e+00        -2.44865e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.09787e-03 
 43.40        3.98749e+00        -2.49787e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.14181e-03 
 44.10        3.98496e+00        -2.54719e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.18549e-03 
 44.80        3.98239e+00        -2.59659e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.22890e-03 
 45.50        3.97980e+00        -2.64608e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.27205e-03 
 46.20        3.97718e+00        -2.69565e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.31493e-03 
 46.90        3.97454e+00        -2.74529e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.35754e-03 
 47.60        3.97187e+00        -2.79498e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.39989e-03 
 48.30        3.96917e+00        -2.84473e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.44197e-03 
 49.00        3.96644e+00        -2.89453e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.48379e-03 
 49.70        3.96369e+00        -2.94437e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.52534e-03 
 50.40        3.96091e+00        -2.99424e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.56661e-03 
 51.10        3.95810e+00        -3.04414e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.60762e-03 
 51.80        3.95526e+00        -3.09406e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.64836e-03 
 52.50        3.95239e+00        -3.14400e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.68883e-03 
 53.20        3.94949e+00        -3.19394e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.72902e-03 
 53.90        3.94656e+00        -3.24387e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.76894e-03 
 54.60        3.94360e+00        -3.29381e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.80859e-03 
 55.30        3.94061e+00        -3.34372e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.84797e-03 
 56.00        3.93759e+00        -3.39362e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.88707e-03 
 56.70        3.93454e+00        -3.44350e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.92590e-03 
 57.40        3.93146e+00        -3.49334e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.96445e-03 
 58.10        3.92834e+00        -3.54314e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.00272e-03 
 58.80        3.92520e+00        -3.59289e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.04071e-03 
 59.50        3.92202e+00        -3.64260e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.07842e-03 
 60.20        3.91881e+00        -3.69224e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.11586e-03 
 60.90        3.91556e+00        -3.74182e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.15301e-03 
 61.60        3.91229e+00        -3.79133e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.18988e-03 
 62.30        3.90898e+00        -3.84077e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.22647e-03 
 63.00        3.90564e+00        -3.89012e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.26277e-03 
 63.70        3.90226e+00        -3.93939e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.29879e-03 
 64.40        3.89885e+00        -3.98856e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.33453e-03 
 65.10        3.89541e+00        -4.03764e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.36997e-03 
 65.80        3.89194e+00        -4.08660e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.40513e-03 
 66.50        3.88843e+00        -4.13546e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.44001e-03 
 67.20        3.88488e+00        -4.18420e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.47459e-03 
 67.90        3.88130e+00        -4.23282e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.50888e-03 
 68.60        3.87769e+00        -4.28131e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.54288e-03 
 69.30        3.87405e+00        -4.32967e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.57659e-03 
 70.00        3.87037e+00        -4.37789e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.61001e-03 
 70.70        3.86665e+00        -4.42597e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.64313e-03 
 71.40        3.86290e+00        -4.47390e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.67596e-03 
 72.10        3.85911e+00        -4.52167e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.70849e-03 
 72.80        3.85530e+00        -4.56929e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.74073e-03 
 73.50        3.85144e+00        -4.61674e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.77267e-03 
 74.20        3.84755e+00        -4.66403e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.80432e-03 
 74.90        3.84363e+00        -4.71114e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.83566e-03 
 75.60        3.83967e+00        -4.75807e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.86671e-03 
 76.30        3.83567e+00        -4.80482e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.89746e-03 
 77.00        3.83164e+00        -4.85138e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.92791e-03 
 77.70        3.82758e+00        -4.89776e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.95806e-03 
