#Navio B MarAd
#Manobra de Curva Giro
#
#Velocidade Inercial
#
#temp           u           v           r
 0.00        4.11000e+00        0.00000e+00        0.00000e+00 
 0.70        4.11000e+00        8.38136e-05        0.00000e+00 
 1.40        4.11000e+00        1.64115e-04        0.00000e+00 
 2.10        4.10816e+00        -3.52285e-03        0.00000e+00 
 2.80        4.10632e+00        -7.08720e-03        0.00000e+00 
 3.50        4.10448e+00        -1.05293e-02        0.00000e+00 
 4.20        4.10265e+00        -1.38497e-02        0.00000e+00 
 4.90        4.10082e+00        -1.70486e-02        0.00000e+00 
 5.60        4.09899e+00        -2.01265e-02        0.00000e+00 
 6.30        4.09716e+00        -2.30837e-02        0.00000e+00 
 7.00        4.09534e+00        -2.59205e-02        0.00000e+00 
 7.70        4.09352e+00        -2.86374e-02        0.00000e+00 
 8.40        4.09170e+00        -3.12346e-02        0.00000e+00 
 9.10        4.08988e+00        -3.37124e-02        0.00000e+00 
 9.80        4.08806e+00        -3.60713e-02        0.00000e+00 
 10.50        4.08624e+00        -3.83114e-02        0.00000e+00 
 11.20        4.08442e+00        -4.04330e-02        0.00000e+00 
 11.90        4.08261e+00        -4.24366e-02        0.00000e+00 
 12.60        4.08079e+00        -4.43223e-02        0.00000e+00 
 13.30        4.07897e+00        -4.60904e-02        0.00000e+00 
 14.00        4.07716e+00        -4.77412e-02        0.00000e+00 
 14.70        4.07534e+00        -4.92749e-02        0.00000e+00 
 15.40        4.07352e+00        -5.06919e-02        0.00000e+00 
 16.10        4.07170e+00        -5.19924e-02        0.00000e+00 
 16.80        4.06988e+00        -5.31766e-02        0.00000e+00 
 17.50        4.06806e+00        -5.42448e-02        0.00000e+00 
 18.20        4.06624e+00        -5.51973e-02        0.00000e+00 
 18.90        4.06441e+00        -5.60342e-02        0.00000e+00 
 19.60        4.06258e+00        -5.67559e-02        0.00000e+00 
 20.30        4.06075e+00        -5.73625e-02        0.00000e+00 
 21.00        4.05891e+00        -5.78544e-02        0.00000e+00 
 21.70        4.05707e+00        -5.82317e-02        0.00000e+00 
 22.40        4.05522e+00        -5.84948e-02        0.00000e+00 
 23.10        4.05337e+00        -5.86438e-02        0.00000e+00 
 23.80        4.05151e+00        -5.86791e-02        0.00000e+00 
 24.50        4.04965e+00        -5.86008e-02        0.00000e+00 
 25.20        4.04778e+00        -5.84092e-02        0.00000e+00 
 25.90        4.04590e+00        -5.81046e-02        0.00000e+00 
 26.60        4.04402e+00        -5.76872e-02        0.00000e+00 
 27.30        4.04213e+00        -5.71573e-02        0.00000e+00 
 28.00        4.04023e+00        -5.65152e-02        0.00000e+00 
 28.70        4.03832e+00        -5.57611e-02        0.00000e+00 
 29.40        4.03640e+00        -5.48954e-02        0.00000e+00 
 30.10        4.03447e+00        -5.39182e-02        0.00000e+00 
 30.80        4.03253e+00        -5.28299e-02        0.00000e+00 
 31.50        4.03058e+00        -5.16308e-02        0.00000e+00 
 32.20        4.02862e+00        -5.03212e-02        0.00000e+00 
 32.90        4.02664e+00        -4.89013e-02        0.00000e+00 
 33.60        4.02466e+00        -4.73716e-02        0.00000e+00 
 34.30        4.02266e+00        -4.57323e-02        0.00000e+00 
 35.00        4.02064e+00        -4.39837e-02        0.00000e+00 
 35.70        4.01861e+00        -4.21262e-02        0.00000e+00 
 36.40        4.01657e+00        -4.01602e-02        0.00000e+00 
 37.10        4.01451e+00        -3.80859e-02        0.00000e+00 
 37.80        4.01243e+00        -3.59039e-02        0.00000e+00 
 38.50        4.01034e+00        -3.36143e-02        0.00000e+00 
 39.20        4.00823e+00        -3.12177e-02        0.00000e+00 
 39.90        4.00610e+00        -2.87144e-02        0.00000e+00 
