#Navio B MarAd
#Manobra de Curva Giro
#
#Velocidade Inercial
#
#temp           u           v           r
 0.00        4.11000e+00        0.00000e+00        0.00000e+00 
 0.70        4.11000e+00        8.38136e-05        0.00000e+00 
 1.40        4.11000e+00        1.64115e-04        0.00000e+00 
 2.10        4.10816e+00        -2.69626e-03        0.00000e+00 
 2.80        4.10632e+00        -5.42561e-03        0.00000e+00 
 3.50        4.10448e+00        -8.02462e-03        0.00000e+00 
 4.20        4.10265e+00        -1.04940e-02        0.00000e+00 
 4.90        4.10082e+00        -1.28343e-02        0.00000e+00 
 5.60        4.09899e+00        -1.50464e-02        0.00000e+00 
 6.30        4.09716e+00        -1.71306e-02        0.00000e+00 
 7.00        4.09534e+00        -1.90878e-02        0.00000e+00 
 7.70        4.09352e+00        -2.09185e-02        0.00000e+00 
 8.40        4.09169e+00        -2.26233e-02        0.00000e+00 
 9.10        4.08987e+00        -2.42027e-02        0.00000e+00 
 9.80        4.08805e+00        -2.56573e-02        0.00000e+00 
 10.50        4.08623e+00        -2.69876e-02        0.00000e+00 
 11.20        4.08442e+00        -2.81943e-02        0.00000e+00 
 11.90        4.08260e+00        -2.92777e-02        0.00000e+00 
 12.60        4.08078e+00        -3.02384e-02        0.00000e+00 
 13.30        4.07896e+00        -3.10770e-02        0.00000e+00 
 14.00        4.07714e+00        -3.17939e-02        0.00000e+00 
 14.70        4.07532e+00        -3.23895e-02        0.00000e+00 
 15.40        4.07350e+00        -3.28644e-02        0.00000e+00 
 16.10        4.07168e+00        -3.32191e-02        0.00000e+00 
 16.80        4.06985e+00        -3.34539e-02        0.00000e+00 
 17.50        4.06802e+00        -3.35694e-02        0.00000e+00 
 18.20        4.06619e+00        -3.35659e-02        0.00000e+00 
 18.90        4.06436e+00        -3.34440e-02        0.00000e+00 
 19.60        4.06252e+00        -3.32041e-02        0.00000e+00 
 20.30        4.06068e+00        -3.28466e-02        0.00000e+00 
 21.00        4.05883e+00        -3.23719e-02        0.00000e+00 
 21.70        4.05698e+00        -3.17804e-02        0.00000e+00 
 22.40        4.05512e+00        -3.10727e-02        0.00000e+00 
 23.10        4.05325e+00        -3.02490e-02        0.00000e+00 
 23.80        4.05138e+00        -2.93099e-02        0.00000e+00 
 24.50        4.04950e+00        -2.82557e-02        0.00000e+00 
 25.20        4.04762e+00        -2.70868e-02        0.00000e+00 
 25.90        4.04572e+00        -2.58038e-02        0.00000e+00 
 26.60        4.04382e+00        -2.44069e-02        0.00000e+00 
 27.30        4.04191e+00        -2.28967e-02        0.00000e+00 
 28.00        4.03998e+00        -2.12735e-02        0.00000e+00 
 28.70        4.03805e+00        -1.95377e-02        0.00000e+00 
 29.40        4.03610e+00        -1.76899e-02        0.00000e+00 
 30.10        4.03415e+00        -1.57303e-02        0.00000e+00 
 30.80        4.03218e+00        -1.36595e-02        0.00000e+00 
 31.50        4.03020e+00        -1.14778e-02        0.00000e+00 
 32.20        4.02820e+00        -9.18574e-03        0.00000e+00 
 32.90        4.02619e+00        -6.78374e-03        0.00000e+00 
 33.60        4.02417e+00        -4.27222e-03        0.00000e+00 
 34.30        4.02213e+00        -1.65165e-03        0.00000e+00 
 35.00        4.02008e+00        1.07752e-03        0.00000e+00 
 35.70        4.01800e+00        3.91483e-03        0.00000e+00 
 36.40        4.01592e+00        6.85982e-03        0.00000e+00 
 37.10        4.01381e+00        9.91200e-03        0.00000e+00 
 37.80        4.01168e+00        1.30709e-02        0.00000e+00 
 38.50        4.00954e+00        1.63360e-02        0.00000e+00 
 39.20        4.00737e+00        1.97069e-02        0.00000e+00 
 39.90        4.00519e+00        2.31830e-02        0.00000e+00 
