#Navio B MarAd
#Manobra de Curva Giro
#
#Velocidade Inercial
#
#temp           u           v           r
 0.00        4.11000e+00        0.00000e+00        0.00000e+00 
 0.70        4.11000e+00        8.38059e-05        0.00000e+00 
 1.40        4.11000e+00        1.64092e-04        0.00000e+00 
 2.10        4.10816e+00        -2.68334e-03        0.00000e+00 
 2.80        4.10632e+00        -5.41085e-03        0.00000e+00 
 3.50        4.10448e+00        -8.01942e-03        0.00000e+00 
 4.20        4.10265e+00        -1.05101e-02        0.00000e+00 
 4.90        4.10082e+00        -1.28837e-02        0.00000e+00 
 5.60        4.09899e+00        -1.51414e-02        0.00000e+00 
 6.30        4.09716e+00        -1.72839e-02        0.00000e+00 
 7.00        4.09534e+00        -1.93122e-02        0.00000e+00 
 7.70        4.09352e+00        -2.12272e-02        0.00000e+00 
 8.40        4.09170e+00        -2.30297e-02        0.00000e+00 
 9.10        4.08988e+00        -2.47206e-02        0.00000e+00 
 9.80        4.08806e+00        -2.63007e-02        0.00000e+00 
 10.50        4.08624e+00        -2.77708e-02        0.00000e+00 
 11.20        4.08442e+00        -2.91317e-02        0.00000e+00 
 11.90        4.08261e+00        -3.03842e-02        0.00000e+00 
 12.60        4.08079e+00        -3.15290e-02        0.00000e+00 
 13.30        4.07898e+00        -3.25669e-02        0.00000e+00 
 14.00        4.07717e+00        -3.34987e-02        0.00000e+00 
 14.70        4.07535e+00        -3.43249e-02        0.00000e+00 
 15.40        4.07354e+00        -3.50464e-02        0.00000e+00 
 16.10        4.07172e+00        -3.56639e-02        0.00000e+00 
 16.80        4.06990e+00        -3.61779e-02        0.00000e+00 
 17.50        4.06808e+00        -3.65893e-02        0.00000e+00 
 18.20        4.06626e+00        -3.68985e-02        0.00000e+00 
 18.90        4.06444e+00        -3.71064e-02        0.00000e+00 
 19.60        4.06262e+00        -3.72135e-02        0.00000e+00 
 20.30        4.06079e+00        -3.72205e-02        0.00000e+00 
 21.00        4.05896e+00        -3.71279e-02        0.00000e+00 
 21.70        4.05713e+00        -3.69364e-02        0.00000e+00 
 22.40        4.05529e+00        -3.66466e-02        0.00000e+00 
 23.10        4.05345e+00        -3.62592e-02        0.00000e+00 
 23.80        4.05161e+00        -3.57746e-02        0.00000e+00 
 24.50        4.04976e+00        -3.51934e-02        0.00000e+00 
 25.20        4.04790e+00        -3.45163e-02        0.00000e+00 
 25.90        4.04604e+00        -3.37438e-02        0.00000e+00 
 26.60        4.04418e+00        -3.28765e-02        0.00000e+00 
 27.30        4.04230e+00        -3.19149e-02        0.00000e+00 
 28.00        4.04043e+00        -3.08596e-02        0.00000e+00 
 28.70        4.03854e+00        -2.97112e-02        0.00000e+00 
 29.40        4.03665e+00        -2.84701e-02        0.00000e+00 
 30.10        4.03475e+00        -2.71370e-02        0.00000e+00 
 30.80        4.03284e+00        -2.57123e-02        0.00000e+00 
 31.50        4.03092e+00        -2.41967e-02        0.00000e+00 
 32.20        4.02900e+00        -2.25906e-02        0.00000e+00 
 32.90        4.02706e+00        -2.08946e-02        0.00000e+00 
 33.60        4.02512e+00        -1.91092e-02        0.00000e+00 
 34.30        4.02316e+00        -1.72349e-02        0.00000e+00 
 35.00        4.02120e+00        -1.52724e-02        0.00000e+00 
 35.70        4.01922e+00        -1.32220e-02        0.00000e+00 
 36.40        4.01723e+00        -1.10843e-02        0.00000e+00 
 37.10        4.01523e+00        -8.85992e-03        0.00000e+00 
 37.80        4.01322e+00        -6.54929e-03        0.00000e+00 
 38.50        4.01120e+00        -4.15296e-03        0.00000e+00 
 39.20        4.00916e+00        -1.67147e-03        0.00000e+00 
 39.90        4.00711e+00        8.94669e-04        0.00000e+00 
 40.60        4.00504e+00        3.54492e-03        0.00000e+00 
 41.30        4.00296e+00        6.27877e-03        0.00000e+00 
 42.00        4.00087e+00        9.09567e-03        0.00000e+00 
 42.70        3.99876e+00        1.19951e-02        0.00000e+00 
 43.40        3.99664e+00        1.49765e-02        0.00000e+00 
 44.10        3.99450e+00        1.80394e-02        0.00000e+00 
 44.80        3.99234e+00        2.11832e-02        0.00000e+00 
 45.50        3.99017e+00        2.44074e-02        0.00000e+00 
 46.20        3.98797e+00        2.77114e-02        0.00000e+00 
 46.90        3.98576e+00        3.10948e-02        0.00000e+00 
 47.60        3.98354e+00        3.45569e-02        0.00000e+00 
 48.30        3.98129e+00        3.80972e-02        0.00000e+00 
 49.00        3.97903e+00        4.17151e-02        0.00000e+00 
 49.70        3.97674e+00        4.54102e-02        0.00000e+00 
 50.40        3.97444e+00        4.91818e-02        0.00000e+00 
 51.10        3.97211e+00        5.30294e-02        0.00000e+00 
 51.80        3.96977e+00        5.69524e-02        0.00000e+00 
 52.50        3.96740e+00        6.09503e-02        0.00000e+00 
 53.20        3.96501e+00        6.50225e-02        0.00000e+00 
 53.90        3.96260e+00        6.91684e-02        0.00000e+00 
 54.60        3.96017e+00        7.33874e-02        0.00000e+00 
 55.30        3.95771e+00        7.76789e-02        0.00000e+00 
 56.00        3.95524e+00        8.20425e-02        0.00000e+00 
 56.70        3.95273e+00        8.64774e-02        0.00000e+00 
 57.40        3.95021e+00        9.09831e-02        0.00000e+00 
 58.10        3.94766e+00        9.55590e-02        0.00000e+00 
 58.80        3.94508e+00        1.00204e-01        0.00000e+00 
 59.50        3.94248e+00        1.04919e-01        0.00000e+00 
 60.20        3.93985e+00        1.09702e-01        0.00000e+00 
 60.90        3.93720e+00        1.14552e-01        0.00000e+00 
 61.60        3.93452e+00        1.19470e-01        0.00000e+00 
 62.30        3.93182e+00        1.24454e-01        0.00000e+00 
 63.00        3.92908e+00        1.29505e-01        0.00000e+00 
 63.70        3.92632e+00        1.34620e-01        0.00000e+00 
 64.40        3.92353e+00        1.39800e-01        0.00000e+00 
 65.10        3.92072e+00        1.45044e-01        0.00000e+00 
 65.80        3.91787e+00        1.50352e-01        0.00000e+00 
 66.50        3.91500e+00        1.55722e-01        0.00000e+00 
 67.20        3.91210e+00        1.61154e-01        0.00000e+00 
 67.90        3.90916e+00        1.66648e-01        0.00000e+00 
 68.60        3.90620e+00        1.72202e-01        0.00000e+00 
 69.30        3.90321e+00        1.77817e-01        0.00000e+00 
 70.00        3.90018e+00        1.83491e-01        0.00000e+00 
 70.70        3.89713e+00        1.89223e-01        0.00000e+00 
 71.40        3.89404e+00        1.95014e-01        0.00000e+00 
 72.10        3.89092e+00        2.00862e-01        0.00000e+00 
 72.80        3.88777e+00        2.06767e-01        0.00000e+00 
 73.50        3.88459e+00        2.12728e-01        0.00000e+00 
 74.20        3.88137e+00        2.18745e-01        0.00000e+00 
 74.90        3.87812e+00        2.24816e-01        0.00000e+00 
 75.60        3.87484e+00        2.30941e-01        0.00000e+00 
 76.30        3.87153e+00        2.37119e-01        0.00000e+00 
 77.00        3.86818e+00        2.43350e-01        0.00000e+00 
 77.70        3.86479e+00        2.49633e-01        0.00000e+00 
 78.40        3.86138e+00        2.55966e-01        0.00000e+00 
 79.10        3.85793e+00        2.62351e-01        0.00000e+00 
 79.80        3.85444e+00        2.68785e-01        0.00000e+00 
 80.50        3.85092e+00        2.75268e-01        0.00000e+00 
 81.20        3.84736e+00        2.81800e-01        0.00000e+00 
 81.90        3.84377e+00        2.88379e-01        0.00000e+00 
 82.60        3.84014e+00        2.95005e-01        0.00000e+00 
 83.30        3.83647e+00        3.01677e-01        0.00000e+00 
 84.00        3.83277e+00        3.08395e-01        0.00000e+00 
 84.70        3.82903e+00        3.15157e-01        0.00000e+00 
 85.40        3.82526e+00        3.21963e-01        0.00000e+00 
 86.10        3.82145e+00        3.28813e-01        0.00000e+00 
 86.80        3.81760e+00        3.35705e-01        0.00000e+00 
 87.50        3.81371e+00        3.42639e-01        0.00000e+00 
 88.20        3.80979e+00        3.49614e-01        0.00000e+00 
 88.90        3.80583e+00        3.56629e-01        0.00000e+00 
 89.60        3.80183e+00        3.63683e-01        0.00000e+00 
 90.30        3.79779e+00        3.70777e-01        0.00000e+00 
 91.00        3.79372e+00        3.77908e-01        0.00000e+00 
 91.70        3.78960e+00        3.85077e-01        0.00000e+00 
 92.40        3.78545e+00        3.92283e-01        0.00000e+00 
 93.10        3.78126e+00        3.99524e-01        0.00000e+00 
 93.80        3.77703e+00        4.06801e-01        0.00000e+00 
 94.50        3.77276e+00        4.14111e-01        0.00000e+00 
 95.20        3.76845e+00        4.21456e-01        0.00000e+00 
 95.90        3.76411e+00        4.28833e-01        0.00000e+00 
 96.60        3.75972e+00        4.36242e-01        0.00000e+00 
 97.30        3.75530e+00        4.43683e-01        0.00000e+00 
 98.00        3.75083e+00        4.51154e-01        0.00000e+00 
 98.70        3.74633e+00        4.58656e-01        0.00000e+00 
 99.40        3.74178e+00        4.66186e-01        0.00000e+00 
 100.10        3.73720e+00        4.73745e-01        0.00000e+00 
 100.80        3.73258e+00        4.81331e-01        0.00000e+00 
 101.50        3.72792e+00        4.88945e-01        0.00000e+00 
 102.20        3.72321e+00        4.96584e-01        0.00000e+00 
 102.90        3.71847e+00        5.04249e-01        0.00000e+00 
 103.60        3.71369e+00        5.11938e-01        0.00000e+00 
 104.30        3.70887e+00        5.19652e-01        0.00000e+00 
 105.00        3.70400e+00        5.27389e-01        0.00000e+00 
 105.70        3.69910e+00        5.35148e-01        0.00000e+00 
 106.40        3.69416e+00        5.42929e-01        0.00000e+00 
 107.10        3.68918e+00        5.50731e-01        0.00000e+00 
 107.80        3.68416e+00        5.58553e-01        0.00000e+00 
 108.50        3.67909e+00        5.66395e-01        0.00000e+00 
 109.20        3.67399e+00        5.74256e-01        0.00000e+00 
 109.90        3.66885e+00        5.82135e-01        0.00000e+00 
 110.60        3.66367e+00        5.90031e-01        0.00000e+00 
 111.30        3.65845e+00        5.97944e-01        0.00000e+00 
 112.00        3.65318e+00        6.05873e-01        0.00000e+00 
 112.70        3.64788e+00        6.13817e-01        0.00000e+00 
 113.40        3.64254e+00        6.21776e-01        0.00000e+00 
 114.10        3.63716e+00        6.29748e-01        0.00000e+00 
 114.80        3.63174e+00        6.37734e-01        0.00000e+00 
 115.50        3.62628e+00        6.45732e-01        0.00000e+00 
 116.20        3.62078e+00        6.53742e-01        0.00000e+00 
 116.90        3.61524e+00        6.61763e-01        0.00000e+00 
 117.60        3.60967e+00        6.69794e-01        0.00000e+00 
 118.30        3.60405e+00        6.77835e-01        0.00000e+00 
 119.00        3.59839e+00        6.85885e-01        0.00000e+00 
 119.70        3.59270e+00        6.93944e-01        0.00000e+00 
 120.40        3.58696e+00        7.02010e-01        0.00000e+00 
 121.10        3.58119e+00        7.10083e-01        0.00000e+00 
 121.80        3.57538e+00        7.18162e-01        0.00000e+00 
 122.50        3.56953e+00        7.26247e-01        0.00000e+00 
 123.20        3.56364e+00        7.34337e-01        0.00000e+00 
 123.90        3.55771e+00        7.42432e-01        0.00000e+00 
 124.60        3.55175e+00        7.50530e-01        0.00000e+00 
 125.30        3.54575e+00        7.58631e-01        0.00000e+00 
 126.00        3.53971e+00        7.66735e-01        0.00000e+00 
 126.70        3.53363e+00        7.74840e-01        0.00000e+00 
 127.40        3.52751e+00        7.82947e-01        0.00000e+00 
 128.10        3.52136e+00        7.91054e-01        0.00000e+00 
 128.80        3.51517e+00        7.99161e-01        0.00000e+00 
 129.50        3.50894e+00        8.07268e-01        0.00000e+00 
 130.20        3.50268e+00        8.15373e-01        0.00000e+00 
 130.90        3.49638e+00        8.23476e-01        0.00000e+00 
 131.60        3.49004e+00        8.31577e-01        0.00000e+00 
 132.30        3.48367e+00        8.39675e-01        0.00000e+00 
 133.00        3.47726e+00        8.47769e-01        0.00000e+00 
 133.70        3.47082e+00        8.55858e-01        0.00000e+00 
 134.40        3.46434e+00        8.63943e-01        0.00000e+00 
 135.10        3.45782e+00        8.72023e-01        0.00000e+00 
 135.80        3.45127e+00        8.80097e-01        0.00000e+00 
 136.50        3.44469e+00        8.88164e-01        0.00000e+00 
 137.20        3.43807e+00        8.96224e-01        0.00000e+00 
 137.90        3.43141e+00        9.04276e-01        0.00000e+00 
 138.60        3.42472e+00        9.12320e-01        0.00000e+00 
 139.30        3.41800e+00        9.20356e-01        0.00000e+00 
 140.00        3.41124e+00        9.28382e-01        0.00000e+00 
 140.70        3.40445e+00        9.36399e-01        0.00000e+00 
 141.40        3.39763e+00        9.44405e-01        0.00000e+00 
 142.10        3.39077e+00        9.52400e-01        0.00000e+00 
 142.80        3.38389e+00        9.60385e-01        0.00000e+00 
