#Navio B MarAd
#Manobra de Curva Giro
#
#Velocidade Inercial
#
#temp           u           v           r
 0.00        4.11000e+00        0.00000e+00        0.00000e+00 
 0.70        4.11000e+00        8.38019e-05        0.00000e+00 
 1.40        4.11000e+00        1.64067e-04        0.00000e+00 
 2.10        4.10816e+00        -2.68328e-03        0.00000e+00 
 2.80        4.10632e+00        -5.41013e-03        0.00000e+00 
 3.50        4.10448e+00        -8.01701e-03        0.00000e+00 
 4.20        4.10265e+00        -1.05045e-02        0.00000e+00 
 4.90        4.10082e+00        -1.28730e-02        0.00000e+00 
 5.60        4.09899e+00        -1.51231e-02        0.00000e+00 
 6.30        4.09716e+00        -1.72552e-02        0.00000e+00 
 7.00        4.09534e+00        -1.92698e-02        0.00000e+00 
 7.70        4.09352e+00        -2.11674e-02        0.00000e+00 
 8.40        4.09170e+00        -2.29483e-02        0.00000e+00 
 9.10        4.08988e+00        -2.46131e-02        0.00000e+00 
 9.80        4.08806e+00        -2.61621e-02        0.00000e+00 
 10.50        4.08624e+00        -2.75957e-02        0.00000e+00 
 11.20        4.08442e+00        -2.89143e-02        0.00000e+00 
 11.90        4.08261e+00        -3.01183e-02        0.00000e+00 
 12.60        4.08079e+00        -3.12081e-02        0.00000e+00 
 13.30        4.07898e+00        -3.21840e-02        0.00000e+00 
 14.00        4.07716e+00        -3.30464e-02        0.00000e+00 
 14.70        4.07534e+00        -3.37957e-02        0.00000e+00 
 15.40        4.07353e+00        -3.44320e-02        0.00000e+00 
 16.10        4.07171e+00        -3.49559e-02        0.00000e+00 
 16.80        4.06989e+00        -3.53676e-02        0.00000e+00 
 17.50        4.06807e+00        -3.56675e-02        0.00000e+00 
 18.20        4.06625e+00        -3.58558e-02        0.00000e+00 
 18.90        4.06442e+00        -3.59329e-02        0.00000e+00 
 19.60        4.06259e+00        -3.58990e-02        0.00000e+00 
 20.30        4.06076e+00        -3.57545e-02        0.00000e+00 
 21.00        4.05892e+00        -3.54997e-02        0.00000e+00 
 21.70        4.05708e+00        -3.51348e-02        0.00000e+00 
 22.40        4.05524e+00        -3.46602e-02        0.00000e+00 
 23.10        4.05339e+00        -3.40761e-02        0.00000e+00 
 23.80        4.05154e+00        -3.33829e-02        0.00000e+00 
 24.50        4.04968e+00        -3.25808e-02        0.00000e+00 
 25.20        4.04781e+00        -3.16700e-02        0.00000e+00 
 25.90        4.04594e+00        -3.06510e-02        0.00000e+00 
 26.60        4.04406e+00        -2.95240e-02        0.00000e+00 
 27.30        4.04217e+00        -2.82892e-02        0.00000e+00 
 28.00        4.04027e+00        -2.69470e-02        0.00000e+00 
 28.70        4.03837e+00        -2.54976e-02        0.00000e+00 
 29.40        4.03645e+00        -2.39414e-02        0.00000e+00 
 30.10        4.03453e+00        -2.22786e-02        0.00000e+00 
 30.80        4.03259e+00        -2.05096e-02        0.00000e+00 
 31.50        4.03065e+00        -1.86345e-02        0.00000e+00 
 32.20        4.02869e+00        -1.66539e-02        0.00000e+00 
 32.90        4.02673e+00        -1.45678e-02        0.00000e+00 
 33.60        4.02474e+00        -1.23768e-02        0.00000e+00 
 34.30        4.02275e+00        -1.00810e-02        0.00000e+00 
 35.00        4.02074e+00        -7.68087e-03        0.00000e+00 
 35.70        4.01872e+00        -5.17664e-03        0.00000e+00 
 36.40        4.01669e+00        -2.56869e-03        0.00000e+00 
 37.10        4.01464e+00        1.42650e-04        0.00000e+00 
 37.80        4.01257e+00        2.95703e-03        0.00000e+00 
 38.50        4.01049e+00        5.87410e-03        0.00000e+00 
 39.20        4.00839e+00        8.89350e-03        0.00000e+00 
 39.90        4.00627e+00        1.20148e-02        0.00000e+00 
 40.60        4.00413e+00        1.52378e-02        0.00000e+00 
 41.30        4.00198e+00        1.85619e-02        0.00000e+00 
 42.00        3.99980e+00        2.19868e-02        0.00000e+00 
 42.70        3.99761e+00        2.55122e-02        0.00000e+00 
 43.40        3.99539e+00        2.91375e-02        0.00000e+00 
 44.10        3.99316e+00        3.28624e-02        0.00000e+00 
 44.80        3.99090e+00        3.66865e-02        0.00000e+00 
 45.50        3.98862e+00        4.06093e-02        0.00000e+00 
 46.20        3.98631e+00        4.46303e-02        0.00000e+00 
 46.90        3.98399e+00        4.87491e-02        0.00000e+00 
 47.60        3.98163e+00        5.29653e-02        0.00000e+00 
 48.30        3.97926e+00        5.72784e-02        0.00000e+00 
 49.00        3.97685e+00        6.16878e-02        0.00000e+00 
 49.70        3.97442e+00        6.61931e-02        0.00000e+00 
 50.40        3.97196e+00        7.07937e-02        0.00000e+00 
 51.10        3.96948e+00        7.54893e-02        0.00000e+00 
 51.80        3.96697e+00        8.02791e-02        0.00000e+00 
 52.50        3.96442e+00        8.51627e-02        0.00000e+00 
 53.20        3.96185e+00        9.01395e-02        0.00000e+00 
 53.90        3.95925e+00        9.52090e-02        0.00000e+00 
 54.60        3.95662e+00        1.00371e-01        0.00000e+00 
 55.30        3.95395e+00        1.05624e-01        0.00000e+00 
 56.00        3.95125e+00        1.10968e-01        0.00000e+00 
 56.70        3.94852e+00        1.16402e-01        0.00000e+00 
 57.40        3.94576e+00        1.21926e-01        0.00000e+00 
 58.10        3.94296e+00        1.27539e-01        0.00000e+00 
 58.80        3.94013e+00        1.33240e-01        0.00000e+00 
 59.50        3.93726e+00        1.39029e-01        0.00000e+00 
 60.20        3.93436e+00        1.44905e-01        0.00000e+00 
 60.90        3.93142e+00        1.50867e-01        0.00000e+00 
 61.60        3.92844e+00        1.56915e-01        0.00000e+00 
 62.30        3.92542e+00        1.63048e-01        0.00000e+00 
 63.00        3.92237e+00        1.69266e-01        0.00000e+00 
 63.70        3.91927e+00        1.75566e-01        0.00000e+00 
 64.40        3.91614e+00        1.81950e-01        0.00000e+00 
 65.10        3.91297e+00        1.88415e-01        0.00000e+00 
 65.80        3.90975e+00        1.94962e-01        0.00000e+00 
 66.50        3.90649e+00        2.01589e-01        0.00000e+00 
 67.20        3.90320e+00        2.08296e-01        0.00000e+00 
 67.90        3.89985e+00        2.15082e-01        0.00000e+00 
 68.60        3.89647e+00        2.21946e-01        0.00000e+00 
 69.30        3.89304e+00        2.28887e-01        0.00000e+00 
 70.00        3.88957e+00        2.35904e-01        0.00000e+00 
 70.70        3.88605e+00        2.42997e-01        0.00000e+00 
 71.40        3.88249e+00        2.50165e-01        0.00000e+00 
 72.10        3.87888e+00        2.57406e-01        0.00000e+00 
 72.80        3.87522e+00        2.64721e-01        0.00000e+00 
