#Navio B MarAd
#Manobra de Curva Zig-Zag
#
#Velocidade Inercial
#
#temp           u           v           r
 0.00        4.11000e+00        0.00000e+00        0.00000e+00 
 0.70        4.11000e+00        8.38019e-05        0.00000e+00 
 1.40        4.11000e+00        1.64067e-04        0.00000e+00 
 2.10        4.10940e+00        -1.43038e-03        0.00000e+00 
 2.80        4.10880e+00        -2.95802e-03        0.00000e+00 
 3.50        4.10820e+00        -4.41914e-03        0.00000e+00 
 4.20        4.10760e+00        -5.81403e-03        0.00000e+00 
 4.90        4.10700e+00        -7.14295e-03        0.00000e+00 
 5.60        4.10640e+00        -8.40616e-03        0.00000e+00 
 6.30        4.10580e+00        -9.60391e-03        0.00000e+00 
 7.00        4.10521e+00        -1.07364e-02        0.00000e+00 
 7.70        4.10461e+00        -1.18040e-02        0.00000e+00 
 8.40        4.10401e+00        -1.28068e-02        0.00000e+00 
 9.10        4.10342e+00        -1.37451e-02        0.00000e+00 
 9.80        4.10282e+00        -1.46190e-02        0.00000e+00 
 10.50        4.10223e+00        -1.54289e-02        0.00000e+00 
 11.20        4.10163e+00        -1.61748e-02        0.00000e+00 
 11.90        4.10103e+00        -1.68570e-02        0.00000e+00 
 12.60        4.10044e+00        -1.74756e-02        0.00000e+00 
 13.30        4.09984e+00        -1.80308e-02        0.00000e+00 
 14.00        4.09925e+00        -1.85229e-02        0.00000e+00 
 14.70        4.09865e+00        -1.89519e-02        0.00000e+00 
 15.40        4.09805e+00        -1.93180e-02        0.00000e+00 
 16.10        4.09746e+00        -1.96214e-02        0.00000e+00 
 16.80        4.09686e+00        -1.98623e-02        0.00000e+00 
 17.50        4.09626e+00        -2.00406e-02        0.00000e+00 
 18.20        4.09566e+00        -2.01567e-02        0.00000e+00 
 18.90        4.09506e+00        -2.02106e-02        0.00000e+00 
 19.60        4.09446e+00        -2.02024e-02        0.00000e+00 
 20.30        4.09386e+00        -2.01323e-02        0.00000e+00 
 21.00        4.09325e+00        -2.00004e-02        0.00000e+00 
 21.70        4.09265e+00        -1.98067e-02        0.00000e+00 
 22.40        4.09204e+00        -1.95515e-02        0.00000e+00 
 23.10        4.09143e+00        -1.92348e-02        0.00000e+00 
 23.80        4.09082e+00        -1.88567e-02        0.00000e+00 
 24.50        4.09021e+00        -1.84172e-02        0.00000e+00 
 25.20        4.08959e+00        -1.79166e-02        0.00000e+00 
 25.90        4.08897e+00        -1.73549e-02        0.00000e+00 
 26.60        4.08835e+00        -1.67321e-02        0.00000e+00 
 27.30        4.08773e+00        -1.60484e-02        0.00000e+00 
 28.00        4.08711e+00        -1.53038e-02        0.00000e+00 
 28.70        4.08648e+00        -1.44984e-02        0.00000e+00 
 29.40        4.08585e+00        -1.36322e-02        0.00000e+00 
 30.10        4.08521e+00        -1.27055e-02        0.00000e+00 
 30.80        4.08457e+00        -1.17181e-02        0.00000e+00 
 31.50        4.08393e+00        -1.06703e-02        0.00000e+00 
 32.20        4.08328e+00        -9.56200e-03        0.00000e+00 
 32.90        4.08263e+00        -8.39332e-03        0.00000e+00 
 33.60        4.08198e+00        -7.16433e-03        0.00000e+00 
 34.30        4.08132e+00        -5.87508e-03        0.00000e+00 
 35.00        4.08066e+00        -4.52563e-03        0.00000e+00 
 35.70        4.07999e+00        -3.11604e-03        0.00000e+00 
 36.40        4.07932e+00        -1.64636e-03        0.00000e+00 
 37.10        4.07864e+00        -1.16663e-04        0.00000e+00 
 37.80        4.07795e+00        1.47301e-03        0.00000e+00 
 38.50        4.07726e+00        3.12260e-03        0.00000e+00 
 39.20        4.07657e+00        4.83205e-03        0.00000e+00 
 39.90        4.07587e+00        6.60131e-03        0.00000e+00 
 40.60        4.07516e+00        8.43033e-03        0.00000e+00 
 41.30        4.07445e+00        1.03191e-02        0.00000e+00 
 42.00        4.07372e+00        1.22674e-02        0.00000e+00 
 42.70        4.07300e+00        1.42754e-02        0.00000e+00 
 43.40        4.07226e+00        1.63429e-02        0.00000e+00 
 44.10        4.07152e+00        1.84699e-02        0.00000e+00 
 44.80        4.07077e+00        2.06563e-02        0.00000e+00 
 45.50        4.07001e+00        2.29022e-02        0.00000e+00 
 46.20        4.06924e+00        2.52073e-02        0.00000e+00 
 46.90        4.06847e+00        2.75717e-02        0.00000e+00 
 47.60        4.06768e+00        2.99953e-02        0.00000e+00 
 48.30        4.06689e+00        3.24781e-02        0.00000e+00 
 49.00        4.06609e+00        3.50199e-02        0.00000e+00 
 49.70        4.06527e+00        3.76208e-02        0.00000e+00 
 50.40        4.06445e+00        4.02807e-02        0.00000e+00 
 51.10        4.06362e+00        4.29994e-02        0.00000e+00 
 51.80        4.06278e+00        4.57770e-02        0.00000e+00 
 52.50        4.06193e+00        4.86134e-02        0.00000e+00 
 53.20        4.06107e+00        5.15085e-02        0.00000e+00 
 53.90        4.06019e+00        5.44622e-02        0.00000e+00 
 54.60        4.05931e+00        5.74744e-02        0.00000e+00 
 55.30        4.05841e+00        6.05451e-02        0.00000e+00 
 56.00        4.05750e+00        6.36743e-02        0.00000e+00 
 56.70        4.05658e+00        6.68617e-02        0.00000e+00 
 57.40        4.05565e+00        7.01074e-02        0.00000e+00 
 58.10        4.05470e+00        7.34113e-02        0.00000e+00 
 58.80        4.05375e+00        7.67732e-02        0.00000e+00 
 59.50        4.05278e+00        8.01931e-02        0.00000e+00 
 60.20        4.05179e+00        8.36709e-02        0.00000e+00 
 60.90        4.05079e+00        8.72065e-02        0.00000e+00 
 61.60        4.04978e+00        9.07997e-02        0.00000e+00 
 62.30        4.04875e+00        9.44506e-02        0.00000e+00 
 63.00        4.04771e+00        9.81589e-02        0.00000e+00 
 63.70        4.04665e+00        1.01925e-01        0.00000e+00 
 64.40        4.04558e+00        1.05748e-01        0.00000e+00 
 65.10        4.04449e+00        1.09628e-01        0.00000e+00 
 65.80        4.04339e+00        1.13565e-01        0.00000e+00 
 66.50        4.04227e+00        1.17559e-01        0.00000e+00 
 67.20        4.04113e+00        1.21610e-01        0.00000e+00 
 67.90        4.03998e+00        1.25717e-01        0.00000e+00 
 68.60        4.03881e+00        1.29881e-01        0.00000e+00 
 69.30        4.03763e+00        1.34102e-01        0.00000e+00 
 70.00        4.03642e+00        1.38378e-01        0.00000e+00 
 70.70        4.03520e+00        1.42711e-01        0.00000e+00 
 71.40        4.03396e+00        1.47100e-01        0.00000e+00 
 72.10        4.03270e+00        1.51544e-01        0.00000e+00 
 72.80        4.03142e+00        1.56044e-01        0.00000e+00 
