#Navio B MarAd
#Manobra de Curva Zig-Zag
#
#Aceleração
#
#temp           u           v           w    ddotroll   ddotpitch     ddotyaw 
 0.00        0.00000e+00        1.22252e-04        0.00000e+00        0.00000e+00        0.00000e+00        -2.67321e-06 
 0.70        -2.52612e-10        1.24849e-04        0.00000e+00        0.00000e+00        0.00000e+00        -2.65374e-06 
 1.40        -8.59313e-04        -2.31037e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.02349e-05 
 2.10        -8.58474e-04        -2.35868e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.98616e-05 
 2.80        -8.57818e-04        -2.40629e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.94962e-05 
 3.50        -8.57347e-04        -2.45320e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.91387e-05 
 4.20        -8.57065e-04        -2.49942e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.87886e-05 
 4.90        -8.56974e-04        -2.54497e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.84460e-05 
 5.60        -8.57077e-04        -2.58984e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.81106e-05 
 6.30        -8.57377e-04        -2.63405e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.77822e-05 
 7.00        -8.57876e-04        -2.67761e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.74607e-05 
 7.70        -8.58577e-04        -2.72053e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.71459e-05 
 8.40        -8.59481e-04        -2.76281e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.68376e-05 
 9.10        -8.60592e-04        -2.80446e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.65356e-05 
 9.80        -8.61911e-04        -2.84549e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.62399e-05 
 10.50        -8.63440e-04        -2.88590e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.59502e-05 
 11.20        -8.65181e-04        -2.92571e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.56664e-05 
 11.90        -8.67136e-04        -2.96492e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.53884e-05 
 12.60        -8.69306e-04        -3.00354e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.51160e-05 
 13.30        -8.71694e-04        -3.04157e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.48490e-05 
 14.00        -8.74300e-04        -3.07902e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.45873e-05 
 14.70        -8.77126e-04        -3.11590e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.43308e-05 
 15.40        -8.80174e-04        -3.15222e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.40793e-05 
 16.10        -8.83445e-04        -3.18797e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.38327e-05 
 16.80        -8.86940e-04        -3.22317e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.35909e-05 
 17.50        -8.90661e-04        -3.25782e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.33537e-05 
 18.20        -8.94608e-04        -3.29192e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.31210e-05 
 18.90        -8.98782e-04        -3.32549e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.28927e-05 
 19.60        -9.03185e-04        -3.35852e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.26686e-05 
 20.30        -9.07817e-04        -3.39102e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.24487e-05 
 21.00        -9.12680e-04        -3.42300e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.22328e-05 
 21.70        -9.17773e-04        -3.45447e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.20207e-05 
 22.40        -9.23098e-04        -3.48541e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.18125e-05 
 23.10        -9.28656e-04        -3.51585e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.16080e-05 
 23.80        -9.34447e-04        -3.54579e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.14070e-05 
 24.50        -9.40471e-04        -3.57522e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.12094e-05 
 25.20        -9.46729e-04        -3.60415e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.10152e-05 
 25.90        -9.53222e-04        -3.63260e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.08243e-05 
 26.60        -9.59950e-04        -3.66055e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.06364e-05 
 27.30        -9.66913e-04        -3.68802e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.04517e-05 
 28.00        -9.74112e-04        -3.71501e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.02698e-05 
 28.70        -9.81547e-04        -3.74152e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.00909e-05 
 29.40        -9.89217e-04        -3.76755e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.99146e-05 
 30.10        -9.97124e-04        -3.79312e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.97411e-05 
 30.80        -1.00527e-03        -3.81822e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.95701e-05 
 31.50        -1.01365e-03        -3.84285e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.94015e-05 
 32.20        -1.02226e-03        -3.86702e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.92354e-05 
 32.90        -1.03111e-03        -3.89074e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.90716e-05 
 33.60        -1.04020e-03        -3.91400e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.89100e-05 
 34.30        -1.04952e-03        -3.93681e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.87505e-05 
 35.00        -1.05908e-03        -3.95917e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.85931e-05 
 35.70        -1.06888e-03        -3.98108e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.84377e-05 
 36.40        -1.07891e-03        -4.00255e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.82842e-05 
 37.10        -1.08917e-03        -4.02358e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.81325e-05 
 37.80        -1.09967e-03        -4.04417e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.79825e-05 
 38.50        -1.11040e-03        -4.06432e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.78342e-05 
 39.20        -1.12137e-03        -4.08404e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.76876e-05 
 39.90        -1.13257e-03        -4.10333e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.75424e-05 
 40.60        -1.14400e-03        -4.12219e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.73988e-05 
 41.30        -1.15566e-03        -4.14062e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.72565e-05 
 42.00        -1.16755e-03        -4.15863e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.71156e-05 
 42.70        -1.17968e-03        -4.17622e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.69759e-05 
 43.40        -1.19203e-03        -4.19339e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.68375e-05 
 44.10        -1.20461e-03        -4.21014e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.67001e-05 
 44.80        -1.21742e-03        -4.22647e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.65639e-05 
 45.50        -1.23046e-03        -4.24240e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.64287e-05 
 46.20        -1.24372e-03        -4.25791e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.62945e-05 
 46.90        -1.25721e-03        -4.27301e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.61612e-05 
 47.60        -1.27092e-03        -4.28770e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.60287e-05 
 48.30        -1.28486e-03        -4.30199e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.58970e-05 
 49.00        -1.29901e-03        -4.31587e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.57661e-05 
 49.70        -1.31339e-03        -4.32935e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.56359e-05 
