#Navio B MarAd
#Manobra de Curva Giro
#
#Velocidade Sistema Solidário 
#
#temp           u           v           w    dot roll   dot pitch     dot yaw 
 0.00        4.11000e+00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00 
 0.70        4.11000e+00        8.71324e-05        0.00000e+00        0.00000e+00        0.00000e+00        -2.04945e-06 
 1.40        4.11000e+00        1.76297e-04        0.00000e+00        0.00000e+00        0.00000e+00        -4.08247e-06 
 2.10        4.10816e+00        -2.74991e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.84001e-05 
 2.80        4.10632e+00        -5.73557e-03        0.00000e+00        0.00000e+00        0.00000e+00        1.20373e-04 
 3.50        4.10448e+00        -8.77959e-03        0.00000e+00        0.00000e+00        0.00000e+00        1.81844e-04 
 4.20        4.10265e+00        -1.18809e-02        0.00000e+00        0.00000e+00        0.00000e+00        2.42821e-04 
 4.90        4.10081e+00        -1.50384e-02        0.00000e+00        0.00000e+00        0.00000e+00        3.03312e-04 
 5.60        4.09898e+00        -1.82511e-02        0.00000e+00        0.00000e+00        0.00000e+00        3.63325e-04 
 6.30        4.09714e+00        -2.15178e-02        0.00000e+00        0.00000e+00        0.00000e+00        4.22867e-04 
 7.00        4.09531e+00        -2.48377e-02        0.00000e+00        0.00000e+00        0.00000e+00        4.81946e-04 
 7.70        4.09347e+00        -2.82096e-02        0.00000e+00        0.00000e+00        0.00000e+00        5.40567e-04 
 8.40        4.09164e+00        -3.16324e-02        0.00000e+00        0.00000e+00        0.00000e+00        5.98737e-04 
 9.10        4.08980e+00        -3.51053e-02        0.00000e+00        0.00000e+00        0.00000e+00        6.56464e-04 
 9.80        4.08796e+00        -3.86272e-02        0.00000e+00        0.00000e+00        0.00000e+00        7.13753e-04 
 10.50        4.08612e+00        -4.21971e-02        0.00000e+00        0.00000e+00        0.00000e+00        7.70609e-04 
 11.20        4.08427e+00        -4.58139e-02        0.00000e+00        0.00000e+00        0.00000e+00        8.27040e-04 
 11.90        4.08242e+00        -4.94769e-02        0.00000e+00        0.00000e+00        0.00000e+00        8.83051e-04 
 12.60        4.08057e+00        -5.31848e-02        0.00000e+00        0.00000e+00        0.00000e+00        9.38647e-04 
 13.30        4.07871e+00        -5.69369e-02        0.00000e+00        0.00000e+00        0.00000e+00        9.93832e-04 
 14.00        4.07685e+00        -6.07321e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.04861e-03 
 14.70        4.07498e+00        -6.45695e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.10299e-03 
 15.40        4.07310e+00        -6.84482e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.15698e-03 
 16.10        4.07122e+00        -7.23671e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.21058e-03 
 16.80        4.06933e+00        -7.63255e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.26379e-03 
 17.50        4.06744e+00        -8.03223e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.31661e-03 
 18.20        4.06554e+00        -8.43566e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.36906e-03 
 18.90        4.06363e+00        -8.84276e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.42114e-03 
 19.60        4.06171e+00        -9.25342e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.47284e-03 
 20.30        4.05978e+00        -9.66758e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.52418e-03 
 21.00        4.05784e+00        -1.00851e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.57516e-03 
 21.70        4.05589e+00        -1.05060e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.62577e-03 
 22.40        4.05393e+00        -1.09300e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.67603e-03 
 23.10        4.05196e+00        -1.13572e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.72593e-03 
 23.80        4.04998e+00        -1.17875e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.77549e-03 
 24.50        4.04799e+00        -1.22207e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.82469e-03 
 25.20        4.04598e+00        -1.26567e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.87355e-03 
 25.90        4.04396e+00        -1.30956e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.92207e-03 
 26.60        4.04193e+00        -1.35372e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.97024e-03 
 27.30        4.03988e+00        -1.39813e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.01808e-03 
 28.00        4.03782e+00        -1.44280e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.06559e-03 
 28.70        4.03575e+00        -1.48772e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.11275e-03 
 29.40        4.03366e+00        -1.53287e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.15959e-03 
 30.10        4.03155e+00        -1.57825e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.20610e-03 
 30.80        4.02943e+00        -1.62385e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.25228e-03 
