#Navio B MarAd
#Manobra de Curva Giro
#
#Posição e Orientação
#
#temp           x           y           z        roll       pitch         yaw 
 0.00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00 
 0.70        2.87700e+00        6.09927e-05        0.00000e+00        0.00000e+00        0.00000e+00        -7.18277e-07 
 1.40        5.75400e+00        1.82334e-04        0.00000e+00        0.00000e+00        0.00000e+00        -2.86540e-06 
 2.10        8.62971e+00        -1.75084e-03        0.00000e+00        0.00000e+00        0.00000e+00        1.61758e-05 
 2.80        1.15041e+01        -5.71924e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.87758e-05 
 3.50        1.43773e+01        -1.16386e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.84581e-04 
 4.20        1.72491e+01        -1.94252e-02        0.00000e+00        0.00000e+00        0.00000e+00        3.33242e-04 
 4.90        2.01197e+01        -2.89954e-02        0.00000e+00        0.00000e+00        0.00000e+00        5.24416e-04 
 5.60        2.29890e+01        -4.02665e-02        0.00000e+00        0.00000e+00        0.00000e+00        7.57767e-04 
 6.30        2.58570e+01        -5.31557e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.03296e-03 
 7.00        2.87237e+01        -6.75809e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.34967e-03 
 7.70        3.15892e+01        -8.34601e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.70758e-03 
 8.40        3.44534e+01        -1.00712e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.10636e-03 
 9.10        3.73163e+01        -1.19256e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.54571e-03 
 9.80        4.01779e+01        -1.39010e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.02531e-03 
 10.50        4.30383e+01        -1.59894e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.54486e-03 
 11.20        4.58974e+01        -1.81829e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.10406e-03 
 11.90        4.87552e+01        -2.04735e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.70262e-03 
 12.60        5.16117e+01        -2.28531e-01        0.00000e+00        0.00000e+00        0.00000e+00        5.34024e-03 
 13.30        5.44670e+01        -2.53140e-01        0.00000e+00        0.00000e+00        0.00000e+00        6.01663e-03 
 14.00        5.73210e+01        -2.78481e-01        0.00000e+00        0.00000e+00        0.00000e+00        6.73151e-03 
 14.70        6.01737e+01        -3.04477e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.48459e-03 
 15.40        6.30251e+01        -3.31050e-01        0.00000e+00        0.00000e+00        0.00000e+00        8.27561e-03 
 16.10        6.58753e+01        -3.58121e-01        0.00000e+00        0.00000e+00        0.00000e+00        9.10428e-03 
 16.80        6.87242e+01        -3.85613e-01        0.00000e+00        0.00000e+00        0.00000e+00        9.97033e-03 
 17.50        7.15718e+01        -4.13449e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.08735e-02 
 18.20        7.44182e+01        -4.41551e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.18135e-02 
 18.90        7.72633e+01        -4.69843e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.27901e-02 
 19.60        8.01071e+01        -4.98248e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.38030e-02 
 20.30        8.29496e+01        -5.26690e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.48520e-02 
 21.00        8.57908e+01        -5.55093e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.59368e-02 
 21.70        8.86307e+01        -5.83381e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.70571e-02 
 22.40        9.14694e+01        -6.11478e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.82128e-02 
 23.10        9.43067e+01        -6.39310e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.94035e-02 
 23.80        9.71428e+01        -6.66802e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.06290e-02 
 24.50        9.99775e+01        -6.93879e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.18891e-02 
 25.20        1.02811e+02        -7.20466e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.31835e-02 
 25.90        1.05643e+02        -7.46489e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.45120e-02 
 26.60        1.08474e+02        -7.71875e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.58743e-02 
