#Navio B MarAd
#Manobra de Curva Giro
#
#Velocidade Inercial
#
#temp           u           v           r
 0.00        4.11000e+00        0.00000e+00        0.00000e+00 
 0.70        4.11000e+00        8.41803e-05        0.00000e+00 
 1.40        4.11000e+00        1.64521e-04        0.00000e+00 
 2.10        4.10816e+00        -2.68346e-03        0.00000e+00 
 2.80        4.10632e+00        -5.41209e-03        0.00000e+00 
 3.50        4.10448e+00        -8.02198e-03        0.00000e+00 
 4.20        4.10265e+00        -1.05137e-02        0.00000e+00 
 4.90        4.10082e+00        -1.28879e-02        0.00000e+00 
 5.60        4.09899e+00        -1.51450e-02        0.00000e+00 
 6.30        4.09716e+00        -1.72856e-02        0.00000e+00 
 7.00        4.09534e+00        -1.93103e-02        0.00000e+00 
 7.70        4.09352e+00        -2.12196e-02        0.00000e+00 
 8.40        4.09170e+00        -2.30139e-02        0.00000e+00 
 9.10        4.08988e+00        -2.46938e-02        0.00000e+00 
 9.80        4.08806e+00        -2.62597e-02        0.00000e+00 
 10.50        4.08624e+00        -2.77121e-02        0.00000e+00 
 11.20        4.08442e+00        -2.90515e-02        0.00000e+00 
 11.90        4.08261e+00        -3.02783e-02        0.00000e+00 
 12.60        4.08079e+00        -3.13930e-02        0.00000e+00 
 13.30        4.07898e+00        -3.23960e-02        0.00000e+00 
 14.00        4.07716e+00        -3.32876e-02        0.00000e+00 
 14.70        4.07535e+00        -3.40685e-02        0.00000e+00 
 15.40        4.07353e+00        -3.47388e-02        0.00000e+00 
 16.10        4.07171e+00        -3.52991e-02        0.00000e+00 
 16.80        4.06989e+00        -3.57498e-02        0.00000e+00 
 17.50        4.06807e+00        -3.60911e-02        0.00000e+00 
 18.20        4.06625e+00        -3.63236e-02        0.00000e+00 
 18.90        4.06442e+00        -3.64476e-02        0.00000e+00 
 19.60        4.06260e+00        -3.64635e-02        0.00000e+00 
 20.30        4.06076e+00        -3.63716e-02        0.00000e+00 
 21.00        4.05893e+00        -3.61723e-02        0.00000e+00 
 21.70        4.05709e+00        -3.58660e-02        0.00000e+00 
 22.40        4.05525e+00        -3.54531e-02        0.00000e+00 
 23.10        4.05340e+00        -3.49338e-02        0.00000e+00 
 23.80        4.05155e+00        -3.43087e-02        0.00000e+00 
 24.50        4.04969e+00        -3.35779e-02        0.00000e+00 
 25.20        4.04783e+00        -3.27420e-02        0.00000e+00 
 25.90        4.04596e+00        -3.18012e-02        0.00000e+00 
 26.60        4.04408e+00        -3.07558e-02        0.00000e+00 
 27.30        4.04219e+00        -2.96064e-02        0.00000e+00 
 28.00        4.04030e+00        -2.83531e-02        0.00000e+00 
 28.70        4.03840e+00        -2.69965e-02        0.00000e+00 
 29.40        4.03649e+00        -2.55368e-02        0.00000e+00 
 30.10        4.03457e+00        -2.39743e-02        0.00000e+00 
 30.80        4.03264e+00        -2.23096e-02        0.00000e+00 
 31.50        4.03070e+00        -2.05429e-02        0.00000e+00 
 32.20        4.02875e+00        -1.86746e-02        0.00000e+00 
 32.90        4.02679e+00        -1.67051e-02        0.00000e+00 
 33.60        4.02482e+00        -1.46347e-02        0.00000e+00 
 34.30        4.02283e+00        -1.24639e-02        0.00000e+00 
 35.00        4.02083e+00        -1.01931e-02        0.00000e+00 
 35.70        4.01882e+00        -7.82250e-03        0.00000e+00 
 36.40        4.01680e+00        -5.35268e-03        0.00000e+00 
 37.10        4.01476e+00        -2.78398e-03        0.00000e+00 
 37.80        4.01270e+00        -1.16804e-04        0.00000e+00 
 38.50        4.01063e+00        2.64843e-03        0.00000e+00 
 39.20        4.00854e+00        5.51129e-03        0.00000e+00 
 39.90        4.00644e+00        8.47137e-03        0.00000e+00 
 40.60        4.00432e+00        1.15282e-02        0.00000e+00 
 41.30        4.00218e+00        1.46814e-02        0.00000e+00 
 42.00        4.00002e+00        1.79305e-02        0.00000e+00 
 42.70        3.99784e+00        2.12751e-02        0.00000e+00 
 43.40        3.99565e+00        2.47146e-02        0.00000e+00 
 44.10        3.99343e+00        2.82487e-02        0.00000e+00 
 44.80        3.99119e+00        3.18767e-02        0.00000e+00 
 45.50        3.98894e+00        3.55984e-02        0.00000e+00 
 46.20        3.98666e+00        3.94131e-02        0.00000e+00 
 46.90        3.98435e+00        4.33204e-02        0.00000e+00 
 47.60        3.98203e+00        4.73197e-02        0.00000e+00 
 48.30        3.97968e+00        5.14106e-02        0.00000e+00 
 49.00        3.97730e+00        5.55925e-02        0.00000e+00 
 49.70        3.97491e+00        5.98648e-02        0.00000e+00 
 50.40        3.97248e+00        6.42271e-02        0.00000e+00 
 51.10        3.97003e+00        6.86788e-02        0.00000e+00 
 51.80        3.96756e+00        7.32193e-02        0.00000e+00 
 52.50        3.96505e+00        7.78480e-02        0.00000e+00 
 53.20        3.96252e+00        8.25644e-02        0.00000e+00 
 53.90        3.95996e+00        8.73679e-02        0.00000e+00 
 54.60        3.95737e+00        9.22578e-02        0.00000e+00 
 55.30        3.95475e+00        9.72336e-02        0.00000e+00 
 56.00        3.95211e+00        1.02295e-01        0.00000e+00 
 56.70        3.94943e+00        1.07440e-01        0.00000e+00 
 57.40        3.94672e+00        1.12670e-01        0.00000e+00 
 58.10        3.94398e+00        1.17983e-01        0.00000e+00 
 58.80        3.94120e+00        1.23378e-01        0.00000e+00 
 59.50        3.93839e+00        1.28856e-01        0.00000e+00 
 60.20        3.93555e+00        1.34415e-01        0.00000e+00 
 60.90        3.93268e+00        1.40054e-01        0.00000e+00 
 61.60        3.92977e+00        1.45774e-01        0.00000e+00 
 62.30        3.92683e+00        1.51572e-01        0.00000e+00 
 63.00        3.92385e+00        1.57449e-01        0.00000e+00 
 63.70        3.92083e+00        1.63404e-01        0.00000e+00 
 64.40        3.91778e+00        1.69436e-01        0.00000e+00 
 65.10        3.91469e+00        1.75544e-01        0.00000e+00 
 65.80        3.91156e+00        1.81728e-01        0.00000e+00 
 66.50        3.90840e+00        1.87986e-01        0.00000e+00 
 67.20        3.90519e+00        1.94319e-01        0.00000e+00 
 67.90        3.90195e+00        2.00724e-01        0.00000e+00 
 68.60        3.89866e+00        2.07202e-01        0.00000e+00 
 69.30        3.89534e+00        2.13752e-01        0.00000e+00 
 70.00        3.89197e+00        2.20372e-01        0.00000e+00 
 70.70        3.88857e+00        2.27062e-01        0.00000e+00 
 71.40        3.88512e+00        2.33822e-01        0.00000e+00 
 72.10        3.88163e+00        2.40649e-01        0.00000e+00 
 72.80        3.87810e+00        2.47544e-01        0.00000e+00 
 73.50        3.87452e+00        2.54506e-01        0.00000e+00 
 74.20        3.87090e+00        2.61533e-01        0.00000e+00 
 74.90        3.86724e+00        2.68626e-01        0.00000e+00 
 75.60        3.86353e+00        2.75782e-01        0.00000e+00 
 76.30        3.85978e+00        2.83001e-01        0.00000e+00 
 77.00        3.85598e+00        2.90282e-01        0.00000e+00 
 77.70        3.85213e+00        2.97625e-01        0.00000e+00 
 78.40        3.84825e+00        3.05028e-01        0.00000e+00 
 79.10        3.84431e+00        3.12490e-01        0.00000e+00 
 79.80        3.84033e+00        3.20011e-01        0.00000e+00 
 80.50        3.83630e+00        3.27589e-01        0.00000e+00 
 81.20        3.83222e+00        3.35224e-01        0.00000e+00 
 81.90        3.82809e+00        3.42915e-01        0.00000e+00 
 82.60        3.82392e+00        3.50660e-01        0.00000e+00 
 83.30        3.81970e+00        3.58459e-01        0.00000e+00 
 84.00        3.81543e+00        3.66311e-01        0.00000e+00 
 84.70        3.81110e+00        3.74215e-01        0.00000e+00 
 85.40        3.80674e+00        3.82170e-01        0.00000e+00 
 86.10        3.80232e+00        3.90175e-01        0.00000e+00 
 86.80        3.79785e+00        3.98228e-01        0.00000e+00 
 87.50        3.79333e+00        4.06329e-01        0.00000e+00 
 88.20        3.78876e+00        4.14478e-01        0.00000e+00 
 88.90        3.78413e+00        4.22672e-01        0.00000e+00 
 89.60        3.77946e+00        4.30911e-01        0.00000e+00 
 90.30        3.77474e+00        4.39195e-01        0.00000e+00 
 91.00        3.76996e+00        4.47521e-01        0.00000e+00 
 91.70        3.76514e+00        4.55889e-01        0.00000e+00 
 92.40        3.76026e+00        4.64298e-01        0.00000e+00 
 93.10        3.75533e+00        4.72747e-01        0.00000e+00 
 93.80        3.75034e+00        4.81234e-01        0.00000e+00 
 94.50        3.74531e+00        4.89760e-01        0.00000e+00 
 95.20        3.74022e+00        4.98322e-01        0.00000e+00 
 95.90        3.73508e+00        5.06921e-01        0.00000e+00 
 96.60        3.72989e+00        5.15554e-01        0.00000e+00 
 97.30        3.72464e+00        5.24221e-01        0.00000e+00 
 98.00        3.71934e+00        5.32920e-01        0.00000e+00 
 98.70        3.71399e+00        5.41652e-01        0.00000e+00 
 99.40        3.70858e+00        5.50414e-01        0.00000e+00 
 100.10        3.70312e+00        5.59206e-01        0.00000e+00 
 100.80        3.69761e+00        5.68026e-01        0.00000e+00 
 101.50        3.69204e+00        5.76874e-01        0.00000e+00 
 102.20        3.68642e+00        5.85749e-01        0.00000e+00 
 102.90        3.68075e+00        5.94649e-01        0.00000e+00 
 103.60        3.67503e+00        6.03574e-01        0.00000e+00 
 104.30        3.66925e+00        6.12523e-01        0.00000e+00 
 105.00        3.66341e+00        6.21494e-01        0.00000e+00 
 105.70        3.65753e+00        6.30486e-01        0.00000e+00 
 106.40        3.65159e+00        6.39499e-01        0.00000e+00 
 107.10        3.64559e+00        6.48532e-01        0.00000e+00 
 107.80        3.63955e+00        6.57583e-01        0.00000e+00 
 108.50        3.63344e+00        6.66652e-01        0.00000e+00 
 109.20        3.62729e+00        6.75737e-01        0.00000e+00 
 109.90        3.62108e+00        6.84837e-01        0.00000e+00 
 110.60        3.61482e+00        6.93952e-01        0.00000e+00 
 111.30        3.60851e+00        7.03081e-01        0.00000e+00 
 112.00        3.60215e+00        7.12222e-01        0.00000e+00 
 112.70        3.59573e+00        7.21375e-01        0.00000e+00 
 113.40        3.58926e+00        7.30539e-01        0.00000e+00 
 114.10        3.58273e+00        7.39712e-01        0.00000e+00 
 114.80        3.57616e+00        7.48893e-01        0.00000e+00 
 115.50        3.56953e+00        7.58083e-01        0.00000e+00 
 116.20        3.56285e+00        7.67279e-01        0.00000e+00 
 116.90        3.55612e+00        7.76480e-01        0.00000e+00 
 117.60        3.54934e+00        7.85687e-01        0.00000e+00 
 118.30        3.54250e+00        7.94898e-01        0.00000e+00 
 119.00        3.53562e+00        8.04111e-01        0.00000e+00 
 119.70        3.52868e+00        8.13327e-01        0.00000e+00 
 120.40        3.52169e+00        8.22544e-01        0.00000e+00 
 121.10        3.51465e+00        8.31761e-01        0.00000e+00 
 121.80        3.50756e+00        8.40977e-01        0.00000e+00 
 122.50        3.50043e+00        8.50192e-01        0.00000e+00 
 123.20        3.49324e+00        8.59404e-01        0.00000e+00 
 123.90        3.48600e+00        8.68613e-01        0.00000e+00 
 124.60        3.47871e+00        8.77817e-01        0.00000e+00 
 125.30        3.47138e+00        8.87017e-01        0.00000e+00 
 126.00        3.46399e+00        8.96210e-01        0.00000e+00 
 126.70        3.45656e+00        9.05397e-01        0.00000e+00 
 127.40        3.44908e+00        9.14576e-01        0.00000e+00 
 128.10        3.44155e+00        9.23747e-01        0.00000e+00 
 128.80        3.43397e+00        9.32908e-01        0.00000e+00 
 129.50        3.42635e+00        9.42059e-01        0.00000e+00 
 130.20        3.41868e+00        9.51199e-01        0.00000e+00 
 130.90        3.41096e+00        9.60327e-01        0.00000e+00 
 131.60        3.40320e+00        9.69443e-01        0.00000e+00 
 132.30        3.39539e+00        9.78546e-01        0.00000e+00 
 133.00        3.38754e+00        9.87634e-01        0.00000e+00 
 133.70        3.37964e+00        9.96707e-01        0.00000e+00 
 134.40        3.37170e+00        1.00576e+00        0.00000e+00 
 135.10        3.36371e+00        1.01481e+00        0.00000e+00 
 135.80        3.35568e+00        1.02383e+00        0.00000e+00 
 136.50        3.34760e+00        1.03284e+00        0.00000e+00 
 137.20        3.33949e+00        1.04182e+00        0.00000e+00 
 137.90        3.33133e+00        1.05079e+00        0.00000e+00 
 138.60        3.32312e+00        1.05974e+00        0.00000e+00 
 139.30        3.31488e+00        1.06867e+00        0.00000e+00 
 140.00        3.30659e+00        1.07757e+00        0.00000e+00 
 140.70        3.29827e+00        1.08646e+00        0.00000e+00 
 141.40        3.28990e+00        1.09532e+00        0.00000e+00 
 142.10        3.28149e+00        1.10416e+00        0.00000e+00 
 142.80        3.27305e+00        1.11297e+00        0.00000e+00 
 143.50        3.26456e+00        1.12176e+00        0.00000e+00 
 144.20        3.25604e+00        1.13053e+00        0.00000e+00 
 144.90        3.24747e+00        1.13926e+00        0.00000e+00 
 145.60        3.23887e+00        1.14798e+00        0.00000e+00 
 146.30        3.23023e+00        1.15666e+00        0.00000e+00 
 147.00        3.22156e+00        1.16532e+00        0.00000e+00 
 147.70        3.21284e+00        1.17395e+00        0.00000e+00 
 148.40        3.20410e+00        1.18255e+00        0.00000e+00 
 149.10        3.19531e+00        1.19112e+00        0.00000e+00 
 149.80        3.18649e+00        1.19966e+00        0.00000e+00 
 150.50        3.17764e+00        1.20817e+00        0.00000e+00 
 151.20        3.16875e+00        1.21664e+00        0.00000e+00 
 151.90        3.15983e+00        1.22509e+00        0.00000e+00 
 152.60        3.15088e+00        1.23351e+00        0.00000e+00 
 153.30        3.14189e+00        1.24189e+00        0.00000e+00 
 154.00        3.13287e+00        1.25024e+00        0.00000e+00 
 154.70        3.12382e+00        1.25856e+00        0.00000e+00 
 155.40        3.11474e+00        1.26684e+00        0.00000e+00 
 156.10        3.10562e+00        1.27509e+00        0.00000e+00 
 156.80        3.09648e+00        1.28330e+00        0.00000e+00 
 157.50        3.08731e+00        1.29148e+00        0.00000e+00 
 158.20        3.07810e+00        1.29962e+00        0.00000e+00 
 158.90        3.06887e+00        1.30773e+00        0.00000e+00 
