#Navio B MarAd
#Manobra de Curva Giro
#
#Aceleração
#
#temp           u           v           w    ddotroll   ddotpitch     ddotyaw 
 0.00        0.00000e+00        1.23012e-04        0.00000e+00        0.00000e+00        0.00000e+00        -2.93970e-06 
 0.70        -2.80485e-10        1.25932e-04        0.00000e+00        0.00000e+00        0.00000e+00        -2.91596e-06 
 1.40        -2.63165e-03        -4.13731e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.96292e-05 
 2.10        -2.62823e-03        -4.22302e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.88946e-05 
 2.80        -2.62541e-03        -4.30717e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.81720e-05 
 3.50        -2.62318e-03        -4.38977e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.74611e-05 
 4.20        -2.62155e-03        -4.47084e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.67615e-05 
 4.90        -2.62053e-03        -4.55038e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.60728e-05 
 5.60        -2.62013e-03        -4.62842e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.53948e-05 
 6.30        -2.62036e-03        -4.70497e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.47270e-05 
 7.00        -2.62121e-03        -4.78003e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.40692e-05 
 7.70        -2.62270e-03        -4.85363e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.34210e-05 
 8.40        -2.62483e-03        -4.92578e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.27822e-05 
 9.10        -2.62761e-03        -4.99649e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.21524e-05 
 9.80        -2.63104e-03        -5.06577e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.15313e-05 
 10.50        -2.63512e-03        -5.13363e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.09186e-05 
 11.20        -2.63986e-03        -5.20009e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.03141e-05 
 11.90        -2.64526e-03        -5.26516e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.97174e-05 
 12.60        -2.65133e-03        -5.32884e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.91284e-05 
 13.30        -2.65806e-03        -5.39114e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.85467e-05 
 14.00        -2.66545e-03        -5.45209e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.79721e-05 
 14.70        -2.67352e-03        -5.51168e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.74043e-05 
 15.40        -2.68225e-03        -5.56994e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.68431e-05 
 16.10        -2.69166e-03        -5.62686e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.62882e-05 
 16.80        -2.70174e-03        -5.68245e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.57395e-05 
 17.50        -2.71248e-03        -5.73674e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.51967e-05 
 18.20        -2.72390e-03        -5.78972e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.46595e-05 
 18.90        -2.73599e-03        -5.84140e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.41277e-05 
 19.60        -2.74875e-03        -5.89179e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.36012e-05 
 20.30        -2.76217e-03        -5.94091e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.30798e-05 
 21.00        -2.77626e-03        -5.98876e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.25631e-05 
 21.70        -2.79102e-03        -6.03535e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.20511e-05 
 22.40        -2.80643e-03        -6.08068e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.15436e-05 
 23.10        -2.82251e-03        -6.12477e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.10403e-05 
 23.80        -2.83924e-03        -6.16762e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.05411e-05 
 24.50        -2.85662e-03        -6.20924e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.00458e-05 
 25.20        -2.87466e-03        -6.24964e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.95543e-05 
 25.90        -2.89334e-03        -6.28883e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.90663e-05 
 26.60        -2.91266e-03        -6.32681e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.85817e-05 
 27.30        -2.93262e-03        -6.36359e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.81004e-05 
 28.00        -2.95322e-03        -6.39918e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.76223e-05 
 28.70        -2.97444e-03        -6.43358e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.71470e-05 
 29.40        -2.99628e-03        -6.46682e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.66746e-05 
 30.10        -3.01875e-03        -6.49888e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.62049e-05 
 30.80        -3.04183e-03        -6.52978e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.57378e-05 
 31.50        -3.06551e-03        -6.55953e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.52731e-05 
 32.20        -3.08980e-03        -6.58813e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.48107e-05 
 32.90        -3.11467e-03        -6.61559e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.43504e-05 
 33.60        -3.14014e-03        -6.64192e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.38922e-05 
