#Navio B MarAd
#Manobra de Curva Giro
#
#Velocidade Inercial
#
#temp           u           v           r
 0.00        4.11000e+00        0.00000e+00        0.00000e+00 
 0.70        4.11000e+00        8.41340e-05        0.00000e+00 
 1.40        4.11000e+00        1.65392e-04        0.00000e+00 
 2.10        4.10816e+00        -2.69179e-03        0.00000e+00 
 2.80        4.10632e+00        -5.45064e-03        0.00000e+00 
 3.50        4.10448e+00        -8.11147e-03        0.00000e+00 
 4.20        4.10265e+00        -1.06746e-02        0.00000e+00 
 4.90        4.10082e+00        -1.31402e-02        0.00000e+00 
 5.60        4.09899e+00        -1.55086e-02        0.00000e+00 
 6.30        4.09716e+00        -1.77801e-02        0.00000e+00 
 7.00        4.09534e+00        -1.99549e-02        0.00000e+00 
 7.70        4.09352e+00        -2.20331e-02        0.00000e+00 
 8.40        4.09170e+00        -2.40151e-02        0.00000e+00 
 9.10        4.08988e+00        -2.59009e-02        0.00000e+00 
 9.80        4.08806e+00        -2.76909e-02        0.00000e+00 
 10.50        4.08624e+00        -2.93850e-02        0.00000e+00 
 11.20        4.08443e+00        -3.09836e-02        0.00000e+00 
 11.90        4.08261e+00        -3.24867e-02        0.00000e+00 
 12.60        4.08080e+00        -3.38945e-02        0.00000e+00 
 13.30        4.07898e+00        -3.52071e-02        0.00000e+00 
 14.00        4.07717e+00        -3.64246e-02        0.00000e+00 
 14.70        4.07535e+00        -3.75472e-02        0.00000e+00 
 15.40        4.07354e+00        -3.85749e-02        0.00000e+00 
 16.10        4.07172e+00        -3.95078e-02        0.00000e+00 
 16.80        4.06990e+00        -4.03461e-02        0.00000e+00 
 17.50        4.06808e+00        -4.10897e-02        0.00000e+00 
 18.20        4.06626e+00        -4.17389e-02        0.00000e+00 
 18.90        4.06444e+00        -4.22936e-02        0.00000e+00 
 19.60        4.06261e+00        -4.27539e-02        0.00000e+00 
 20.30        4.06078e+00        -4.31199e-02        0.00000e+00 
 21.00        4.05895e+00        -4.33916e-02        0.00000e+00 
 21.70        4.05712e+00        -4.35691e-02        0.00000e+00 
 22.40        4.05528e+00        -4.36524e-02        0.00000e+00 
 23.10        4.05343e+00        -4.36416e-02        0.00000e+00 
 23.80        4.05158e+00        -4.35368e-02        0.00000e+00 
 24.50        4.04973e+00        -4.33379e-02        0.00000e+00 
 25.20        4.04787e+00        -4.30451e-02        0.00000e+00 
 25.90        4.04600e+00        -4.26583e-02        0.00000e+00 
 26.60        4.04413e+00        -4.21777e-02        0.00000e+00 
 27.30        4.04225e+00        -4.16032e-02        0.00000e+00 
 28.00        4.04036e+00        -4.09349e-02        0.00000e+00 
 28.70        4.03847e+00        -4.01729e-02        0.00000e+00 
 29.40        4.03657e+00        -3.93172e-02        0.00000e+00 
 30.10        4.03465e+00        -3.83679e-02        0.00000e+00 
 30.80        4.03273e+00        -3.73249e-02        0.00000e+00 
 31.50        4.03080e+00        -3.61885e-02        0.00000e+00 
 32.20        4.02886e+00        -3.49586e-02        0.00000e+00 
 32.90        4.02690e+00        -3.36353e-02        0.00000e+00 
 33.60        4.02494e+00        -3.22186e-02        0.00000e+00 
 34.30        4.02296e+00        -3.07088e-02        0.00000e+00 
 35.00        4.02097e+00        -2.91058e-02        0.00000e+00 
 35.70        4.01897e+00        -2.74097e-02        0.00000e+00 
 36.40        4.01695e+00        -2.56206e-02        0.00000e+00 
 37.10        4.01492e+00        -2.37386e-02        0.00000e+00 
 37.80        4.01288e+00        -2.17639e-02        0.00000e+00 
 38.50        4.01081e+00        -1.96966e-02        0.00000e+00 
 39.20        4.00874e+00        -1.75367e-02        0.00000e+00 
 39.90        4.00664e+00        -1.52844e-02        0.00000e+00 
 40.60        4.00453e+00        -1.29399e-02        0.00000e+00 
 41.30        4.00241e+00        -1.05032e-02        0.00000e+00 
 42.00        4.00026e+00        -7.97464e-03        0.00000e+00 
 42.70        3.99809e+00        -5.35429e-03        0.00000e+00 
 43.40        3.99591e+00        -2.64234e-03        0.00000e+00 
 44.10        3.99370e+00        1.61010e-04        0.00000e+00 
 44.80        3.99148e+00        3.05557e-03        0.00000e+00 
 45.50        3.98923e+00        6.04112e-03        0.00000e+00 
 46.20        3.98696e+00        9.11745e-03        0.00000e+00 
 46.90        3.98467e+00        1.22843e-02        0.00000e+00 
 47.60        3.98236e+00        1.55415e-02        0.00000e+00 
 48.30        3.98002e+00        1.88887e-02        0.00000e+00 
 49.00        3.97765e+00        2.23256e-02        0.00000e+00 
 49.70        3.97527e+00        2.58521e-02        0.00000e+00 
 50.40        3.97285e+00        2.94677e-02        0.00000e+00 
 51.10        3.97041e+00        3.31723e-02        0.00000e+00 
 51.80        3.96794e+00        3.69654e-02        0.00000e+00 
 52.50        3.96545e+00        4.08467e-02        0.00000e+00 
 53.20        3.96293e+00        4.48159e-02        0.00000e+00 
 53.90        3.96038e+00        4.88726e-02        0.00000e+00 
 54.60        3.95780e+00        5.30165e-02        0.00000e+00 
 55.30        3.95518e+00        5.72472e-02        0.00000e+00 
 56.00        3.95254e+00        6.15642e-02        0.00000e+00 
 56.70        3.94987e+00        6.59671e-02        0.00000e+00 
 57.40        3.94716e+00        7.04556e-02        0.00000e+00 
 58.10        3.94443e+00        7.50291e-02        0.00000e+00 
 58.80        3.94166e+00        7.96872e-02        0.00000e+00 
 59.50        3.93885e+00        8.44295e-02        0.00000e+00 
 60.20        3.93601e+00        8.92553e-02        0.00000e+00 
 60.90        3.93314e+00        9.41644e-02        0.00000e+00 
 61.60        3.93023e+00        9.91560e-02        0.00000e+00 
 62.30        3.92728e+00        1.04230e-01        0.00000e+00 
 63.00        3.92430e+00        1.09385e-01        0.00000e+00 
 63.70        3.92128e+00        1.14621e-01        0.00000e+00 
 64.40        3.91822e+00        1.19938e-01        0.00000e+00 
 65.10        3.91512e+00        1.25334e-01        0.00000e+00 
 65.80        3.91199e+00        1.30810e-01        0.00000e+00 
