#Navio B MarAd
#Manobra de Curva Giro
#
#Velocidade Sistema Solidário 
#
#temp           u           v           w    dot roll   dot pitch     dot yaw 
 0.00        4.11000e+00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00 
 0.70        4.11000e+00        8.68188e-05        0.00000e+00        0.00000e+00        0.00000e+00        -1.86403e-06 
 1.40        4.11000e+00        1.76104e-04        0.00000e+00        0.00000e+00        0.00000e+00        -3.71391e-06 
 2.10        4.10816e+00        -2.76063e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.89507e-05 
 2.80        4.10632e+00        -5.77835e-03        0.00000e+00        0.00000e+00        0.00000e+00        1.21107e-04 
 3.50        4.10448e+00        -8.87568e-03        0.00000e+00        0.00000e+00        0.00000e+00        1.82765e-04 
 4.20        4.10265e+00        -1.20513e-02        0.00000e+00        0.00000e+00        0.00000e+00        2.43934e-04 
 4.90        4.10081e+00        -1.53037e-02        0.00000e+00        0.00000e+00        0.00000e+00        3.04626e-04 
 5.60        4.09898e+00        -1.86318e-02        0.00000e+00        0.00000e+00        0.00000e+00        3.64849e-04 
 6.30        4.09714e+00        -2.20340e-02        0.00000e+00        0.00000e+00        0.00000e+00        4.24611e-04 
 7.00        4.09531e+00        -2.55093e-02        0.00000e+00        0.00000e+00        0.00000e+00        4.83923e-04 
 7.70        4.09347e+00        -2.90562e-02        0.00000e+00        0.00000e+00        0.00000e+00        5.42792e-04 
 8.40        4.09164e+00        -3.26734e-02        0.00000e+00        0.00000e+00        0.00000e+00        6.01227e-04 
 9.10        4.08980e+00        -3.63598e-02        0.00000e+00        0.00000e+00        0.00000e+00        6.59236e-04 
 9.80        4.08796e+00        -4.01140e-02        0.00000e+00        0.00000e+00        0.00000e+00        7.16826e-04 
 10.50        4.08611e+00        -4.39348e-02        0.00000e+00        0.00000e+00        0.00000e+00        7.74005e-04 
 11.20        4.08426e+00        -4.78211e-02        0.00000e+00        0.00000e+00        0.00000e+00        8.30779e-04 
 11.90        4.08241e+00        -5.17714e-02        0.00000e+00        0.00000e+00        0.00000e+00        8.87156e-04 
 12.60        4.08055e+00        -5.57848e-02        0.00000e+00        0.00000e+00        0.00000e+00        9.43143e-04 
 13.30        4.07869e+00        -5.98598e-02        0.00000e+00        0.00000e+00        0.00000e+00        9.98744e-04 
 14.00        4.07683e+00        -6.39955e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.05397e-03 
 14.70        4.07495e+00        -6.81905e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.10882e-03 
 15.40        4.07307e+00        -7.24437e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.16330e-03 
 16.10        4.07119e+00        -7.67539e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.21743e-03 
 16.80        4.06929e+00        -8.11201e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.27119e-03 
 17.50        4.06739e+00        -8.55409e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.32461e-03 
 18.20        4.06548e+00        -9.00154e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.37768e-03 
 18.90        4.06356e+00        -9.45423e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.43040e-03 
 19.60        4.06163e+00        -9.91205e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.48279e-03 
 20.30        4.05969e+00        -1.03749e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.53484e-03 
 21.00        4.05774e+00        -1.08426e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.58657e-03 
 21.70        4.05577e+00        -1.13152e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.63797e-03 
 22.40        4.05380e+00        -1.17924e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.68905e-03 
 23.10        4.05181e+00        -1.22743e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.73980e-03 
 23.80        4.04981e+00        -1.27605e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.79024e-03 
 24.50        4.04779e+00        -1.32512e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.84037e-03 
 25.20        4.04576e+00        -1.37461e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.89019e-03 
 25.90        4.04372e+00        -1.42451e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.93970e-03 
 26.60        4.04166e+00        -1.47482e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.98891e-03 
 27.30        4.03959e+00        -1.52552e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.03781e-03 
 28.00        4.03750e+00        -1.57661e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.08642e-03 
 28.70        4.03539e+00        -1.62807e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.13472e-03 
 29.40        4.03326e+00        -1.67988e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.18273e-03 
 30.10        4.03112e+00        -1.73205e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.23045e-03 
 30.80        4.02895e+00        -1.78456e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.27787e-03 
 31.50        4.02677e+00        -1.83740e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.32500e-03 
 32.20        4.02457e+00        -1.89056e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.37184e-03 
 32.90        4.02235e+00        -1.94404e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.41839e-03 
 33.60        4.02011e+00        -1.99781e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.46466e-03 
 34.30        4.01784e+00        -2.05187e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.51064e-03 
 35.00        4.01556e+00        -2.10620e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.55633e-03 
