#Navio B MarAd
#Manobra de Curva Giro
#
#Aceleração
#
#temp           u           v           w    ddotroll   ddotpitch     ddotyaw 
 0.00        0.00000e+00        1.22252e-04        0.00000e+00        0.00000e+00        0.00000e+00        -2.67321e-06 
 0.70        -2.52615e-10        1.24859e-04        0.00000e+00        0.00000e+00        0.00000e+00        -2.64614e-06 
 1.40        -2.63165e-03        -4.13870e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.99022e-05 
 2.10        -2.62824e-03        -4.22397e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.89478e-05 
 2.80        -2.62541e-03        -4.30744e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.80104e-05 
 3.50        -2.62318e-03        -4.38913e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.70896e-05 
 4.20        -2.62155e-03        -4.46908e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.61850e-05 
 4.90        -2.62052e-03        -4.54730e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.52961e-05 
 5.60        -2.62010e-03        -4.62381e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.44226e-05 
 6.30        -2.62029e-03        -4.69864e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.35639e-05 
 7.00        -2.62109e-03        -4.77181e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.27197e-05 
 7.70        -2.62252e-03        -4.84333e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.18896e-05 
 8.40        -2.62456e-03        -4.91324e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.10732e-05 
 9.10        -2.62723e-03        -4.98154e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.02701e-05 
 9.80        -2.63053e-03        -5.04826e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.94800e-05 
 10.50        -2.63445e-03        -5.11341e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.87026e-05 
 11.20        -2.63899e-03        -5.17703e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.79373e-05 
 11.90        -2.64417e-03        -5.23911e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.71840e-05 
 12.60        -2.64997e-03        -5.29968e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.64422e-05 
 13.30        -2.65640e-03        -5.35877e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.57117e-05 
 14.00        -2.66346e-03        -5.41637e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.49922e-05 
 14.70        -2.67114e-03        -5.47252e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.42832e-05 
 15.40        -2.67945e-03        -5.52723e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.35846e-05 
 16.10        -2.68838e-03        -5.58051e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.28960e-05 
 16.80        -2.69792e-03        -5.63238e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.22172e-05 
 17.50        -2.70809e-03        -5.68285e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.15478e-05 
 18.20        -2.71887e-03        -5.73194e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.08876e-05 
 18.90        -2.73026e-03        -5.77967e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.02363e-05 
 19.60        -2.74227e-03        -5.82604e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.95937e-05 
 20.30        -2.75487e-03        -5.87108e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.89596e-05 
 21.00        -2.76808e-03        -5.91479e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.83335e-05 
 21.70        -2.78189e-03        -5.95719e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.77154e-05 
 22.40        -2.79629e-03        -5.99830e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.71050e-05 
 23.10        -2.81127e-03        -6.03812e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.65021e-05 
 23.80        -2.82685e-03        -6.07667e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.59064e-05 
 24.50        -2.84300e-03        -6.11396e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.53177e-05 
 25.20        -2.85972e-03        -6.15001e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.47359e-05 
 25.90        -2.87701e-03        -6.18482e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.41607e-05 
 26.60        -2.89487e-03        -6.21842e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.35918e-05 
 27.30        -2.91328e-03        -6.25080e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.30292e-05 
 28.00        -2.93224e-03        -6.28199e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.24727e-05 
 28.70        -2.95175e-03        -6.31199e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.19220e-05 
 29.40        -2.97180e-03        -6.34083e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.13770e-05 
 30.10        -2.99238e-03        -6.36850e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.08375e-05 
 30.80        -3.01348e-03        -6.39502e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.03033e-05 
 31.50        -3.03510e-03        -6.42040e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.97743e-05 
 32.20        -3.05724e-03        -6.44465e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.92503e-05 
 32.90        -3.07988e-03        -6.46779e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.87312e-05 
 33.60        -3.10301e-03        -6.48983e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.82168e-05 
 34.30        -3.12664e-03        -6.51076e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.77070e-05 
 35.00        -3.15075e-03        -6.53062e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.72016e-05 
 35.70        -3.17533e-03        -6.54940e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.67005e-05 
 36.40        -3.20038e-03        -6.56713e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.62036e-05 
 37.10        -3.22588e-03        -6.58380e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.57107e-05 
 37.80        -3.25184e-03        -6.59943e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.52217e-05 
 38.50        -3.27824e-03        -6.61403e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.47366e-05 
 39.20        -3.30507e-03        -6.62761e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.42551e-05 
 39.90        -3.33233e-03        -6.64018e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.37772e-05 
 40.60        -3.36001e-03        -6.65175e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.33028e-05 
 41.30        -3.38810e-03        -6.66233e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.28317e-05 
 42.00        -3.41658e-03        -6.67194e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.23639e-05 
 42.70        -3.44546e-03        -6.68058e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.18993e-05 
 43.40        -3.47472e-03        -6.68826e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.14377e-05 
 44.10        -3.50436e-03        -6.69499e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.09792e-05 
 44.80        -3.53436e-03        -6.70078e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.05235e-05 
 45.50        -3.56471e-03        -6.70565e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.00706e-05 
 46.20        -3.59541e-03        -6.70960e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.96205e-05 
 46.90        -3.62645e-03        -6.71265e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.91731e-05 
 47.60        -3.65782e-03        -6.71480e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.87282e-05 
 48.30        -3.68950e-03        -6.71606e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.82859e-05 
 49.00        -3.72150e-03        -6.71644e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.78460e-05 
 49.70        -3.75379e-03        -6.71596e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.74085e-05 
 50.40        -3.78638e-03        -6.71462e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.69733e-05 
 51.10        -3.81925e-03        -6.71244e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.65404e-05 
 51.80        -3.85239e-03        -6.70942e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.61096e-05 
 52.50        -3.88579e-03        -6.70557e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.56811e-05 
 53.20        -3.91945e-03        -6.70091e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.52546e-05 
 53.90        -3.95335e-03        -6.69544e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.48302e-05 
