#Navio B MarAd
#Manobra de Curva Giro
#
#Posição e Orientação
#
#temp           x           y           z        roll       pitch         yaw 
 0.00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00 
 0.70        2.87700e+00        6.05438e-05        0.00000e+00        0.00000e+00        0.00000e+00        -6.52713e-07 
 1.40        5.75400e+00        1.81022e-04        0.00000e+00        0.00000e+00        0.00000e+00        -2.60206e-06 
 2.10        8.62971e+00        -1.75303e-03        0.00000e+00        0.00000e+00        0.00000e+00        1.67524e-05 
 2.80        1.15041e+01        -5.72171e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.96919e-05 
 3.50        1.43773e+01        -1.16403e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.85757e-04 
 4.20        1.72491e+01        -1.94248e-02        0.00000e+00        0.00000e+00        0.00000e+00        3.34497e-04 
 4.90        2.01197e+01        -2.89915e-02        0.00000e+00        0.00000e+00        0.00000e+00        5.25468e-04 
 5.60        2.29890e+01        -4.02578e-02        0.00000e+00        0.00000e+00        0.00000e+00        7.58235e-04 
 6.30        2.58570e+01        -5.31412e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.03237e-03 
 7.00        2.87237e+01        -6.75601e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.34745e-03 
 7.70        3.15892e+01        -8.34332e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.70307e-03 
 8.40        3.44534e+01        -1.00680e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.09881e-03 
 9.10        3.73163e+01        -1.19220e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.53427e-03 
 9.80        4.01779e+01        -1.38974e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.00907e-03 
 10.50        4.30383e+01        -1.59863e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.52282e-03 
 11.20        4.58974e+01        -1.81808e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.07513e-03 
 11.90        4.87552e+01        -2.04732e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.66563e-03 
 12.60        5.16117e+01        -2.28556e-01        0.00000e+00        0.00000e+00        0.00000e+00        5.29395e-03 
 13.30        5.44670e+01        -2.53203e-01        0.00000e+00        0.00000e+00        0.00000e+00        5.95973e-03 
 14.00        5.73210e+01        -2.78597e-01        0.00000e+00        0.00000e+00        0.00000e+00        6.66261e-03 
 14.70        6.01737e+01        -3.04662e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.40223e-03 
 15.40        6.30252e+01        -3.31321e-01        0.00000e+00        0.00000e+00        0.00000e+00        8.17826e-03 
 16.10        6.58753e+01        -3.58499e-01        0.00000e+00        0.00000e+00        0.00000e+00        8.99034e-03 
 16.80        6.87242e+01        -3.86122e-01        0.00000e+00        0.00000e+00        0.00000e+00        9.83814e-03 
 17.50        7.15719e+01        -4.14115e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.07213e-02 
 18.20        7.44182e+01        -4.42404e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.16396e-02 
 18.90        7.72633e+01        -4.70914e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.25926e-02 
 19.60        8.01071e+01        -4.99574e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.35799e-02 
 20.30        8.29496e+01        -5.28309e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.46014e-02 
 21.00        8.57909e+01        -5.57048e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.56567e-02 
 21.70        8.86308e+01        -5.85718e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.67455e-02 
 22.40        9.14695e+01        -6.14247e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.78675e-02 
 23.10        9.43069e+01        -6.42565e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.90223e-02 
 23.80        9.71429e+01        -6.70600e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.02097e-02 
 24.50        9.99777e+01        -6.98281e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.14294e-02 
 25.20        1.02811e+02        -7.25539e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.26812e-02 
 25.90        1.05643e+02        -7.52303e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.39646e-02 
 26.60        1.08474e+02        -7.78504e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.52795e-02 
 27.30        1.11304e+02        -8.04073e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.66255e-02 
 28.00        1.14132e+02        -8.28941e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.80024e-02 
 28.70        1.16959e+02        -8.53039e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.94100e-02 
 29.40        1.19785e+02        -8.76300e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.08479e-02 
 30.10        1.22609e+02        -8.98655e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.23158e-02 
 30.80        1.25432e+02        -9.20037e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.38136e-02 
 31.50        1.28253e+02        -9.40379e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.53409e-02 
 32.20        1.31073e+02        -9.59615e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.68975e-02 
 32.90        1.33892e+02        -9.77677e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.84831e-02 
 33.60        1.36710e+02        -9.94501e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.00976e-02 
 34.30        1.39526e+02        -1.01002e+00        0.00000e+00        0.00000e+00        0.00000e+00        4.17405e-02 
 35.00        1.42341e+02        -1.02417e+00        0.00000e+00        0.00000e+00        0.00000e+00        4.34117e-02 
 35.70        1.45154e+02        -1.03688e+00        0.00000e+00        0.00000e+00        0.00000e+00        4.51110e-02 
 36.40        1.47966e+02        -1.04809e+00        0.00000e+00        0.00000e+00        0.00000e+00        4.68380e-02 
