#Navio B MarAd
#Manobra de Curva Giro
#
#Velocidade Inercial
#
#temp           u           v           r
 0.00        4.11000e+00        0.00000e+00        0.00000e+00 
 0.70        4.11000e+00        8.37884e-05        0.00000e+00 
 1.40        4.11000e+00        1.64013e-04        0.00000e+00 
 2.10        4.10816e+00        -2.68293e-03        0.00000e+00 
 2.80        4.10632e+00        -5.40847e-03        0.00000e+00 
 3.50        4.10448e+00        -8.01318e-03        0.00000e+00 
 4.20        4.10265e+00        -1.04976e-02        0.00000e+00 
 4.90        4.10082e+00        -1.28623e-02        0.00000e+00 
 5.60        4.09899e+00        -1.51078e-02        0.00000e+00 
 6.30        4.09716e+00        -1.72346e-02        0.00000e+00 
 7.00        4.09534e+00        -1.92432e-02        0.00000e+00 
 7.70        4.09352e+00        -2.11340e-02        0.00000e+00 
 8.40        4.09170e+00        -2.29077e-02        0.00000e+00 
 9.10        4.08988e+00        -2.45645e-02        0.00000e+00 
 9.80        4.08806e+00        -2.61050e-02        0.00000e+00 
 10.50        4.08624e+00        -2.75296e-02        0.00000e+00 
 11.20        4.08442e+00        -2.88388e-02        0.00000e+00 
 11.90        4.08261e+00        -3.00329e-02        0.00000e+00 
 12.60        4.08079e+00        -3.11124e-02        0.00000e+00 
 13.30        4.07898e+00        -3.20776e-02        0.00000e+00 
 14.00        4.07716e+00        -3.29291e-02        0.00000e+00 
 14.70        4.07534e+00        -3.36671e-02        0.00000e+00 
 15.40        4.07353e+00        -3.42920e-02        0.00000e+00 
 16.10        4.07171e+00        -3.48043e-02        0.00000e+00 
 16.80        4.06989e+00        -3.52042e-02        0.00000e+00 
 17.50        4.06807e+00        -3.54923e-02        0.00000e+00 
 18.20        4.06625e+00        -3.56687e-02        0.00000e+00 
 18.90        4.06442e+00        -3.57339e-02        0.00000e+00 
 19.60        4.06259e+00        -3.56882e-02        0.00000e+00 
 20.30        4.06076e+00        -3.55320e-02        0.00000e+00 
 21.00        4.05892e+00        -3.52656e-02        0.00000e+00 
 21.70        4.05708e+00        -3.48894e-02        0.00000e+00 
 22.40        4.05524e+00        -3.44037e-02        0.00000e+00 
 23.10        4.05339e+00        -3.38088e-02        0.00000e+00 
 23.80        4.05154e+00        -3.31051e-02        0.00000e+00 
 24.50        4.04968e+00        -3.22930e-02        0.00000e+00 
 25.20        4.04781e+00        -3.13727e-02        0.00000e+00 
 25.90        4.04594e+00        -3.03446e-02        0.00000e+00 
 26.60        4.04406e+00        -2.92090e-02        0.00000e+00 
 27.30        4.04217e+00        -2.79663e-02        0.00000e+00 
 28.00        4.04028e+00        -2.66168e-02        0.00000e+00 
 28.70        4.03838e+00        -2.51609e-02        0.00000e+00 
 29.40        4.03646e+00        -2.35989e-02        0.00000e+00 
 30.10        4.03454e+00        -2.19311e-02        0.00000e+00 
 30.80        4.03261e+00        -2.01580e-02        0.00000e+00 
 31.50        4.03067e+00        -1.82798e-02        0.00000e+00 
 32.20        4.02871e+00        -1.62969e-02        0.00000e+00 
 32.90        4.02675e+00        -1.42097e-02        0.00000e+00 
 33.60        4.02477e+00        -1.20185e-02        0.00000e+00 
 34.30        4.02278e+00        -9.72374e-03        0.00000e+00 
 35.00        4.02078e+00        -7.32576e-03        0.00000e+00 
 35.70        4.01876e+00        -4.82495e-03        0.00000e+00 
 36.40        4.01673e+00        -2.22168e-03        0.00000e+00 
 37.10        4.01468e+00        4.83641e-04        0.00000e+00 
 37.80        4.01262e+00        3.29062e-03        0.00000e+00 
 38.50        4.01055e+00        6.19887e-03        0.00000e+00 
 39.20        4.00845e+00        9.20795e-03        0.00000e+00 
 39.90        4.00634e+00        1.23175e-02        0.00000e+00 
 40.60        4.00421e+00        1.55270e-02        0.00000e+00 
 41.30        4.00207e+00        1.88361e-02        0.00000e+00 
 42.00        3.99990e+00        2.22443e-02        0.00000e+00 
 42.70        3.99771e+00        2.57512e-02        0.00000e+00 
 43.40        3.99551e+00        2.93563e-02        0.00000e+00 
 44.10        3.99328e+00        3.30592e-02        0.00000e+00 
 44.80        3.99104e+00        3.68594e-02        0.00000e+00 
 45.50        3.98877e+00        4.07564e-02        0.00000e+00 
 46.20        3.98648e+00        4.47498e-02        0.00000e+00 
 46.90        3.98416e+00        4.88389e-02        0.00000e+00 
 47.60        3.98182e+00        5.30234e-02        0.00000e+00 
 48.30        3.97946e+00        5.73026e-02        0.00000e+00 
 49.00        3.97707e+00        6.16762e-02        0.00000e+00 
 49.70        3.97466e+00        6.61434e-02        0.00000e+00 
 50.40        3.97222e+00        7.07039e-02        0.00000e+00 
 51.10        3.96976e+00        7.53569e-02        0.00000e+00 
 51.80        3.96727e+00        8.01021e-02        0.00000e+00 
 52.50        3.96475e+00        8.49387e-02        0.00000e+00 
 53.20        3.96220e+00        8.98662e-02        0.00000e+00 
 53.90        3.95962e+00        9.48841e-02        0.00000e+00 
 54.60        3.95701e+00        9.99916e-02        0.00000e+00 
 55.30        3.95437e+00        1.05188e-01        0.00000e+00 
 56.00        3.95171e+00        1.10473e-01        0.00000e+00 
 56.70        3.94901e+00        1.15846e-01        0.00000e+00 
 57.40        3.94627e+00        1.21306e-01        0.00000e+00 
 58.10        3.94351e+00        1.26853e-01        0.00000e+00 
 58.80        3.94071e+00        1.32485e-01        0.00000e+00 
 59.50        3.93788e+00        1.38203e-01        0.00000e+00 
 60.20        3.93501e+00        1.44005e-01        0.00000e+00 
 60.90        3.93211e+00        1.49890e-01        0.00000e+00 
 61.60        3.92918e+00        1.55859e-01        0.00000e+00 
 62.30        3.92620e+00        1.61910e-01        0.00000e+00 
 63.00        3.92319e+00        1.68043e-01        0.00000e+00 
