#Navio B MarAd
#Manobra de Curva Giro
#
#Velocidade Sistema Solidário 
#
#temp           u           v           w    dot roll   dot pitch     dot yaw 
 0.00        4.11000e+00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00 
 0.70        4.11000e+00        8.64732e-05        0.00000e+00        0.00000e+00        0.00000e+00        -1.86400e-06 
 1.40        4.11000e+00        1.74725e-04        0.00000e+00        0.00000e+00        0.00000e+00        -3.71372e-06 
 2.10        4.10816e+00        -2.75177e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.89500e-05 
 2.80        4.10632e+00        -5.73617e-03        0.00000e+00        0.00000e+00        0.00000e+00        1.21101e-04 
 3.50        4.10448e+00        -8.77736e-03        0.00000e+00        0.00000e+00        0.00000e+00        1.82749e-04 
 4.20        4.10265e+00        -1.18742e-02        0.00000e+00        0.00000e+00        0.00000e+00        2.43901e-04 
 4.90        4.10081e+00        -1.50256e-02        0.00000e+00        0.00000e+00        0.00000e+00        3.04565e-04 
 5.60        4.09898e+00        -1.82305e-02        0.00000e+00        0.00000e+00        0.00000e+00        3.64749e-04 
 6.30        4.09714e+00        -2.14877e-02        0.00000e+00        0.00000e+00        0.00000e+00        4.24460e-04 
 7.00        4.09531e+00        -2.47962e-02        0.00000e+00        0.00000e+00        0.00000e+00        4.83705e-04 
 7.70        4.09347e+00        -2.81550e-02        0.00000e+00        0.00000e+00        0.00000e+00        5.42491e-04 
 8.40        4.09164e+00        -3.15629e-02        0.00000e+00        0.00000e+00        0.00000e+00        6.00826e-04 
 9.10        4.08980e+00        -3.50189e-02        0.00000e+00        0.00000e+00        0.00000e+00        6.58715e-04 
 9.80        4.08796e+00        -3.85221e-02        0.00000e+00        0.00000e+00        0.00000e+00        7.16164e-04 
 10.50        4.08612e+00        -4.20712e-02        0.00000e+00        0.00000e+00        0.00000e+00        7.73181e-04 
 11.20        4.08427e+00        -4.56654e-02        0.00000e+00        0.00000e+00        0.00000e+00        8.29770e-04 
 11.90        4.08242e+00        -4.93036e-02        0.00000e+00        0.00000e+00        0.00000e+00        8.85937e-04 
 12.60        4.08057e+00        -5.29849e-02        0.00000e+00        0.00000e+00        0.00000e+00        9.41689e-04 
 13.30        4.07871e+00        -5.67081e-02        0.00000e+00        0.00000e+00        0.00000e+00        9.97030e-04 
 14.00        4.07685e+00        -6.04724e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.05196e-03 
 14.70        4.07498e+00        -6.42767e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.10650e-03 
 15.40        4.07310e+00        -6.81201e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.16064e-03 
 16.10        4.07122e+00        -7.20016e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.21438e-03 
 16.80        4.06933e+00        -7.59202e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.26775e-03 
 17.50        4.06744e+00        -7.98751e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.32072e-03 
 18.20        4.06554e+00        -8.38652e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.37332e-03 
 18.90        4.06363e+00        -8.78896e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.42555e-03 
 19.60        4.06171e+00        -9.19475e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.47740e-03 
