#Navio B MarAd
#Manobra de Curva Giro
#
#Velocidade Sistema Solidário 
#
#temp           u           v           w    dot roll   dot pitch     dot yaw 
 0.00        4.11000e+00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00 
 0.70        4.11000e+00        8.64984e-05        0.00000e+00        0.00000e+00        0.00000e+00        -1.86400e-06 
 1.40        4.11000e+00        1.74827e-04        0.00000e+00        0.00000e+00        0.00000e+00        -3.71374e-06 
 2.10        4.10798e+00        -2.75234e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.89485e-05 
 2.80        4.10595e+00        -5.73900e-03        0.00000e+00        0.00000e+00        0.00000e+00        1.21096e-04 
 3.50        4.10393e+00        -8.78405e-03        0.00000e+00        0.00000e+00        0.00000e+00        1.82736e-04 
 4.20        4.10191e+00        -1.18864e-02        0.00000e+00        0.00000e+00        0.00000e+00        2.43879e-04 
 4.90        4.09990e+00        -1.50450e-02        0.00000e+00        0.00000e+00        0.00000e+00        3.04531e-04 
 5.60        4.09788e+00        -1.82587e-02        0.00000e+00        0.00000e+00        0.00000e+00        3.64701e-04 
 6.30        4.09586e+00        -2.15265e-02        0.00000e+00        0.00000e+00        0.00000e+00        4.24397e-04 
 7.00        4.09385e+00        -2.48473e-02        0.00000e+00        0.00000e+00        0.00000e+00        4.83625e-04 
 7.70        4.09183e+00        -2.82202e-02        0.00000e+00        0.00000e+00        0.00000e+00        5.42393e-04 
 8.40        4.08981e+00        -3.16440e-02        0.00000e+00        0.00000e+00        0.00000e+00        6.00708e-04 
 9.10        4.08779e+00        -3.51177e-02        0.00000e+00        0.00000e+00        0.00000e+00        6.58576e-04 
 9.80        4.08577e+00        -3.86404e-02        0.00000e+00        0.00000e+00        0.00000e+00        7.16004e-04 
 10.50        4.08375e+00        -4.22110e-02        0.00000e+00        0.00000e+00        0.00000e+00        7.72998e-04 
 11.20        4.08173e+00        -4.58286e-02        0.00000e+00        0.00000e+00        0.00000e+00        8.29564e-04 
 11.90        4.07970e+00        -4.94921e-02        0.00000e+00        0.00000e+00        0.00000e+00        8.85709e-04 
 12.60        4.07766e+00        -5.32005e-02        0.00000e+00        0.00000e+00        0.00000e+00        9.41437e-04 
 13.30        4.07563e+00        -5.69530e-02        0.00000e+00        0.00000e+00        0.00000e+00        9.96754e-04 
 14.00        4.07358e+00        -6.07485e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.05167e-03 
 14.70        4.07154e+00        -6.45861e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.10618e-03 
 15.40        4.06949e+00        -6.84648e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.16029e-03 
 16.10        4.06743e+00        -7.23838e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.21402e-03 
 16.80        4.06536e+00        -7.63419e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.26736e-03 
 17.50        4.06329e+00        -8.03385e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.32031e-03 
 18.20        4.06121e+00        -8.43724e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.37289e-03 
 18.90        4.05913e+00        -8.84428e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.42510e-03 
 19.60        4.05703e+00        -9.25489e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.47694e-03 
 20.30        4.05493e+00        -9.66896e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.52841e-03 
 21.00        4.05281e+00        -1.00864e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.57952e-03 
 21.70        4.05069e+00        -1.05072e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.63027e-03 
 22.40        4.04856e+00        -1.09311e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.68066e-03 
 23.10        4.04641e+00        -1.13582e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.73071e-03 
 23.80        4.04426e+00        -1.17883e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.78040e-03 
 24.50        4.04209e+00        -1.22213e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.82975e-03 
 25.20        4.03991e+00        -1.26572e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.87876e-03 
 25.90        4.03772e+00        -1.30958e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.92743e-03 
 26.60        4.03551e+00        -1.35372e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.97576e-03 
 27.30        4.03330e+00        -1.39811e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.02375e-03 
 28.00        4.03106e+00        -1.44276e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.07141e-03 
 28.70        4.02882e+00        -1.48765e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.11874e-03 
 29.40        4.02656e+00        -1.53278e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.16575e-03 
 30.10        4.02428e+00        -1.57813e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.21242e-03 
 30.80        4.02199e+00        -1.62370e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.25878e-03 
 31.50        4.01968e+00        -1.66948e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.30481e-03 
 32.20        4.01735e+00        -1.71547e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.35052e-03 
 32.90        4.01501e+00        -1.76165e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.39591e-03 
 33.60        4.01265e+00        -1.80801e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.44099e-03 
 34.30        4.01028e+00        -1.85456e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.48575e-03 
 35.00        4.00788e+00        -1.90128e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.53019e-03 
 35.70        4.00547e+00        -1.94816e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.57432e-03 
 36.40        4.00304e+00        -1.99519e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.61815e-03 
 37.10        4.00058e+00        -2.04238e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.66166e-03 
 37.80        3.99811e+00        -2.08970e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.70486e-03 
 38.50        3.99562e+00        -2.13716e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.74776e-03 
 39.20        3.99311e+00        -2.18474e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.79035e-03 
 39.90        3.99058e+00        -2.23244e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.83263e-03 
 40.60        3.98802e+00        -2.28025e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.87461e-03 
 41.30        3.98545e+00        -2.32817e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.91628e-03 
 42.00        3.98285e+00        -2.37618e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.95765e-03 
 42.70        3.98023e+00        -2.42428e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.99872e-03 
 43.40        3.97759e+00        -2.47246e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.03949e-03 
 44.10        3.97492e+00        -2.52071e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.07995e-03 
 44.80        3.97223e+00        -2.56903e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.12012e-03 
 45.50        3.96952e+00        -2.61741e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.15998e-03 
 46.20        3.96678e+00        -2.66585e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.19955e-03 
 46.90        3.96402e+00        -2.71433e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.23881e-03 
 47.60        3.96124e+00        -2.76285e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.27778e-03 
 48.30        3.95843e+00        -2.81140e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.31645e-03 
