#Navio B MarAd
#Manobra de Curva Giro
#
#Velocidade Inercial
#
#temp           u           v           r
 0.00        4.11000e+00        0.00000e+00        0.00000e+00 
 0.70        4.11000e+00        8.38010e-05        0.00000e+00 
 1.40        4.11000e+00        1.64064e-04        0.00000e+00 
 2.10        4.10816e+00        -2.68325e-03        0.00000e+00 
 2.80        4.10632e+00        -5.41004e-03        0.00000e+00 
 3.50        4.10448e+00        -8.01687e-03        0.00000e+00 
 4.20        4.10265e+00        -1.05043e-02        0.00000e+00 
 4.90        4.10082e+00        -1.28730e-02        0.00000e+00 
 5.60        4.09899e+00        -1.51233e-02        0.00000e+00 
 6.30        4.09716e+00        -1.72560e-02        0.00000e+00 
 7.00        4.09534e+00        -1.92713e-02        0.00000e+00 
 7.70        4.09352e+00        -2.11700e-02        0.00000e+00 
 8.40        4.09170e+00        -2.29524e-02        0.00000e+00 
 9.10        4.08988e+00        -2.46190e-02        0.00000e+00 
 9.80        4.08806e+00        -2.61703e-02        0.00000e+00 
 10.50        4.08624e+00        -2.76068e-02        0.00000e+00 
 11.20        4.08442e+00        -2.89288e-02        0.00000e+00 
 11.90        4.08261e+00        -3.01369e-02        0.00000e+00 
 12.60        4.08079e+00        -3.12314e-02        0.00000e+00 
 13.30        4.07898e+00        -3.22128e-02        0.00000e+00 
 14.00        4.07716e+00        -3.30815e-02        0.00000e+00 
 14.70        4.07534e+00        -3.38379e-02        0.00000e+00 
 15.40        4.07353e+00        -3.44823e-02        0.00000e+00 
 16.10        4.07171e+00        -3.50151e-02        0.00000e+00 
 16.80        4.06989e+00        -3.54368e-02        0.00000e+00 
 17.50        4.06807e+00        -3.57477e-02        0.00000e+00 
 18.20        4.06625e+00        -3.59482e-02        0.00000e+00 
 18.90        4.06442e+00        -3.60387e-02        0.00000e+00 
 19.60        4.06259e+00        -3.60194e-02        0.00000e+00 
 20.30        4.06076e+00        -3.58908e-02        0.00000e+00 
 21.00        4.05893e+00        -3.56532e-02        0.00000e+00 
 21.70        4.05709e+00        -3.53070e-02        0.00000e+00 
 22.40        4.05524e+00        -3.48524e-02        0.00000e+00 
 23.10        4.05339e+00        -3.42900e-02        0.00000e+00 
 23.80        4.05154e+00        -3.36199e-02        0.00000e+00 
 24.50        4.04968e+00        -3.28426e-02        0.00000e+00 
 25.20        4.04782e+00        -3.19584e-02        0.00000e+00 
 25.90        4.04594e+00        -3.09676e-02        0.00000e+00 
 26.60        4.04407e+00        -2.98706e-02        0.00000e+00 
 27.30        4.04218e+00        -2.86677e-02        0.00000e+00 
 28.00        4.04028e+00        -2.73592e-02        0.00000e+00 
 28.70        4.03838e+00        -2.59456e-02        0.00000e+00 
 29.40        4.03647e+00        -2.44271e-02        0.00000e+00 
 30.10        4.03455e+00        -2.28041e-02        0.00000e+00 
 30.80        4.03262e+00        -2.10770e-02        0.00000e+00 
 31.50        4.03068e+00        -1.92460e-02        0.00000e+00 
 32.20        4.02872e+00        -1.73117e-02        0.00000e+00 
 32.90        4.02676e+00        -1.52742e-02        0.00000e+00 
 33.60        4.02478e+00        -1.31341e-02        0.00000e+00 
 34.30        4.02279e+00        -1.08916e-02        0.00000e+00 
 35.00        4.02079e+00        -8.54715e-03        0.00000e+00 
 35.70        4.01878e+00        -6.10111e-03        0.00000e+00 
 36.40        4.01675e+00        -3.55386e-03        0.00000e+00 
 37.10        4.01470e+00        -9.05798e-04        0.00000e+00 
 37.80        4.01264e+00        1.84269e-03        0.00000e+00 
 38.50        4.01057e+00        4.69120e-03        0.00000e+00 
 39.20        4.00847e+00        7.63932e-03        0.00000e+00 
 39.90        4.00637e+00        1.06867e-02        0.00000e+00 
 40.60        4.00424e+00        1.38328e-02        0.00000e+00 
 41.30        4.00209e+00        1.70772e-02        0.00000e+00 
 42.00        3.99993e+00        2.04196e-02        0.00000e+00 
 42.70        3.99775e+00        2.38595e-02        0.00000e+00 
 43.40        3.99554e+00        2.73964e-02        0.00000e+00 
 44.10        3.99332e+00        3.10298e-02        0.00000e+00 
 44.80        3.99108e+00        3.47594e-02        0.00000e+00 
 45.50        3.98881e+00        3.85846e-02        0.00000e+00 
 46.20        3.98652e+00        4.25050e-02        0.00000e+00 
 46.90        3.98421e+00        4.65200e-02        0.00000e+00 
 47.60        3.98187e+00        5.06292e-02        0.00000e+00 
 48.30        3.97951e+00        5.48320e-02        0.00000e+00 
 49.00        3.97713e+00        5.91279e-02        0.00000e+00 
 49.70        3.97472e+00        6.35165e-02        0.00000e+00 
 50.40        3.97229e+00        6.79971e-02        0.00000e+00 
 51.10        3.96982e+00        7.25693e-02        0.00000e+00 
 51.80        3.96734e+00        7.72324e-02        0.00000e+00 
 52.50        3.96482e+00        8.19859e-02        0.00000e+00 
 53.20        3.96227e+00        8.68292e-02        0.00000e+00 
 53.90        3.95970e+00        9.17618e-02        0.00000e+00 
 54.60        3.95710e+00        9.67830e-02        0.00000e+00 
 55.30        3.95446e+00        1.01892e-01        0.00000e+00 
 56.00        3.95180e+00        1.07089e-01        0.00000e+00 
 56.70        3.94910e+00        1.12372e-01        0.00000e+00 
 57.40        3.94638e+00        1.17742e-01        0.00000e+00 
 58.10        3.94362e+00        1.23197e-01        0.00000e+00 
 58.80        3.94082e+00        1.28737e-01        0.00000e+00 
 59.50        3.93800e+00        1.34361e-01        0.00000e+00 
 60.20        3.93514e+00        1.40069e-01        0.00000e+00 
 60.90        3.93224e+00        1.45859e-01        0.00000e+00 
 61.60        3.92931e+00        1.51732e-01        0.00000e+00 
 62.30        3.92634e+00        1.57686e-01        0.00000e+00 
 63.00        3.92334e+00        1.63721e-01        0.00000e+00 
 63.70        3.92030e+00        1.69835e-01        0.00000e+00 
 64.40        3.91722e+00        1.76029e-01        0.00000e+00 
 65.10        3.91411e+00        1.82301e-01        0.00000e+00 
 65.80        3.91095e+00        1.88652e-01        0.00000e+00 
 66.50        3.90776e+00        1.95079e-01        0.00000e+00 
 67.20        3.90452e+00        2.01582e-01        0.00000e+00 
 67.90        3.90125e+00        2.08160e-01        0.00000e+00 
 68.60        3.89793e+00        2.14813e-01        0.00000e+00 
 69.30        3.89458e+00        2.21540e-01        0.00000e+00 
 70.00        3.89118e+00        2.28340e-01        0.00000e+00 
 70.70        3.88774e+00        2.35212e-01        0.00000e+00 
 71.40        3.88425e+00        2.42155e-01        0.00000e+00 
