#Navio B MarAd
#Manobra de Curva Giro
#
#Velocidade Inercial
#
#temp           u           v           r
 0.00        4.11000e+00        0.00000e+00        0.00000e+00 
 0.70        4.11000e+00        8.39178e-05        0.00000e+00 
 1.40        4.11000e+00        1.64532e-04        0.00000e+00 
 2.10        4.10816e+00        -2.68624e-03        0.00000e+00 
 2.80        4.10632e+00        -5.42435e-03        0.00000e+00 
 3.50        4.10448e+00        -8.05045e-03        0.00000e+00 
 4.20        4.10265e+00        -1.05651e-02        0.00000e+00 
 4.90        4.10082e+00        -1.29690e-02        0.00000e+00 
 5.60        4.09899e+00        -1.52627e-02        0.00000e+00 
 6.30        4.09716e+00        -1.74466e-02        0.00000e+00 
 7.00        4.09534e+00        -1.95215e-02        0.00000e+00 
 7.70        4.09352e+00        -2.14878e-02        0.00000e+00 
 8.40        4.09170e+00        -2.33460e-02        0.00000e+00 
 9.10        4.08988e+00        -2.50966e-02        0.00000e+00 
 9.80        4.08806e+00        -2.67402e-02        0.00000e+00 
 10.50        4.08624e+00        -2.82771e-02        0.00000e+00 
 11.20        4.08442e+00        -2.97080e-02        0.00000e+00 
 11.90        4.08261e+00        -3.10331e-02        0.00000e+00 
 12.60        4.08079e+00        -3.22530e-02        0.00000e+00 
 13.30        4.07898e+00        -3.33681e-02        0.00000e+00 
 14.00        4.07716e+00        -3.43788e-02        0.00000e+00 
 14.70        4.07535e+00        -3.52856e-02        0.00000e+00 
 15.40        4.07353e+00        -3.60888e-02        0.00000e+00 
 16.10        4.07172e+00        -3.67888e-02        0.00000e+00 
 16.80        4.06990e+00        -3.73860e-02        0.00000e+00 
 17.50        4.06808e+00        -3.78808e-02        0.00000e+00 
 18.20        4.06626e+00        -3.82735e-02        0.00000e+00 
 18.90        4.06443e+00        -3.85646e-02        0.00000e+00 
 19.60        4.06261e+00        -3.87544e-02        0.00000e+00 
 20.30        4.06078e+00        -3.88432e-02        0.00000e+00 
 21.00        4.05895e+00        -3.88314e-02        0.00000e+00 
 21.70        4.05711e+00        -3.87194e-02        0.00000e+00 
 22.40        4.05527e+00        -3.85074e-02        0.00000e+00 
 23.10        4.05343e+00        -3.81958e-02        0.00000e+00 
 23.80        4.05158e+00        -3.77850e-02        0.00000e+00 
 24.50        4.04972e+00        -3.72752e-02        0.00000e+00 
 25.20        4.04786e+00        -3.66669e-02        0.00000e+00 
 25.90        4.04600e+00        -3.59603e-02        0.00000e+00 
 26.60        4.04413e+00        -3.51557e-02        0.00000e+00 
 27.30        4.04225e+00        -3.42535e-02        0.00000e+00 
 28.00        4.04036e+00        -3.32540e-02        0.00000e+00 
 28.70        4.03847e+00        -3.21575e-02        0.00000e+00 
 29.40        4.03656e+00        -3.09644e-02        0.00000e+00 
 30.10        4.03465e+00        -2.96749e-02        0.00000e+00 
 30.80        4.03273e+00        -2.82895e-02        0.00000e+00 
 31.50        4.03080e+00        -2.68083e-02        0.00000e+00 
 32.20        4.02886e+00        -2.52318e-02        0.00000e+00 
 32.90        4.02691e+00        -2.35602e-02        0.00000e+00 
 33.60        4.02495e+00        -2.17940e-02        0.00000e+00 
 34.30        4.02298e+00        -1.99334e-02        0.00000e+00 
 35.00        4.02099e+00        -1.79788e-02        0.00000e+00 
 35.70        4.01900e+00        -1.59305e-02        0.00000e+00 
 36.40        4.01699e+00        -1.37888e-02        0.00000e+00 
 37.10        4.01496e+00        -1.15542e-02        0.00000e+00 
 37.80        4.01293e+00        -9.22686e-03        0.00000e+00 
 38.50        4.01087e+00        -6.80728e-03        0.00000e+00 
