#Navio B MarAd
#Manobra de Curva Giro
#
#Aceleração
#
#temp           u           v           w    ddotroll   ddotpitch     ddotyaw 
 0.00        0.00000e+00        1.22252e-04        0.00000e+00        0.00000e+00        0.00000e+00        -2.67321e-06 
 0.70        -2.53090e-10        1.25175e-04        0.00000e+00        0.00000e+00        0.00000e+00        -2.64940e-06 
 1.40        -2.63165e-03        -4.13807e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.98958e-05 
 2.10        -2.62824e-03        -4.23392e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.90509e-05 
 2.80        -2.62542e-03        -4.32795e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.82214e-05 
 3.50        -2.62320e-03        -4.42016e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.74071e-05 
 4.20        -2.62158e-03        -4.51058e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.66073e-05 
 4.90        -2.62058e-03        -4.59923e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.58217e-05 
 5.60        -2.62021e-03        -4.68613e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.50499e-05 
 6.30        -2.62046e-03        -4.77131e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.42915e-05 
 7.00        -2.62136e-03        -4.85478e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.35460e-05 
 7.70        -2.62289e-03        -4.93656e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.28131e-05 
 8.40        -2.62508e-03        -5.01666e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.20923e-05 
 9.10        -2.62792e-03        -5.09512e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.13834e-05 
 9.80        -2.63141e-03        -5.17193e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.06860e-05 
 10.50        -2.63557e-03        -5.24713e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.99996e-05 
 11.20        -2.64039e-03        -5.32073e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.93240e-05 
 11.90        -2.64589e-03        -5.39274e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.86588e-05 
 12.60        -2.65205e-03        -5.46318e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.80037e-05 
 13.30        -2.65889e-03        -5.53206e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.73584e-05 
 14.00        -2.66640e-03        -5.59940e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.67225e-05 
