#Navio B MarAd
#Manobra de Curva Giro
#
#Aceleração
#
#temp           u           v           w    ddotroll   ddotpitch     ddotyaw 
 0.00        0.00000e+00        1.56649e-04        0.00000e+00        0.00000e+00        0.00000e+00        -2.67569e-06 
 0.70        -3.22497e-10        1.59191e-04        0.00000e+00        0.00000e+00        0.00000e+00        -2.65825e-06 
 1.40        -2.63165e-03        -4.10442e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.98807e-05 
 2.10        -2.62823e-03        -4.19048e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.91401e-05 
 2.80        -2.62540e-03        -4.27492e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.84119e-05 
 3.50        -2.62316e-03        -4.35774e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.76958e-05 
 4.20        -2.62152e-03        -4.43896e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.69914e-05 
 4.90        -2.62049e-03        -4.51859e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.62983e-05 
 5.60        -2.62007e-03        -4.59666e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.56162e-05 
 6.30        -2.62027e-03        -4.67316e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.49448e-05 
 7.00        -2.62111e-03        -4.74813e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.42837e-05 
 7.70        -2.62258e-03        -4.82156e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.36326e-05 
 8.40        -2.62468e-03        -4.89347e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.29912e-05 
 9.10        -2.62743e-03        -4.96388e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.23591e-05 
 9.80        -2.63083e-03        -5.03279e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.17361e-05 
 10.50        -2.63488e-03        -5.10023e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.11218e-05 
 11.20        -2.63958e-03        -5.16619e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.05161e-05 
 11.90        -2.64495e-03        -5.23070e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.99185e-05 
 12.60        -2.65097e-03        -5.29376e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.93289e-05 
 13.30        -2.65766e-03        -5.35538e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.87468e-05 
 14.00        -2.66501e-03        -5.41558e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.81722e-05 
 14.70        -2.67303e-03        -5.47436e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.76047e-05 
 15.40        -2.68171e-03        -5.53174e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.70441e-05 
 16.10        -2.69106e-03        -5.58772e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.64901e-05 
 16.80        -2.70108e-03        -5.64232e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.59424e-05 
 17.50        -2.71177e-03        -5.69554e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.54010e-05 
 18.20        -2.72312e-03        -5.74740e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.48654e-05 
 18.90        -2.73514e-03        -5.79790e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.43356e-05 
 19.60        -2.74783e-03        -5.84706e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.38112e-05 
 20.30        -2.76117e-03        -5.89488e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.32921e-05 
 21.00        -2.77518e-03        -5.94137e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.27781e-05 
 21.70        -2.78985e-03        -5.98654e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.22689e-05 
 22.40        -2.80518e-03        -6.03040e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.17644e-05 
 23.10        -2.82116e-03        -6.07296e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.12644e-05 
 23.80        -2.83780e-03        -6.11423e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.07687e-05 
 24.50        -2.85508e-03        -6.15421e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.02771e-05 
 25.20        -2.87300e-03        -6.19291e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.97894e-05 
 25.90        -2.89157e-03        -6.23035e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.93055e-05 
 26.60        -2.91077e-03        -6.26653e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.88252e-05 
 27.30        -2.93061e-03        -6.30147e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.83484e-05 
 28.00        -2.95107e-03        -6.33515e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.78749e-05 
 28.70        -2.97215e-03        -6.36761e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.74044e-05 
 29.40        -2.99385e-03        -6.39884e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.69370e-05 
 30.10        -3.01616e-03        -6.42885e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.64724e-05 
 30.80        -3.03908e-03        -6.45766e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.60106e-05 
 31.50        -3.06260e-03        -6.48526e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.55513e-05 
 32.20        -3.08671e-03        -6.51167e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.50945e-05 
 32.90        -3.11141e-03        -6.53690e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.46400e-05 
 33.60        -3.13669e-03        -6.56096e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.41877e-05 
 34.30        -3.16254e-03        -6.58385e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.37375e-05 
 35.00        -3.18896e-03        -6.60557e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.32893e-05 
 35.70        -3.21594e-03        -6.62615e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.28429e-05 
 36.40        -3.24347e-03        -6.64559e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.23984e-05 
 37.10        -3.27155e-03        -6.66390e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.19554e-05 
 37.80        -3.30016e-03        -6.68108e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.15141e-05 
 38.50        -3.32929e-03        -6.69714e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.10742e-05 
 39.20        -3.35895e-03        -6.71210e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.06358e-05 
 39.90        -3.38912e-03        -6.72596e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.01986e-05 
 40.60        -3.41979e-03        -6.73873e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.97627e-05 
 41.30        -3.45096e-03        -6.75042e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.93279e-05 
 42.00        -3.48261e-03        -6.76103e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.88941e-05 
 42.70        -3.51473e-03        -6.77059e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.84614e-05 
 43.40        -3.54732e-03        -6.77908e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.80296e-05 
 44.10        -3.58037e-03        -6.78654e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.75987e-05 
 44.80        -3.61387e-03        -6.79296e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.71686e-05 
 45.50        -3.64780e-03        -6.79835e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.67392e-05 
 46.20        -3.68216e-03        -6.80272e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.63106e-05 
 46.90        -3.71694e-03        -6.80609e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.58825e-05 
 47.60        -3.75212e-03        -6.80845e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.54551e-05 
 48.30        -3.78770e-03        -6.80983e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.50282e-05 
 49.00        -3.82367e-03        -6.81023e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.46019e-05 
 49.70        -3.86002e-03        -6.80966e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.41760e-05 
 50.40        -3.89672e-03        -6.80813e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.37505e-05 
 51.10        -3.93379e-03        -6.80565e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.33254e-05 
 51.80        -3.97120e-03        -6.80223e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.29007e-05 
 52.50        -4.00894e-03        -6.79787e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.24763e-05 
 53.20        -4.04700e-03        -6.79260e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.20523e-05 
 53.90        -4.08537e-03        -6.78642e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.16285e-05 
 54.60        -4.12405e-03        -6.77934e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.12050e-05 
 55.30        -4.16301e-03        -6.77136e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.07817e-05 
 56.00        -4.20225e-03        -6.76251e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.03587e-05 
 56.70        -4.24176e-03        -6.75279e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.99358e-05 
 57.40        -4.28152e-03        -6.74221e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.95132e-05 
 58.10        -4.32152e-03        -6.73079e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.90907e-05 
 58.80        -4.36176e-03        -6.71852e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.86685e-05 
 59.50        -4.40221e-03        -6.70543e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.82464e-05 
 60.20        -4.44288e-03        -6.69153e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.78245e-05 
 60.90        -4.48374e-03        -6.67682e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.74027e-05 
 61.60        -4.52479e-03        -6.66131e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.69811e-05 
 62.30        -4.56602e-03        -6.64503e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.65597e-05 
 63.00        -4.60740e-03        -6.62797e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.61385e-05 
 63.70        -4.64894e-03        -6.61015e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.57174e-05 
 64.40        -4.69062e-03        -6.59158e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.52966e-05 
 65.10        -4.73242e-03        -6.57227e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.48759e-05 
 65.80        -4.77434e-03        -6.55224e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.44554e-05 
 66.50        -4.81637e-03        -6.53149e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.40351e-05 
 67.20        -4.85849e-03        -6.51003e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.36151e-05 
 67.90        -4.90069e-03        -6.48788e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.31953e-05 
 68.60        -4.94297e-03        -6.46505e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.27758e-05 
 69.30        -4.98530e-03        -6.44155e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.23565e-05 
 70.00        -5.02768e-03        -6.41740e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.19376e-05 
 70.70        -5.07010e-03        -6.39259e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.15189e-05 
 71.40        -5.11254e-03        -6.36715e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.11006e-05 
 72.10        -5.15500e-03        -6.34109e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.06826e-05 
 72.80        -5.19746e-03        -6.31441e-03        0.00000e+00        0.00000e+00        0.00000e+00        4.02650e-05 
 73.50        -5.23992e-03        -6.28713e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.98478e-05 
 74.20        -5.28235e-03        -6.25926e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.94310e-05 
 74.90        -5.32476e-03        -6.23082e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.90147e-05 
 75.60        -5.36712e-03        -6.20181e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.85988e-05 
 76.30        -5.40944e-03        -6.17224e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.81834e-05 
 77.00        -5.45169e-03        -6.14213e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.77686e-05 
 77.70        -5.49387e-03        -6.11149e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.73543e-05 
 78.40        -5.53597e-03        -6.08034e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.69406e-05 
 79.10        -5.57797e-03        -6.04867e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.65275e-05 
 79.80        -5.61988e-03        -6.01651e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.61151e-05 
 80.50        -5.66166e-03        -5.98386e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.57034e-05 
 81.20        -5.70333e-03        -5.95074e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.52923e-05 
 81.90        -5.74486e-03        -5.91716e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.48820e-05 
 82.60        -5.78625e-03        -5.88313e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.44724e-05 
 83.30        -5.82749e-03        -5.84866e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.40637e-05 
 84.00        -5.86856e-03        -5.81377e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.36558e-05 
 84.70        -5.90946e-03        -5.77846e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.32488e-05 
 85.40        -5.95019e-03        -5.74274e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.28426e-05 
 86.10        -5.99072e-03        -5.70663e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.24374e-05 
 86.80        -6.03105e-03        -5.67014e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.20332e-05 
 87.50        -6.07118e-03        -5.63328e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.16299e-05 
 88.20        -6.11109e-03        -5.59607e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.12277e-05 
 88.90        -6.15077e-03        -5.55850e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.08266e-05 
 89.60        -6.19022e-03        -5.52060e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.04266e-05 
 90.30        -6.22943e-03        -5.48237e-03        0.00000e+00        0.00000e+00        0.00000e+00        3.00277e-05 
 91.00        -6.26839e-03        -5.44383e-03        0.00000e+00        0.00000e+00        0.00000e+00        2.96300e-05 
 91.70        -6.30709e-03        -5.40498e-03        0.00000e+00        0.00000e+00        0.00000e+00        2.92335e-05 
 92.40        -6.34553e-03        -5.36584e-03        0.00000e+00        0.00000e+00        0.00000e+00        2.88382e-05 
 93.10        -6.38369e-03        -5.32642e-03        0.00000e+00        0.00000e+00        0.00000e+00        2.84442e-05 
 93.80        -6.42158e-03        -5.28673e-03        0.00000e+00        0.00000e+00        0.00000e+00        2.80515e-05 
 94.50        -6.45917e-03        -5.24678e-03        0.00000e+00        0.00000e+00        0.00000e+00        2.76602e-05 
 95.20        -6.49647e-03        -5.20657e-03        0.00000e+00        0.00000e+00        0.00000e+00        2.72702e-05 
