#Navio B MarAd
#Manobra de Curva Giro
#
#Velocidade Sistema Solidário 
#
#temp           u           v           w    dot roll   dot pitch     dot yaw 
 0.00        4.11000e+00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00 
 0.70        4.11000e+00        8.84005e-05        0.00000e+00        0.00000e+00        0.00000e+00        -2.42035e-06 
 1.40        4.11000e+00        1.79239e-04        0.00000e+00        0.00000e+00        0.00000e+00        -4.81995e-06 
 2.10        4.10816e+00        -2.74490e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.73003e-05 
 2.80        4.10632e+00        -5.72809e-03        0.00000e+00        0.00000e+00        0.00000e+00        1.18915e-04 
 3.50        4.10448e+00        -8.76927e-03        0.00000e+00        0.00000e+00        0.00000e+00        1.80031e-04 
 4.20        4.10265e+00        -1.18674e-02        0.00000e+00        0.00000e+00        0.00000e+00        2.40656e-04 
 4.90        4.10081e+00        -1.50213e-02        0.00000e+00        0.00000e+00        0.00000e+00        3.00798e-04 
 5.60        4.09898e+00        -1.82300e-02        0.00000e+00        0.00000e+00        0.00000e+00        3.60463e-04 
 6.30        4.09714e+00        -2.14924e-02        0.00000e+00        0.00000e+00        0.00000e+00        4.19660e-04 
 7.00        4.09531e+00        -2.48076e-02        0.00000e+00        0.00000e+00        0.00000e+00        4.78393e-04 
 7.70        4.09348e+00        -2.81745e-02        0.00000e+00        0.00000e+00        0.00000e+00        5.36670e-04 
 8.40        4.09164e+00        -3.15920e-02        0.00000e+00        0.00000e+00        0.00000e+00        5.94497e-04 
 9.10        4.08980e+00        -3.50591e-02        0.00000e+00        0.00000e+00        0.00000e+00        6.51880e-04 
 9.80        4.08796e+00        -3.85749e-02        0.00000e+00        0.00000e+00        0.00000e+00        7.08824e-04 
 10.50        4.08612e+00        -4.21384e-02        0.00000e+00        0.00000e+00        0.00000e+00        7.65335e-04 
 11.20        4.08427e+00        -4.57485e-02        0.00000e+00        0.00000e+00        0.00000e+00        8.21419e-04 
 11.90        4.08242e+00        -4.94044e-02        0.00000e+00        0.00000e+00        0.00000e+00        8.77080e-04 
 12.60        4.08057e+00        -5.31049e-02        0.00000e+00        0.00000e+00        0.00000e+00        9.32324e-04 
 13.30        4.07871e+00        -5.68492e-02        0.00000e+00        0.00000e+00        0.00000e+00        9.87156e-04 
 14.00        4.07685e+00        -6.06363e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.04158e-03 
 14.70        4.07498e+00        -6.44653e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.09560e-03 
 15.40        4.07311e+00        -6.83351e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.14922e-03 
 16.10        4.07123e+00        -7.22450e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.20244e-03 
 16.80        4.06934e+00        -7.61938e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.25528e-03 
 17.50        4.06745e+00        -8.01808e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.30773e-03 
 18.20        4.06554e+00        -8.42050e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.35979e-03 
 18.90        4.06363e+00        -8.82655e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.41147e-03 
 19.60        4.06172e+00        -9.23613e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.46278e-03 
 20.30        4.05979e+00        -9.64916e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.51371e-03 
 21.00        4.05785e+00        -1.00655e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.56427e-03 
 21.70        4.05590e+00        -1.04852e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.61446e-03 
 22.40        4.05395e+00        -1.09080e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.66429e-03 
 23.10        4.05198e+00        -1.13340e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.71376e-03 
 23.80        4.05000e+00        -1.17629e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.76287e-03 
 24.50        4.04801e+00        -1.21948e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.81162e-03 
 25.20        4.04600e+00        -1.26295e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.86001e-03 
 25.90        4.04399e+00        -1.30669e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.90806e-03 
 26.60        4.04196e+00        -1.35070e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.95575e-03 
 27.30        4.03992e+00        -1.39497e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.00309e-03 
 28.00        4.03786e+00        -1.43948e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.05009e-03 
 28.70        4.03579e+00        -1.48424e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.09675e-03 
 29.40        4.03370e+00        -1.52923e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.14306e-03 
 30.10        4.03160e+00        -1.57445e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.18903e-03 
 30.80        4.02948e+00        -1.61988e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.23465e-03 
 31.50        4.02735e+00        -1.66552e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.27995e-03 
 32.20        4.02520e+00        -1.71136e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.32490e-03 
 32.90        4.02303e+00        -1.75739e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.36952e-03 
 33.60        4.02085e+00        -1.80360e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.41380e-03 
 34.30        4.01865e+00        -1.84999e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.45776e-03 
 35.00        4.01643e+00        -1.89655e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.50138e-03 
 35.70        4.01419e+00        -1.94327e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.54467e-03 
 36.40        4.01193e+00        -1.99014e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.58762e-03 
 37.10        4.00965e+00        -2.03716e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.63025e-03 
 37.80        4.00736e+00        -2.08431e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.67256e-03 
 38.50        4.00504e+00        -2.13160e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.71453e-03 
 39.20        4.00270e+00        -2.17900e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.75618e-03 
 39.90        4.00035e+00        -2.22652e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.79750e-03 
 40.60        3.99797e+00        -2.27414e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.83850e-03 
 41.30        3.99557e+00        -2.32187e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.87917e-03 
 42.00        3.99315e+00        -2.36969e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.91952e-03 
 42.70        3.99070e+00        -2.41759e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.95954e-03 
 43.40        3.98824e+00        -2.46557e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.99925e-03 
 44.10        3.98575e+00        -2.51362e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.03863e-03 
