#Navio B MarAd
#Manobra de Curva Giro
#
#Velocidade Inercial
#
#temp           u           v           r
 0.00        4.11000e+00        0.00000e+00        0.00000e+00 
 0.70        4.11000e+00        8.45470e-05        0.00000e+00 
 1.40        4.11000e+00        1.64926e-04        0.00000e+00 
 2.10        4.10816e+00        -2.68334e-03        0.00000e+00 
 2.80        4.10632e+00        -5.41258e-03        0.00000e+00 
 3.50        4.10448e+00        -8.02339e-03        0.00000e+00 
 4.20        4.10265e+00        -1.05164e-02        0.00000e+00 
 4.90        4.10082e+00        -1.28921e-02        0.00000e+00 
 5.60        4.09899e+00        -1.51511e-02        0.00000e+00 
 6.30        4.09716e+00        -1.72939e-02        0.00000e+00 
 7.00        4.09534e+00        -1.93211e-02        0.00000e+00 
 7.70        4.09352e+00        -2.12332e-02        0.00000e+00 
 8.40        4.09170e+00        -2.30306e-02        0.00000e+00 
 9.10        4.08988e+00        -2.47139e-02        0.00000e+00 
 9.80        4.08806e+00        -2.62836e-02        0.00000e+00 
 10.50        4.08624e+00        -2.77401e-02        0.00000e+00 
 11.20        4.08442e+00        -2.90839e-02        0.00000e+00 
 11.90        4.08261e+00        -3.03154e-02        0.00000e+00 
 12.60        4.08079e+00        -3.14351e-02        0.00000e+00 
 13.30        4.07898e+00        -3.24434e-02        0.00000e+00 
 14.00        4.07716e+00        -3.33408e-02        0.00000e+00 
 14.70        4.07535e+00        -3.41276e-02        0.00000e+00 
 15.40        4.07353e+00        -3.48043e-02        0.00000e+00 
 16.10        4.07171e+00        -3.53713e-02        0.00000e+00 
 16.80        4.06989e+00        -3.58290e-02        0.00000e+00 
 17.50        4.06807e+00        -3.61778e-02        0.00000e+00 
 18.20        4.06625e+00        -3.64181e-02        0.00000e+00 
 18.90        4.06443e+00        -3.65502e-02        0.00000e+00 
 19.60        4.06260e+00        -3.65746e-02        0.00000e+00 
 20.30        4.06077e+00        -3.64916e-02        0.00000e+00 
 21.00        4.05893e+00        -3.63016e-02        0.00000e+00 
 21.70        4.05710e+00        -3.60050e-02        0.00000e+00 
 22.40        4.05525e+00        -3.56021e-02        0.00000e+00 
 23.10        4.05341e+00        -3.50934e-02        0.00000e+00 
 23.80        4.05155e+00        -3.44791e-02        0.00000e+00 
 24.50        4.04970e+00        -3.37597e-02        0.00000e+00 
 25.20        4.04783e+00        -3.29355e-02        0.00000e+00 
 25.90        4.04596e+00        -3.20069e-02        0.00000e+00 
 26.60        4.04409e+00        -3.09743e-02        0.00000e+00 
 27.30        4.04220e+00        -2.98380e-02        0.00000e+00 
 28.00        4.04031e+00        -2.85984e-02        0.00000e+00 
 28.70        4.03841e+00        -2.72559e-02        0.00000e+00 
 29.40        4.03650e+00        -2.58109e-02        0.00000e+00 
 30.10        4.03458e+00        -2.42636e-02        0.00000e+00 
 30.80        4.03266e+00        -2.26146e-02        0.00000e+00 
 31.50        4.03072e+00        -2.08641e-02        0.00000e+00 
 32.20        4.02877e+00        -1.90126e-02        0.00000e+00 
 32.90        4.02681e+00        -1.70604e-02        0.00000e+00 
 33.60        4.02484e+00        -1.50080e-02        0.00000e+00 
 34.30        4.02286e+00        -1.28557e-02        0.00000e+00 
 35.00        4.02086e+00        -1.06040e-02        0.00000e+00 
 35.70        4.01885e+00        -8.25319e-03        0.00000e+00 
 36.40        4.01683e+00        -5.80376e-03        0.00000e+00 
 37.10        4.01479e+00        -3.25609e-03        0.00000e+00 
 37.80        4.01274e+00        -6.10623e-04        0.00000e+00 
 38.50        4.01067e+00        2.13223e-03        0.00000e+00 
 39.20        4.00859e+00        4.97202e-03        0.00000e+00 
 39.90        4.00648e+00        7.90833e-03        0.00000e+00 
 40.60        4.00437e+00        1.09407e-02        0.00000e+00 
 41.30        4.00223e+00        1.40687e-02        0.00000e+00 
 42.00        4.00008e+00        1.72918e-02        0.00000e+00 
 42.70        3.99791e+00        2.06096e-02        0.00000e+00 
 43.40        3.99571e+00        2.40216e-02        0.00000e+00 
 44.10        3.99350e+00        2.75273e-02        0.00000e+00 
 44.80        3.99127e+00        3.11262e-02        0.00000e+00 
 45.50        3.98902e+00        3.48179e-02        0.00000e+00 
 46.20        3.98674e+00        3.86018e-02        0.00000e+00 
 46.90        3.98445e+00        4.24774e-02        0.00000e+00 
 47.60        3.98213e+00        4.64441e-02        0.00000e+00 
 48.30        3.97979e+00        5.05016e-02        0.00000e+00 
 49.00        3.97742e+00        5.46491e-02        0.00000e+00 
 49.70        3.97503e+00        5.88862e-02        0.00000e+00 
 50.40        3.97261e+00        6.32123e-02        0.00000e+00 
 51.10        3.97017e+00        6.76268e-02        0.00000e+00 
 51.80        3.96770e+00        7.21291e-02        0.00000e+00 
 52.50        3.96521e+00        7.67187e-02        0.00000e+00 
 53.20        3.96269e+00        8.13950e-02        0.00000e+00 
 53.90        3.96014e+00        8.61574e-02        0.00000e+00 
 54.60        3.95756e+00        9.10052e-02        0.00000e+00 
 55.30        3.95495e+00        9.59378e-02        0.00000e+00 
 56.00        3.95231e+00        1.00955e-01        0.00000e+00 
 56.70        3.94965e+00        1.06055e-01        0.00000e+00 
 57.40        3.94695e+00        1.11238e-01        0.00000e+00 
 58.10        3.94422e+00        1.16504e-01        0.00000e+00 
 58.80        3.94146e+00        1.21851e-01        0.00000e+00 
 59.50        3.93867e+00        1.27278e-01        0.00000e+00 
 60.20        3.93584e+00        1.32786e-01        0.00000e+00 
 60.90        3.93298e+00        1.38374e-01        0.00000e+00 
 61.60        3.93009e+00        1.44040e-01        0.00000e+00 
 62.30        3.92716e+00        1.49784e-01        0.00000e+00 
 63.00        3.92420e+00        1.55606e-01        0.00000e+00 
 63.70        3.92120e+00        1.61504e-01        0.00000e+00 
 64.40        3.91817e+00        1.67478e-01        0.00000e+00 
 65.10        3.91510e+00        1.73527e-01        0.00000e+00 
 65.80        3.91199e+00        1.79650e-01        0.00000e+00 
 66.50        3.90884e+00        1.85847e-01        0.00000e+00 
 67.20        3.90566e+00        1.92117e-01        0.00000e+00 
 67.90        3.90244e+00        1.98458e-01        0.00000e+00 
 68.60        3.89918e+00        2.04871e-01        0.00000e+00 
 69.30        3.89588e+00        2.11354e-01        0.00000e+00 
 70.00        3.89254e+00        2.17906e-01        0.00000e+00 
 70.70        3.88916e+00        2.24527e-01        0.00000e+00 
 71.40        3.88574e+00        2.31216e-01        0.00000e+00 
 72.10        3.88228e+00        2.37972e-01        0.00000e+00 
 72.80        3.87877e+00        2.44794e-01        0.00000e+00 
 73.50        3.87523e+00        2.51681e-01        0.00000e+00 
 74.20        3.87164e+00        2.58633e-01        0.00000e+00 
 74.90        3.86801e+00        2.65648e-01        0.00000e+00 
 75.60        3.86433e+00        2.72726e-01        0.00000e+00 
 76.30        3.86061e+00        2.79865e-01        0.00000e+00 
 77.00        3.85685e+00        2.87065e-01        0.00000e+00 
 77.70        3.85304e+00        2.94326e-01        0.00000e+00 
 78.40        3.84919e+00        3.01645e-01        0.00000e+00 
 79.10        3.84529e+00        3.09022e-01        0.00000e+00 
 79.80        3.84135e+00        3.16457e-01        0.00000e+00 
 80.50        3.83736e+00        3.23947e-01        0.00000e+00 
 81.20        3.83332e+00        3.31493e-01        0.00000e+00 
 81.90        3.82924e+00        3.39094e-01        0.00000e+00 
 82.60        3.82511e+00        3.46747e-01        0.00000e+00 
 83.30        3.82094e+00        3.54454e-01        0.00000e+00 
 84.00        3.81671e+00        3.62211e-01        0.00000e+00 
 84.70        3.81244e+00        3.70020e-01        0.00000e+00 
 85.40        3.80812e+00        3.77878e-01        0.00000e+00 
 86.10        3.80376e+00        3.85784e-01        0.00000e+00 
 86.80        3.79934e+00        3.93738e-01        0.00000e+00 
 87.50        3.79487e+00        4.01739e-01        0.00000e+00 
 88.20        3.79036e+00        4.09785e-01        0.00000e+00 
 88.90        3.78580e+00        4.17876e-01        0.00000e+00 
 89.60        3.78118e+00        4.26011e-01        0.00000e+00 
 90.30        3.77652e+00        4.34188e-01        0.00000e+00 
 91.00        3.77181e+00        4.42407e-01        0.00000e+00 
 91.70        3.76704e+00        4.50667e-01        0.00000e+00 
 92.40        3.76223e+00        4.58966e-01        0.00000e+00 
 93.10        3.75737e+00        4.67304e-01        0.00000e+00 
 93.80        3.75245e+00        4.75680e-01        0.00000e+00 
 94.50        3.74749e+00        4.84093e-01        0.00000e+00 
 95.20        3.74247e+00        4.92541e-01        0.00000e+00 
 95.90        3.73741e+00        5.01024e-01        0.00000e+00 
 96.60        3.73229e+00        5.09540e-01        0.00000e+00 
 97.30        3.72712e+00        5.18089e-01        0.00000e+00 
 98.00        3.72190e+00        5.26670e-01        0.00000e+00 
 98.70        3.71663e+00        5.35282e-01        0.00000e+00 
 99.40        3.71131e+00        5.43923e-01        0.00000e+00 
 100.10        3.70593e+00        5.52593e-01        0.00000e+00 
 100.80        3.70051e+00        5.61290e-01        0.00000e+00 
 101.50        3.69503e+00        5.70014e-01        0.00000e+00 
 102.20        3.68950e+00        5.78764e-01        0.00000e+00 
 102.90        3.68392e+00        5.87538e-01        0.00000e+00 
 103.60        3.67829e+00        5.96336e-01        0.00000e+00 
 104.30        3.67261e+00        6.05157e-01        0.00000e+00 
 105.00        3.66687e+00        6.13999e-01        0.00000e+00 
 105.70        3.66109e+00        6.22862e-01        0.00000e+00 
 106.40        3.65525e+00        6.31744e-01        0.00000e+00 
 107.10        3.64936e+00        6.40645e-01        0.00000e+00 
 107.80        3.64342e+00        6.49564e-01        0.00000e+00 
 108.50        3.63743e+00        6.58500e-01        0.00000e+00 
 109.20        3.63138e+00        6.67451e-01        0.00000e+00 
 109.90        3.62529e+00        6.76417e-01        0.00000e+00 
 110.60        3.61915e+00        6.85397e-01        0.00000e+00 
 111.30        3.61295e+00        6.94390e-01        0.00000e+00 
 112.00        3.60670e+00        7.03395e-01        0.00000e+00 
 112.70        3.60041e+00        7.12410e-01        0.00000e+00 
 113.40        3.59406e+00        7.21436e-01        0.00000e+00 
 114.10        3.58766e+00        7.30470e-01        0.00000e+00 
 114.80        3.58121e+00        7.39513e-01        0.00000e+00 
 115.50        3.57472e+00        7.48563e-01        0.00000e+00 
 116.20        3.56817e+00        7.57619e-01        0.00000e+00 
 116.90        3.56157e+00        7.66681e-01        0.00000e+00 
 117.60        3.55493e+00        7.75746e-01        0.00000e+00 
 118.30        3.54823e+00        7.84816e-01        0.00000e+00 
 119.00        3.54149e+00        7.93888e-01        0.00000e+00 
 119.70        3.53469e+00        8.02962e-01        0.00000e+00 
 120.40        3.52785e+00        8.12036e-01        0.00000e+00 
 121.10        3.52096e+00        8.21111e-01        0.00000e+00 
 121.80        3.51402e+00        8.30184e-01        0.00000e+00 
 122.50        3.50704e+00        8.39256e-01        0.00000e+00 
 123.20        3.50000e+00        8.48325e-01        0.00000e+00 
 123.90        3.49292e+00        8.57391e-01        0.00000e+00 
 124.60        3.48579e+00        8.66452e-01        0.00000e+00 
 125.30        3.47862e+00        8.75508e-01        0.00000e+00 
 126.00        3.47140e+00        8.84558e-01        0.00000e+00 
 126.70        3.46413e+00        8.93601e-01        0.00000e+00 
 127.40        3.45682e+00        9.02637e-01        0.00000e+00 
 128.10        3.44946e+00        9.11664e-01        0.00000e+00 
