#Navio B MarAd
#Manobra de Curva Giro
#
#Velocidade Sistema Solidário 
#
#temp           u           v           w    dot roll   dot pitch     dot yaw 
 0.00        4.11000e+00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00 
 0.70        4.11000e+00        9.45142e-05        0.00000e+00        0.00000e+00        0.00000e+00        -1.86495e-06 
 1.40        4.11000e+00        1.90838e-04        0.00000e+00        0.00000e+00        0.00000e+00        -3.71637e-06 
 2.10        4.10816e+00        -2.72843e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.89450e-05 
 2.80        4.10632e+00        -5.70735e-03        0.00000e+00        0.00000e+00        0.00000e+00        1.21094e-04 
 3.50        4.10448e+00        -8.74482e-03        0.00000e+00        0.00000e+00        0.00000e+00        1.82738e-04 
 4.20        4.10265e+00        -1.18397e-02        0.00000e+00        0.00000e+00        0.00000e+00        2.43887e-04 
 4.90        4.10081e+00        -1.49910e-02        0.00000e+00        0.00000e+00        0.00000e+00        3.04548e-04 
 5.60        4.09898e+00        -1.81976e-02        0.00000e+00        0.00000e+00        0.00000e+00        3.64729e-04 
 6.30        4.09714e+00        -2.14584e-02        0.00000e+00        0.00000e+00        0.00000e+00        4.24438e-04 
 7.00        4.09531e+00        -2.47723e-02        0.00000e+00        0.00000e+00        0.00000e+00        4.83681e-04 
 7.70        4.09347e+00        -2.81384e-02        0.00000e+00        0.00000e+00        0.00000e+00        5.42467e-04 
 8.40        4.09164e+00        -3.15556e-02        0.00000e+00        0.00000e+00        0.00000e+00        6.00801e-04 
 9.10        4.08980e+00        -3.50228e-02        0.00000e+00        0.00000e+00        0.00000e+00        6.58691e-04 
 9.80        4.08796e+00        -3.85390e-02        0.00000e+00        0.00000e+00        0.00000e+00        7.16142e-04 
 10.50        4.08612e+00        -4.21033e-02        0.00000e+00        0.00000e+00        0.00000e+00        7.73162e-04 
 11.20        4.08427e+00        -4.57146e-02        0.00000e+00        0.00000e+00        0.00000e+00        8.29756e-04 
 11.90        4.08242e+00        -4.93719e-02        0.00000e+00        0.00000e+00        0.00000e+00        8.85931e-04 
 12.60        4.08057e+00        -5.30742e-02        0.00000e+00        0.00000e+00        0.00000e+00        9.41690e-04 
 13.30        4.07871e+00        -5.68206e-02        0.00000e+00        0.00000e+00        0.00000e+00        9.97041e-04 
 14.00        4.07684e+00        -6.06101e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.05199e-03 
 14.70        4.07498e+00        -6.44417e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.10654e-03 
 15.40        4.07310e+00        -6.83144e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.16069e-03 
 16.10        4.07122e+00        -7.22274e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.21446e-03 
 16.80        4.06933e+00        -7.61796e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.26784e-03 
 17.50        4.06744e+00        -8.01702e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.32084e-03 
 18.20        4.06553e+00        -8.41981e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.37347e-03 
 18.90        4.06362e+00        -8.82626e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.42572e-03 
 19.60        4.06170e+00        -9.23626e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.47761e-03 
 20.30        4.05977e+00        -9.64972e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.52913e-03 
 21.00        4.05784e+00        -1.00666e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.58030e-03 
 21.70        4.05589e+00        -1.04867e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.63110e-03 
 22.40        4.05393e+00        -1.09100e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.68156e-03 
 23.10        4.05196e+00        -1.13364e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.73166e-03 
 23.80        4.04998e+00        -1.17659e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.78141e-03 
