#Navio B MarAd
#Manobra de Curva Giro
#
#Velocidade Inercial
#
#temp           u           v           r
 0.00        4.11000e+00        0.00000e+00        0.00000e+00 
 0.70        4.11000e+00        9.18282e-05        0.00000e+00 
 1.40        4.11000e+00        1.80120e-04        0.00000e+00 
 2.10        4.10816e+00        -2.65961e-03        0.00000e+00 
 2.80        4.10632e+00        -5.37968e-03        0.00000e+00 
 3.50        4.10448e+00        -7.98070e-03        0.00000e+00 
 4.20        4.10265e+00        -1.04632e-02        0.00000e+00 
 4.90        4.10082e+00        -1.28279e-02        0.00000e+00 
 5.60        4.09899e+00        -1.50751e-02        0.00000e+00 
 6.30        4.09716e+00        -1.72055e-02        0.00000e+00 
 7.00        4.09534e+00        -1.92196e-02        0.00000e+00 
 7.70        4.09352e+00        -2.11179e-02        0.00000e+00 
 8.40        4.09170e+00        -2.29008e-02        0.00000e+00 
 9.10        4.08988e+00        -2.45689e-02        0.00000e+00 
 9.80        4.08806e+00        -2.61226e-02        0.00000e+00 
 10.50        4.08624e+00        -2.75623e-02        0.00000e+00 
 11.20        4.08442e+00        -2.88886e-02        0.00000e+00 
 11.90        4.08261e+00        -3.01018e-02        0.00000e+00 
 12.60        4.08079e+00        -3.12024e-02        0.00000e+00 
 13.30        4.07898e+00        -3.21908e-02        0.00000e+00 
 14.00        4.07716e+00        -3.30674e-02        0.00000e+00 
 14.70        4.07535e+00        -3.38326e-02        0.00000e+00 
 15.40        4.07353e+00        -3.44868e-02        0.00000e+00 
 16.10        4.07171e+00        -3.50303e-02        0.00000e+00 
 16.80        4.06989e+00        -3.54636e-02        0.00000e+00 
 17.50        4.06807e+00        -3.57870e-02        0.00000e+00 
 18.20        4.06625e+00        -3.60009e-02        0.00000e+00 
 18.90        4.06442e+00        -3.61057e-02        0.00000e+00 
 19.60        4.06259e+00        -3.61016e-02        0.00000e+00 
 20.30        4.06076e+00        -3.59891e-02        0.00000e+00 
 21.00        4.05893e+00        -3.57686e-02        0.00000e+00 
 21.70        4.05709e+00        -3.54402e-02        0.00000e+00 
 22.40        4.05524e+00        -3.50045e-02        0.00000e+00 
 23.10        4.05340e+00        -3.44617e-02        0.00000e+00 
 23.80        4.05154e+00        -3.38122e-02        0.00000e+00 
 24.50        4.04968e+00        -3.30563e-02        0.00000e+00 
 25.20        4.04782e+00        -3.21943e-02        0.00000e+00 
 25.90        4.04595e+00        -3.12267e-02        0.00000e+00 
 26.60        4.04407e+00        -3.01536e-02        0.00000e+00 
 27.30        4.04218e+00        -2.89755e-02        0.00000e+00 
 28.00        4.04029e+00        -2.76927e-02        0.00000e+00 
 28.70        4.03839e+00        -2.63056e-02        0.00000e+00 
 29.40        4.03648e+00        -2.48144e-02        0.00000e+00 
 30.10        4.03455e+00        -2.32195e-02        0.00000e+00 
 30.80        4.03262e+00        -2.15213e-02        0.00000e+00 
 31.50        4.03068e+00        -1.97200e-02        0.00000e+00 
 32.20        4.02873e+00        -1.78162e-02        0.00000e+00 
 32.90        4.02677e+00        -1.58100e-02        0.00000e+00 
 33.60        4.02479e+00        -1.37019e-02        0.00000e+00 
 34.30        4.02280e+00        -1.14922e-02        0.00000e+00 
 35.00        4.02080e+00        -9.18134e-03        0.00000e+00 
