#Navio B MarAd
#Manobra de Curva Giro
#
#Posição e Orientação
#
#temp           x           y           z        roll       pitch         yaw 
 0.00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00 
 0.70        2.87700e+00        6.61600e-05        0.00000e+00        0.00000e+00        0.00000e+00        -6.53532e-07 
 1.40        5.75400e+00        1.97867e-04        0.00000e+00        0.00000e+00        0.00000e+00        -2.60777e-06 
 2.10        8.62971e+00        -1.71953e-03        0.00000e+00        0.00000e+00        0.00000e+00        1.67524e-05 
 2.80        1.15041e+01        -5.66652e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.97956e-05 
 3.50        1.43773e+01        -1.15586e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.86166e-04 
 4.20        1.72491e+01        -1.93118e-02        0.00000e+00        0.00000e+00        0.00000e+00        3.35513e-04 
 4.90        2.01197e+01        -2.88424e-02        0.00000e+00        0.00000e+00        0.00000e+00        5.27494e-04 
 5.60        2.29890e+01        -4.00672e-02        0.00000e+00        0.00000e+00        0.00000e+00        7.61769e-04 
 6.30        2.58570e+01        -5.29033e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.03800e-03 
 7.00        2.87237e+01        -6.72683e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.35587e-03 
 7.70        3.15892e+01        -8.30800e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.71505e-03 
 8.40        3.44534e+01        -1.00257e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.11522e-03 
 9.10        3.73163e+01        -1.18717e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.55607e-03 
 9.80        4.01779e+01        -1.38380e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.03729e-03 
 10.50        4.30383e+01        -1.59165e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.55857e-03 
 11.20        4.58974e+01        -1.80991e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.11961e-03 
 11.90        4.87552e+01        -2.03778e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.72013e-03 
 12.60        5.16117e+01        -2.27447e-01        0.00000e+00        0.00000e+00        0.00000e+00        5.35982e-03 
 13.30        5.44670e+01        -2.51918e-01        0.00000e+00        0.00000e+00        0.00000e+00        6.03840e-03 
 14.00        5.73210e+01        -2.77112e-01        0.00000e+00        0.00000e+00        0.00000e+00        6.75558e-03 
 14.70        6.01737e+01        -3.02950e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.51109e-03 
 15.40        6.30251e+01        -3.29354e-01        0.00000e+00        0.00000e+00        0.00000e+00        8.30464e-03 
 16.10        6.58753e+01        -3.56245e-01        0.00000e+00        0.00000e+00        0.00000e+00        9.13597e-03 
 16.80        6.87242e+01        -3.83544e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.00048e-02 
 17.50        7.15718e+01        -4.11175e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.09109e-02 
 18.20        7.44182e+01        -4.39060e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.18539e-02 
 18.90        7.72633e+01        -4.67122e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.28336e-02 
 19.60        8.01071e+01        -4.95283e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.38498e-02 
 20.30        8.29496e+01        -5.23466e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.49022e-02 
 21.00        8.57908e+01        -5.51597e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.59905e-02 
 21.70        8.86307e+01        -5.79597e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.71145e-02 
 22.40        9.14693e+01        -6.07391e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.82740e-02 
 23.10        9.43067e+01        -6.34904e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.94686e-02 
 23.80        9.71427e+01        -6.62060e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.06982e-02 
 24.50        9.99775e+01        -6.88783e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.19625e-02 
 25.20        1.02811e+02        -7.14999e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.32613e-02 
 25.90        1.05643e+02        -7.40633e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.45943e-02 
 26.60        1.08474e+02        -7.65611e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.59613e-02 
 27.30        1.11303e+02        -7.89857e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.73621e-02 
 28.00        1.14132e+02        -8.13298e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.87963e-02 
 28.70        1.16958e+02        -8.35861e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.02639e-02 
 29.40        1.19784e+02        -8.57471e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.17646e-02 
 30.10        1.22608e+02        -8.78055e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.32981e-02 
 30.80        1.25431e+02        -8.97541e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.48642e-02 
 31.50        1.28252e+02        -9.15855e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.64626e-02 
 32.20        1.31072e+02        -9.32925e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.80933e-02 
 32.90        1.33891e+02        -9.48679e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.97559e-02 
 33.60        1.36708e+02        -9.63043e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.14502e-02 
 34.30        1.39524e+02        -9.75948e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.31760e-02 
 35.00        1.42339e+02        -9.87320e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.49331e-02 
 35.70        1.45152e+02        -9.97089e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.67212e-02 
