#Navio B MarAd
#Manobra de Curva Giro
#
#Velocidade Inercial
#
#temp           u           v           r
 0.00        4.11000e+00        0.00000e+00        0.00000e+00 
 0.70        4.11000e+00        8.38136e-05        0.00000e+00 
 1.40        4.11000e+00        1.64115e-04        0.00000e+00 
 2.10        4.10816e+00        -3.24310e-03        0.00000e+00 
 2.80        4.10632e+00        -6.52867e-03        0.00000e+00 
 3.50        4.10448e+00        -9.69309e-03        0.00000e+00 
 4.20        4.10265e+00        -1.27368e-02        0.00000e+00 
 4.90        4.10082e+00        -1.56603e-02        0.00000e+00 
 5.60        4.09899e+00        -1.84640e-02        0.00000e+00 
 6.30        4.09716e+00        -2.11483e-02        0.00000e+00 
 7.00        4.09534e+00        -2.37136e-02        0.00000e+00 
 7.70        4.09352e+00        -2.61603e-02        0.00000e+00 
 8.40        4.09170e+00        -2.84889e-02        0.00000e+00 
 9.10        4.08988e+00        -3.06997e-02        0.00000e+00 
 9.80        4.08806e+00        -3.27930e-02        0.00000e+00 
 10.50        4.08624e+00        -3.47693e-02        0.00000e+00 
 11.20        4.08442e+00        -3.66288e-02        0.00000e+00 
 11.90        4.08261e+00        -3.83719e-02        0.00000e+00 
 12.60        4.08079e+00        -3.99990e-02        0.00000e+00 
 13.30        4.07897e+00        -4.15104e-02        0.00000e+00 
 14.00        4.07716e+00        -4.29064e-02        0.00000e+00 
 14.70        4.07534e+00        -4.41873e-02        0.00000e+00 
 15.40        4.07352e+00        -4.53535e-02        0.00000e+00 
 16.10        4.07171e+00        -4.64051e-02        0.00000e+00 
 16.80        4.06989e+00        -4.73427e-02        0.00000e+00 
 17.50        4.06806e+00        -4.81663e-02        0.00000e+00 
 18.20        4.06624e+00        -4.88764e-02        0.00000e+00 
 18.90        4.06441e+00        -4.94732e-02        0.00000e+00 
 19.60        4.06258e+00        -4.99570e-02        0.00000e+00 
 20.30        4.06075e+00        -5.03281e-02        0.00000e+00 
 21.00        4.05891e+00        -5.05868e-02        0.00000e+00 
 21.70        4.05707e+00        -5.07334e-02        0.00000e+00 
 22.40        4.05523e+00        -5.07680e-02        0.00000e+00 
 23.10        4.05338e+00        -5.06912e-02        0.00000e+00 
 23.80        4.05152e+00        -5.05030e-02        0.00000e+00 
 24.50        4.04966e+00        -5.02038e-02        0.00000e+00 
 25.20        4.04779e+00        -4.97939e-02        0.00000e+00 
 25.90        4.04592e+00        -4.92736e-02        0.00000e+00 
 26.60        4.04404e+00        -4.86431e-02        0.00000e+00 
 27.30        4.04215e+00        -4.79028e-02        0.00000e+00 
 28.00        4.04025e+00        -4.70529e-02        0.00000e+00 
 28.70        4.03834e+00        -4.60938e-02        0.00000e+00 
 29.40        4.03642e+00        -4.50257e-02        0.00000e+00 
 30.10        4.03450e+00        -4.38489e-02        0.00000e+00 
 30.80        4.03256e+00        -4.25638e-02        0.00000e+00 
 31.50        4.03061e+00        -4.11707e-02        0.00000e+00 
 32.20        4.02866e+00        -3.96698e-02        0.00000e+00 
 32.90        4.02669e+00        -3.80616e-02        0.00000e+00 
 33.60        4.02470e+00        -3.63463e-02        0.00000e+00 
 34.30        4.02271e+00        -3.45243e-02        0.00000e+00 
 35.00        4.02070e+00        -3.25960e-02        0.00000e+00 
 35.70        4.01867e+00        -3.05616e-02        0.00000e+00 
 36.40        4.01663e+00        -2.84215e-02        0.00000e+00 
 37.10        4.01458e+00        -2.61762e-02        0.00000e+00 
 37.80        4.01251e+00        -2.38260e-02        0.00000e+00 
 38.50        4.01042e+00        -2.13712e-02        0.00000e+00 
 39.20        4.00832e+00        -1.88122e-02        0.00000e+00 
 39.90        4.00620e+00        -1.61495e-02        0.00000e+00 
