#Navio B MarAd
#Manobra de Curva de                   Zig-Zag
#
#Forças e Momentos
#
#temp           X           Y           K           N 
 0.00        0.00000e+00        3.77209e+05        0.00000e+00        -6.93723e+07 
 0.70        -2.20640e+00        3.95020e+05        0.00000e+00        -6.82741e+07 
 1.40        -1.47565e+06        -6.67872e+06        0.00000e+00        1.22550e+09 
 2.10        -1.47302e+06        -6.99009e+06        0.00000e+00        1.20563e+09 
 2.80        -1.47181e+06        -7.29187e+06        0.00000e+00        1.18653e+09 
 3.50        -1.47206e+06        -7.58432e+06        0.00000e+00        1.16817e+09 
 4.20        -1.47382e+06        -7.86766e+06        0.00000e+00        1.15052e+09 
 4.90        -1.47713e+06        -8.14212e+06        0.00000e+00        1.13353e+09 
 5.60        -1.48201e+06        -8.40794e+06        0.00000e+00        1.11717e+09 
 6.30        -1.48851e+06        -8.66531e+06        0.00000e+00        1.10142e+09 
 7.00        -1.49664e+06        -8.91443e+06        0.00000e+00        1.08624e+09 
 7.70        -1.50643e+06        -9.15550e+06        0.00000e+00        1.07161e+09 
 8.40        -1.51791e+06        -9.38868e+06        0.00000e+00        1.05749e+09 
 9.10        -1.53108e+06        -9.61414e+06        0.00000e+00        1.04385e+09 
 9.80        -1.54597e+06        -9.83206e+06        0.00000e+00        1.03068e+09 
 10.50        -1.56258e+06        -1.00426e+07        0.00000e+00        1.01795e+09 
 11.20        -1.58093e+06        -1.02458e+07        0.00000e+00        1.00563e+09 
 11.90        -1.60103e+06        -1.04420e+07        0.00000e+00        9.93699e+08 
 12.60        -1.62288e+06        -1.06311e+07        0.00000e+00        9.82136e+08 
 13.30        -1.64648e+06        -1.08134e+07        0.00000e+00        9.70918e+08 
 14.00        -1.67185e+06        -1.09889e+07        0.00000e+00        9.60026e+08 
 14.70        -1.69897e+06        -1.11578e+07        0.00000e+00        9.49439e+08 
 15.40        -1.72785e+06        -1.13201e+07        0.00000e+00        9.39140e+08 
 16.10        -1.75848e+06        -1.14761e+07        0.00000e+00        9.29108e+08 
 16.80        -1.79086e+06        -1.16257e+07        0.00000e+00        9.19327e+08 
 17.50        -1.82498e+06        -1.17690e+07        0.00000e+00        9.09781e+08 
 18.20        -1.86084e+06        -1.19062e+07        0.00000e+00        9.00452e+08 
 18.90        -1.89841e+06        -1.20374e+07        0.00000e+00        8.91327e+08 
 19.60        -1.93770e+06        -1.21626e+07        0.00000e+00        8.82389e+08 
 20.30        -1.97869e+06        -1.22818e+07        0.00000e+00        8.73624e+08 
 21.00        -2.02136e+06        -1.23953e+07        0.00000e+00        8.65021e+08 
 21.70        -2.06569e+06        -1.25029e+07        0.00000e+00        8.56564e+08 
 22.40        -2.11168e+06        -1.26049e+07        0.00000e+00        8.48242e+08 
 23.10        -2.15929e+06        -1.27013e+07        0.00000e+00        8.40044e+08 
 23.80        -2.20852e+06        -1.27922e+07        0.00000e+00        8.31957e+08 
 24.50        -2.25933e+06        -1.28775e+07        0.00000e+00        8.23972e+08 
 25.20        -2.31171e+06        -1.29574e+07        0.00000e+00        8.16078e+08 
 25.90        -2.36563e+06        -1.30320e+07        0.00000e+00        8.08266e+08 
 26.60        -2.42106e+06        -1.31013e+07        0.00000e+00        8.00526e+08 
 27.30        -2.47797e+06        -1.31653e+07        0.00000e+00        7.92849e+08 
 28.00        -2.53635e+06        -1.32242e+07        0.00000e+00        7.85228e+08 
 28.70        -2.59616e+06        -1.32779e+07        0.00000e+00        7.77655e+08 
 29.40        -2.65736e+06        -1.33266e+07        0.00000e+00        7.70122e+08 
 30.10        -2.71993e+06        -1.33703e+07        0.00000e+00        7.62622e+08 
