#Navio B MarAd
#Manobra de Curva Giro
#
#Velocidade Inercial
#
#temp           u           v           r
 0.00        4.11000e+00        0.00000e+00        0.00000e+00 
 0.70        4.11000e+00        8.40219e-05        0.00000e+00 
 1.40        4.11000e+00        1.64950e-04        0.00000e+00 
 2.10        4.10816e+00        -2.68890e-03        0.00000e+00 
 2.80        4.10632e+00        -5.43709e-03        0.00000e+00 
 3.50        4.10448e+00        -8.08026e-03        0.00000e+00 
 4.20        4.10265e+00        -1.06191e-02        0.00000e+00 
 4.90        4.10082e+00        -1.30541e-02        0.00000e+00 
 5.60        4.09899e+00        -1.53859e-02        0.00000e+00 
 6.30        4.09716e+00        -1.76150e-02        0.00000e+00 
 7.00        4.09534e+00        -1.97421e-02        0.00000e+00 
 7.70        4.09352e+00        -2.17676e-02        0.00000e+00 
 8.40        4.09170e+00        -2.36921e-02        0.00000e+00 
 9.10        4.08988e+00        -2.55161e-02        0.00000e+00 
 9.80        4.08806e+00        -2.72401e-02        0.00000e+00 
 10.50        4.08624e+00        -2.88644e-02        0.00000e+00 
 11.20        4.08443e+00        -3.03897e-02        0.00000e+00 
 11.90        4.08261e+00        -3.18163e-02        0.00000e+00 
 12.60        4.08080e+00        -3.31447e-02        0.00000e+00 
 13.30        4.07898e+00        -3.43753e-02        0.00000e+00 
 14.00        4.07717e+00        -3.55084e-02        0.00000e+00 
 14.70        4.07535e+00        -3.65446e-02        0.00000e+00 
 15.40        4.07354e+00        -3.74842e-02        0.00000e+00 
 16.10        4.07172e+00        -3.83276e-02        0.00000e+00 
 16.80        4.06991e+00        -3.90751e-02        0.00000e+00 
 17.50        4.06809e+00        -3.97271e-02        0.00000e+00 
 18.20        4.06627e+00        -4.02840e-02        0.00000e+00 
 18.90        4.06445e+00        -4.07461e-02        0.00000e+00 
 19.60        4.06262e+00        -4.11138e-02        0.00000e+00 
 20.30        4.06080e+00        -4.13873e-02        0.00000e+00 
 21.00        4.05897e+00        -4.15671e-02        0.00000e+00 
 21.70        4.05713e+00        -4.16534e-02        0.00000e+00 
 22.40        4.05530e+00        -4.16465e-02        0.00000e+00 
 23.10        4.05346e+00        -4.15468e-02        0.00000e+00 
