#Navio B MarAd
#Manobra de Curva Giro
#
#Velocidade Sistema Solidário 
#
#temp           u           v           w    dot roll   dot pitch     dot yaw 
 0.00        4.11000e+00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00 
 0.70        4.11000e+00        8.64984e-05        0.00000e+00        0.00000e+00        0.00000e+00        -1.86400e-06 
 1.40        4.11000e+00        1.74827e-04        0.00000e+00        0.00000e+00        0.00000e+00        -3.71374e-06 
 2.10        4.10816e+00        -3.03222e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.89831e-05 
 2.80        4.10632e+00        -6.29805e-03        0.00000e+00        0.00000e+00        0.00000e+00        1.21194e-04 
 3.50        4.10448e+00        -9.62160e-03        0.00000e+00        0.00000e+00        0.00000e+00        1.82925e-04 
 4.20        4.10265e+00        -1.30018e-02        0.00000e+00        0.00000e+00        0.00000e+00        2.44186e-04 
 4.90        4.10081e+00        -1.64375e-02        0.00000e+00        0.00000e+00        0.00000e+00        3.04983e-04 
 5.60        4.09898e+00        -1.99278e-02        0.00000e+00        0.00000e+00        0.00000e+00        3.65323e-04 
 6.30        4.09714e+00        -2.34715e-02        0.00000e+00        0.00000e+00        0.00000e+00        4.25214e-04 
 7.00        4.09531e+00        -2.70677e-02        0.00000e+00        0.00000e+00        0.00000e+00        4.84662e-04 
 7.70        4.09347e+00        -3.07152e-02        0.00000e+00        0.00000e+00        0.00000e+00        5.43673e-04 
 8.40        4.09163e+00        -3.44132e-02        0.00000e+00        0.00000e+00        0.00000e+00        6.02254e-04 
 9.10        4.08979e+00        -3.81604e-02        0.00000e+00        0.00000e+00        0.00000e+00        6.60411e-04 
 9.80        4.08795e+00        -4.19561e-02        0.00000e+00        0.00000e+00        0.00000e+00        7.18150e-04 
 10.50        4.08610e+00        -4.57991e-02        0.00000e+00        0.00000e+00        0.00000e+00        7.75476e-04 
 11.20        4.08425e+00        -4.96884e-02        0.00000e+00        0.00000e+00        0.00000e+00        8.32394e-04 
 11.90        4.08240e+00        -5.36231e-02        0.00000e+00        0.00000e+00        0.00000e+00        8.88910e-04 
 12.60        4.08054e+00        -5.76023e-02        0.00000e+00        0.00000e+00        0.00000e+00        9.45030e-04 
 13.30        4.07868e+00        -6.16248e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.00076e-03 
 14.00        4.07681e+00        -6.56899e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.05610e-03 
 14.70        4.07493e+00        -6.97964e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.11105e-03 
 15.40        4.07305e+00        -7.39435e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.16563e-03 
 16.10        4.07116e+00        -7.81303e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.21984e-03 
 16.80        4.06927e+00        -8.23557e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.27367e-03 
 17.50        4.06736e+00        -8.66188e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.32714e-03 
 18.20        4.06545e+00        -9.09188e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.38024e-03 
 18.90        4.06353e+00        -9.52547e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.43299e-03 
 19.60        4.06160e+00        -9.96256e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.48537e-03 
 20.30        4.05965e+00        -1.04031e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.53741e-03 
 21.00        4.05770e+00        -1.08469e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.58910e-03 
 21.70        4.05574e+00        -1.12939e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.64044e-03 
 22.40        4.05376e+00        -1.17441e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.69144e-03 
 23.10        4.05178e+00        -1.21973e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.74209e-03 
 23.80        4.04978e+00        -1.26535e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.79241e-03 
 24.50        4.04776e+00        -1.31126e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.84239e-03 
 25.20        4.04574e+00        -1.35744e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.89204e-03 
 25.90        4.04370e+00        -1.40390e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.94136e-03 
 26.60        4.04164e+00        -1.45062e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.99035e-03 
 27.30        4.03957e+00        -1.49759e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.03901e-03 
 28.00        4.03749e+00        -1.54480e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.08734e-03 
 28.70        4.03539e+00        -1.59225e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.13536e-03 
 29.40        4.03327e+00        -1.63993e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.18305e-03 
 30.10        4.03114e+00        -1.68782e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.23042e-03 
 30.80        4.02898e+00        -1.73593e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.27747e-03 
 31.50        4.02682e+00        -1.78424e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.32421e-03 
 32.20        4.02463e+00        -1.83274e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.37063e-03 
 32.90        4.02242e+00        -1.88143e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.41674e-03 
 33.60        4.02020e+00        -1.93030e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.46253e-03 
 34.30        4.01795e+00        -1.97934e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.50801e-03 
 35.00        4.01569e+00        -2.02854e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.55319e-03 
 35.70        4.01340e+00        -2.07789e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.59805e-03 
 36.40        4.01110e+00        -2.12739e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.64260e-03 
 37.10        4.00877e+00        -2.17703e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.68684e-03 
 37.80        4.00642e+00        -2.22679e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.73078e-03 
 38.50        4.00405e+00        -2.27668e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.77441e-03 
 39.20        4.00165e+00        -2.32669e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.81773e-03 
 39.90        3.99924e+00        -2.37680e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.86075e-03 
 40.60        3.99680e+00        -2.42701e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.90347e-03 
 41.30        3.99434e+00        -2.47731e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.94588e-03 
 42.00        3.99185e+00        -2.52770e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.98798e-03 
 42.70        3.98934e+00        -2.57816e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.02978e-03 
 43.40        3.98680e+00        -2.62870e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.07128e-03 
 44.10        3.98424e+00        -2.67929e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.11248e-03 
 44.80        3.98165e+00        -2.72994e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.15337e-03 
 45.50        3.97904e+00        -2.78064e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.19396e-03 
 46.20        3.97640e+00        -2.83138e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.23425e-03 
 46.90        3.97374e+00        -2.88215e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.27424e-03 
 47.60        3.97105e+00        -2.93295e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.31392e-03 
 48.30        3.96833e+00        -2.98376e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.35331e-03 
