#Navio B MarAd
#Manobra de Curva Giro
#
#Velocidade Inercial
#
#temp           u           v           r
 0.00        4.11000e+00        0.00000e+00        0.00000e+00 
 0.70        4.11000e+00        8.38136e-05        0.00000e+00 
 1.40        4.11000e+00        1.64115e-04        0.00000e+00 
 2.10        4.10816e+00        -2.70895e-03        0.00000e+00 
 2.80        4.10632e+00        -5.43961e-03        0.00000e+00 
 3.50        4.10448e+00        -8.02865e-03        0.00000e+00 
 4.20        4.10265e+00        -1.04769e-02        0.00000e+00 
 4.90        4.10082e+00        -1.27850e-02        0.00000e+00 
 5.60        4.09899e+00        -1.49537e-02        0.00000e+00 
 6.30        4.09716e+00        -1.69838e-02        0.00000e+00 
 7.00        4.09534e+00        -1.88759e-02        0.00000e+00 
 7.70        4.09351e+00        -2.06307e-02        0.00000e+00 
 8.40        4.09169e+00        -2.22489e-02        0.00000e+00 
 9.10        4.08987e+00        -2.37311e-02        0.00000e+00 
 9.80        4.08805e+00        -2.50780e-02        0.00000e+00 
 10.50        4.08623e+00        -2.62901e-02        0.00000e+00 
 11.20        4.08441e+00        -2.73681e-02        0.00000e+00 
 11.90        4.08259e+00        -2.83126e-02        0.00000e+00 
 12.60        4.08077e+00        -2.91242e-02        0.00000e+00 
 13.30        4.07895e+00        -2.98033e-02        0.00000e+00 
 14.00        4.07712e+00        -3.03507e-02        0.00000e+00 
 14.70        4.07530e+00        -3.07668e-02        0.00000e+00 
 15.40        4.07347e+00        -3.10521e-02        0.00000e+00 
 16.10        4.07164e+00        -3.12073e-02        0.00000e+00 
 16.80        4.06981e+00        -3.12328e-02        0.00000e+00 
 17.50        4.06797e+00        -3.11292e-02        0.00000e+00 
 18.20        4.06613e+00        -3.08970e-02        0.00000e+00 
 18.90        4.06429e+00        -3.05367e-02        0.00000e+00 
 19.60        4.06244e+00        -3.00488e-02        0.00000e+00 
 20.30        4.06058e+00        -2.94337e-02        0.00000e+00 
 21.00        4.05872e+00        -2.86921e-02        0.00000e+00 
 21.70        4.05685e+00        -2.78243e-02        0.00000e+00 
 22.40        4.05498e+00        -2.68310e-02        0.00000e+00 
 23.10        4.05310e+00        -2.57125e-02        0.00000e+00 
 23.80        4.05121e+00        -2.44694e-02        0.00000e+00 
 24.50        4.04931e+00        -2.31021e-02        0.00000e+00 
 25.20        4.04740e+00        -2.16112e-02        0.00000e+00 
 25.90        4.04548e+00        -1.99971e-02        0.00000e+00 
 26.60        4.04354e+00        -1.82603e-02        0.00000e+00 
 27.30        4.04160e+00        -1.64014e-02        0.00000e+00 
 28.00        4.03965e+00        -1.44207e-02        0.00000e+00 
 28.70        4.03768e+00        -1.23189e-02        0.00000e+00 
 29.40        4.03570e+00        -1.00964e-02        0.00000e+00 
 30.10        4.03370e+00        -7.75372e-03        0.00000e+00 
 30.80        4.03169e+00        -5.29136e-03        0.00000e+00 
 31.50        4.02967e+00        -2.70983e-03        0.00000e+00 
 32.20        4.02763e+00        -9.66958e-06        0.00000e+00 
 32.90        4.02557e+00        2.80861e-03        0.00000e+00 
 33.60        4.02349e+00        5.74448e-03        0.00000e+00 
 34.30        4.02139e+00        8.79739e-03        0.00000e+00 
 35.00        4.01928e+00        1.19668e-02        0.00000e+00 
 35.70        4.01715e+00        1.52522e-02        0.00000e+00 
 36.40        4.01499e+00        1.86529e-02        0.00000e+00 
 37.10        4.01281e+00        2.21685e-02        0.00000e+00 
 37.80        4.01062e+00        2.57984e-02        0.00000e+00 
 38.50        4.00839e+00        2.95419e-02        0.00000e+00 
 39.20        4.00615e+00        3.33984e-02        0.00000e+00 
 39.90        4.00388e+00        3.73675e-02        0.00000e+00 
