#Navio B MarAd
#Manobra de Curva Giro
#
#Posição e Orientação
#
#temp           x           y           z        roll       pitch         yaw 
 0.00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00 
 0.70        2.87700e+00        6.05224e-05        0.00000e+00        0.00000e+00        0.00000e+00        -6.53241e-07 
 1.40        5.75400e+00        1.80915e-04        0.00000e+00        0.00000e+00        0.00000e+00        -2.60626e-06 
 2.10        8.62971e+00        -1.75259e-03        0.00000e+00        0.00000e+00        0.00000e+00        1.67565e-05 
 2.80        1.15041e+01        -5.71864e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.98041e-05 
 3.50        1.43773e+01        -1.16309e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.86181e-04 
 4.20        1.72491e+01        -1.94035e-02        0.00000e+00        0.00000e+00        0.00000e+00        3.35536e-04 
 4.90        2.01197e+01        -2.89508e-02        0.00000e+00        0.00000e+00        0.00000e+00        5.27526e-04 
 5.60        2.29890e+01        -4.01876e-02        0.00000e+00        0.00000e+00        0.00000e+00        7.61812e-04 
 6.30        2.58570e+01        -5.30292e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.03806e-03 
 7.00        2.87237e+01        -6.73910e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.35594e-03 
 7.70        3.15892e+01        -8.31889e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.71513e-03 
 8.40        3.44534e+01        -1.00339e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.11530e-03 
 9.10        3.73163e+01        -1.18758e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.55616e-03 
 9.80        4.01779e+01        -1.38363e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.03737e-03 
 10.50        4.30383e+01        -1.59071e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.55865e-03 
 11.20        4.58974e+01        -1.80800e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.11968e-03 
 11.90        4.87552e+01        -2.03466e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.72017e-03 
 12.60        5.16117e+01        -2.26989e-01        0.00000e+00        0.00000e+00        0.00000e+00        5.35982e-03 
 13.30        5.44670e+01        -2.51286e-01        0.00000e+00        0.00000e+00        0.00000e+00        6.03835e-03 
 14.00        5.73210e+01        -2.76277e-01        0.00000e+00        0.00000e+00        0.00000e+00        6.75547e-03 
 14.70        6.01737e+01        -3.01880e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.51089e-03 
 15.40        6.30251e+01        -3.28014e-01        0.00000e+00        0.00000e+00        0.00000e+00        8.30434e-03 
 16.10        6.58753e+01        -3.54599e-01        0.00000e+00        0.00000e+00        0.00000e+00        9.13553e-03 
 16.80        6.87242e+01        -3.81555e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.00042e-02 
 17.50        7.15718e+01        -4.08801e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.09101e-02 
 18.20        7.44182e+01        -4.36258e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.18529e-02 
 18.90        7.72633e+01        -4.63846e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.28324e-02 
 19.60        8.01070e+01        -4.91486e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.38483e-02 
 20.30        8.29495e+01        -5.19100e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.49003e-02 
 21.00        8.57908e+01        -5.46607e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.59883e-02 
 21.70        8.86307e+01        -5.73930e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.71118e-02 
 22.40        9.14693e+01        -6.00990e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.82708e-02 
 23.10        9.43067e+01        -6.27710e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.94649e-02 
 23.80        9.71427e+01        -6.54011e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.06939e-02 
 24.50        9.99775e+01        -6.79816e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.19576e-02 
