#Navio B MarAd
#Manobra de Curva Giro
#
#Aceleração
#
#temp           u           v           w    ddotroll   ddotpitch     ddotyaw 
 0.00        0.00000e+00        1.22252e-04        0.00000e+00        0.00000e+00        0.00000e+00        -2.67321e-06 
 0.70        -2.52838e-10        1.24773e-04        0.00000e+00        0.00000e+00        0.00000e+00        -2.65258e-06 
 1.40        -2.63165e-03        -4.13886e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.98895e-05 
 2.10        -2.62824e-03        -4.22119e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.91515e-05 
 2.80        -2.62542e-03        -4.30186e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.84256e-05 
 3.50        -2.62319e-03        -4.38090e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.77113e-05 
 4.20        -2.62157e-03        -4.45833e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.70083e-05 
 4.90        -2.62055e-03        -4.53415e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.63162e-05 
 5.60        -2.62015e-03        -4.60839e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.56348e-05 
 6.30        -2.62038e-03        -4.68106e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.49637e-05 
 7.00        -2.62123e-03        -4.75218e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.43025e-05 
 7.70        -2.62271e-03        -4.82175e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.36509e-05 
 8.40        -2.62483e-03        -4.88980e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.30087e-05 
 9.10        -2.62759e-03        -4.95633e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.23755e-05 
 9.80        -2.63100e-03        -5.02136e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.17511e-05 
 10.50        -2.63505e-03        -5.08491e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.11351e-05 
 11.20        -2.63975e-03        -5.14698e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.05273e-05 
 11.90        -2.64511e-03        -5.20758e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.99274e-05 
 12.60        -2.65112e-03        -5.26674e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.93351e-05 
 13.30        -2.65778e-03        -5.32446e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.87502e-05 
 14.00        -2.66510e-03        -5.38075e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.81724e-05 
 14.70        -2.67308e-03        -5.43563e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.76014e-05 
 15.40        -2.68172e-03        -5.48910e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.70371e-05 
 16.10        -2.69101e-03        -5.54119e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.64792e-05 
 16.80        -2.70096e-03        -5.59189e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.59274e-05 
 17.50        -2.71157e-03        -5.64121e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.53816e-05 
 18.20        -2.72283e-03        -5.68918e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.48415e-05 
 18.90        -2.73474e-03        -5.73580e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.43068e-05 
 19.60        -2.74731e-03        -5.78108e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.37775e-05 
 20.30        -2.76053e-03        -5.82502e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.32533e-05 
 21.00        -2.77439e-03        -5.86765e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.27339e-05 
 21.70        -2.78890e-03        -5.90897e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.22193e-05 
 22.40        -2.80405e-03        -5.94898e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.17091e-05 
 23.10        -2.81984e-03        -5.98771e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.12034e-05 
 23.80        -2.83626e-03        -6.02516e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.07017e-05 
 24.50        -2.85331e-03        -6.06133e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.02041e-05 
 25.20        -2.87099e-03        -6.09624e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.97103e-05 
 25.90        -2.88930e-03        -6.12990e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.92201e-05 
 26.60        -2.90822e-03        -6.16232e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.87334e-05 
 27.30        -2.92775e-03        -6.19351e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.82501e-05 
 28.00        -2.94789e-03        -6.22346e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.77700e-05 
 28.70        -2.96863e-03        -6.25221e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.72930e-05 
 29.40        -2.98996e-03        -6.27975e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.68189e-05 
 30.10        -3.01189e-03        -6.30609e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.63476e-05 
 30.80        -3.03440e-03        -6.33124e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.58790e-05 
 31.50        -3.05749e-03        -6.35521e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.54129e-05 
 32.20        -3.08115e-03        -6.37802e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.49492e-05 
 32.90        -3.10537e-03        -6.39967e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.44878e-05 
 33.60        -3.13016e-03        -6.42016e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.40286e-05 
 34.30        -3.15549e-03        -6.43952e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.35715e-05 
 35.00        -3.18136e-03        -6.45774e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.31164e-05 
 35.70        -3.20777e-03        -6.47484e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.26632e-05 
 36.40        -3.23470e-03        -6.49082e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.22117e-05 
 37.10        -3.26215e-03        -6.50570e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.17620e-05 
 37.80        -3.29012e-03        -6.51949e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.13138e-05 
 38.50        -3.31858e-03        -6.53219e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.08672e-05 
 39.20        -3.34754e-03        -6.54381e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.04220e-05 
 39.90        -3.37699e-03        -6.55437e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.99781e-05 
