#Navio B MarAd
#Manobra de Curva Giro
#
#Velocidade Inercial
#
#temp           u           v           r
 0.00        4.11000e+00        0.00000e+00        0.00000e+00 
 0.70        4.11000e+00        8.38136e-05        0.00000e+00 
 1.40        4.11000e+00        1.64115e-04        0.00000e+00 
 2.10        4.10779e+00        -2.68344e-03        0.00000e+00 
 2.80        4.10559e+00        -5.41108e-03        0.00000e+00 
 3.50        4.10338e+00        -8.01946e-03        0.00000e+00 
 4.20        4.10118e+00        -1.05092e-02        0.00000e+00 
 4.90        4.09899e+00        -1.28810e-02        0.00000e+00 
 5.60        4.09679e+00        -1.51353e-02        0.00000e+00 
 6.30        4.09460e+00        -1.72729e-02        0.00000e+00 
 7.00        4.09242e+00        -1.92942e-02        0.00000e+00 
 7.70        4.09023e+00        -2.11999e-02        0.00000e+00 
 8.40        4.08805e+00        -2.29904e-02        0.00000e+00 
 9.10        4.08587e+00        -2.46663e-02        0.00000e+00 
 9.80        4.08369e+00        -2.62282e-02        0.00000e+00 
 10.50        4.08151e+00        -2.76765e-02        0.00000e+00 
 11.20        4.07934e+00        -2.90117e-02        0.00000e+00 
 11.90        4.07716e+00        -3.02344e-02        0.00000e+00 
 12.60        4.07499e+00        -3.13450e-02        0.00000e+00 
 13.30        4.07282e+00        -3.23440e-02        0.00000e+00 
 14.00        4.07065e+00        -3.32318e-02        0.00000e+00 
 14.70        4.06848e+00        -3.40089e-02        0.00000e+00 
 15.40        4.06630e+00        -3.46758e-02        0.00000e+00 
 16.10        4.06413e+00        -3.52328e-02        0.00000e+00 
 16.80        4.06196e+00        -3.56805e-02        0.00000e+00 
 17.50        4.05979e+00        -3.60191e-02        0.00000e+00 
 18.20        4.05761e+00        -3.62493e-02        0.00000e+00 
 18.90        4.05544e+00        -3.63713e-02        0.00000e+00 
 19.60        4.05326e+00        -3.63856e-02        0.00000e+00 
 20.30        4.05108e+00        -3.62926e-02        0.00000e+00 
 21.00        4.04889e+00        -3.60926e-02        0.00000e+00 
 21.70        4.04671e+00        -3.57861e-02        0.00000e+00 
 22.40        4.04452e+00        -3.53735e-02        0.00000e+00 
 23.10        4.04232e+00        -3.48552e-02        0.00000e+00 
 23.80        4.04012e+00        -3.42315e-02        0.00000e+00 
 24.50        4.03792e+00        -3.35028e-02        0.00000e+00 
 25.20        4.03571e+00        -3.26695e-02        0.00000e+00 
 25.90        4.03350e+00        -3.17321e-02        0.00000e+00 
 26.60        4.03128e+00        -3.06908e-02        0.00000e+00 
 27.30        4.02905e+00        -2.95461e-02        0.00000e+00 
 28.00        4.02681e+00        -2.82983e-02        0.00000e+00 
 28.70        4.02457e+00        -2.69479e-02        0.00000e+00 
 29.40        4.02232e+00        -2.54952e-02        0.00000e+00 
 30.10        4.02006e+00        -2.39406e-02        0.00000e+00 
 30.80        4.01779e+00        -2.22845e-02        0.00000e+00 
 31.50        4.01552e+00        -2.05273e-02        0.00000e+00 
 32.20        4.01323e+00        -1.86693e-02        0.00000e+00 
 32.90        4.01093e+00        -1.67110e-02        0.00000e+00 
 33.60        4.00862e+00        -1.46528e-02        0.00000e+00 
 34.30        4.00630e+00        -1.24951e-02        0.00000e+00 
 35.00        4.00397e+00        -1.02382e-02        0.00000e+00 
 35.70        4.00162e+00        -7.88260e-03        0.00000e+00 
 36.40        3.99926e+00        -5.42871e-03        0.00000e+00 
 37.10        3.99689e+00        -2.87694e-03        0.00000e+00 
 37.80        3.99450e+00        -2.27709e-04        0.00000e+00 
 38.50        3.99210e+00        2.51855e-03        0.00000e+00 
 39.20        3.98968e+00        5.36141e-03        0.00000e+00 
 39.90        3.98725e+00        8.30043e-03        0.00000e+00 
