#Navio B MarAd
#Manobra de Curva Giro
#
#Aceleração
#
#temp           u           v           w    ddotroll   ddotpitch     ddotyaw 
 0.00        0.00000e+00        1.22252e-04        0.00000e+00        0.00000e+00        0.00000e+00        -2.67321e-06 
 0.70        -3.04236e-10        1.24881e-04        0.00000e+00        0.00000e+00        0.00000e+00        -2.65259e-06 
 1.40        -2.63165e-03        -4.13865e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.98895e-05 
 2.10        -2.62782e-03        -4.22464e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.91519e-05 
 2.80        -2.62470e-03        -4.30907e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.84267e-05 
 3.50        -2.62229e-03        -4.39194e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.77136e-05 
 4.20        -2.62062e-03        -4.47327e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.70120e-05 
 4.90        -2.61968e-03        -4.55308e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.63217e-05 
 5.60        -2.61948e-03        -4.63138e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.56424e-05 
 6.30        -2.62004e-03        -4.70818e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.49737e-05 
 7.00        -2.62137e-03        -4.78350e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.43153e-05 
 7.70        -2.62346e-03        -4.85735e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.36668e-05 
 8.40        -2.62632e-03        -4.92975e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.30280e-05 
 9.10        -2.62996e-03        -5.00070e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.23984e-05 
 9.80        -2.63439e-03        -5.07023e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.17780e-05 
 10.50        -2.63961e-03        -5.13833e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.11662e-05 
 11.20        -2.64562e-03        -5.20503e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.05630e-05 
 11.90        -2.65243e-03        -5.27033e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.99679e-05 
 12.60        -2.66005e-03        -5.33424e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.93806e-05 
 13.30        -2.66846e-03        -5.39678e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.88010e-05 
 14.00        -2.67768e-03        -5.45796e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.82288e-05 
 14.70        -2.68771e-03        -5.51778e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.76637e-05 
 15.40        -2.69855e-03        -5.57626e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.71054e-05 
 16.10        -2.71020e-03        -5.63340e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.65538e-05 
 16.80        -2.72266e-03        -5.68922e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.60085e-05 
 17.50        -2.73593e-03        -5.74372e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.54694e-05 
 18.20        -2.75000e-03        -5.79692e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.49361e-05 
 18.90        -2.76489e-03        -5.84882e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.44086e-05 
 19.60        -2.78059e-03        -5.89943e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.38865e-05 
 20.30        -2.79710e-03        -5.94876e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.33697e-05 
 21.00        -2.81440e-03        -5.99681e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.28580e-05 
 21.70        -2.83252e-03        -6.04360e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.23511e-05 
 22.40        -2.85143e-03        -6.08914e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.18489e-05 
 23.10        -2.87114e-03        -6.13343e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.13511e-05 
 23.80        -2.89164e-03        -6.17648e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.08576e-05 
 24.50        -2.91294e-03        -6.21829e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.03682e-05 
 25.20        -2.93502e-03        -6.25888e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.98828e-05 
 25.90        -2.95788e-03        -6.29825e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.94011e-05 
 26.60        -2.98152e-03        -6.33642e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.89229e-05 
 27.30        -3.00593e-03        -6.37337e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.84482e-05 
 28.00        -3.03110e-03        -6.40914e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.79768e-05 
 28.70        -3.05704e-03        -6.44371e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.75085e-05 
 29.40        -3.08374e-03        -6.47711e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.70432e-05 
 30.10        -3.11118e-03        -6.50933e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.65806e-05 
 30.80        -3.13936e-03        -6.54038e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.61208e-05 
 31.50        -3.16828e-03        -6.57028e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.56635e-05 
 32.20        -3.19793e-03        -6.59902e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.52086e-05 
 32.90        -3.22830e-03        -6.62661e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.47560e-05 
 33.60        -3.25939e-03        -6.65307e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.43056e-05 
 34.30        -3.29118e-03        -6.67839e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.38572e-05 
 35.00        -3.32366e-03        -6.70260e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.34108e-05 
 35.70        -3.35684e-03        -6.72568e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.29661e-05 
 36.40        -3.39069e-03        -6.74765e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.25232e-05 
 37.10        -3.42522e-03        -6.76852e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.20819e-05 
 37.80        -3.46041e-03        -6.78829e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.16420e-05 
 38.50        -3.49625e-03        -6.80697e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.12036e-05 
 39.20        -3.53273e-03        -6.82457e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.07666e-05 
 39.90        -3.56985e-03        -6.84110e-03        0.00000e+00        0.00000e+00        0.00000e+00        6.03307e-05 
 40.60        -3.60758e-03        -6.85656e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.98960e-05 
 41.30        -3.64593e-03        -6.87095e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.94623e-05 
