#Navio B MarAd
#Manobra de Curva Giro
#
#Aceleração
#
#temp           u           v           w    ddotroll   ddotpitch     ddotyaw 
 0.00        0.00000e+00        1.46703e-04        0.00000e+00        0.00000e+00        0.00000e+00        -3.20785e-06 
 0.70        -4.38099e-10        1.49857e-04        0.00000e+00        0.00000e+00        0.00000e+00        -3.18311e-06 
 1.40        -2.63165e-03        -4.11315e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.93630e-05 
 2.10        -2.62781e-03        -4.19863e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.86293e-05 
 2.80        -2.62466e-03        -4.28251e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.79075e-05 
 3.50        -2.62223e-03        -4.36481e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.71969e-05 
 4.20        -2.62052e-03        -4.44553e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.64974e-05 
 4.90        -2.61953e-03        -4.52470e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.58086e-05 
 5.60        -2.61928e-03        -4.60233e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.51300e-05 
 6.30        -2.61978e-03        -4.67842e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.44615e-05 
 7.00        -2.62102e-03        -4.75300e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.38025e-05 
 7.70        -2.62303e-03        -4.82607e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.31529e-05 
 8.40        -2.62580e-03        -4.89765e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.25124e-05 
 9.10        -2.62934e-03        -4.96775e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.18805e-05 
 9.80        -2.63365e-03        -5.03638e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.12570e-05 
 10.50        -2.63874e-03        -5.10355e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.06416e-05 
 11.20        -2.64462e-03        -5.16927e-03        0.00000e+00        0.00000e+00        0.00000e+00        8.00341e-05 
 11.90        -2.65128e-03        -5.23355e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.94341e-05 
 12.60        -2.65873e-03        -5.29641e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.88413e-05 
 13.30        -2.66697e-03        -5.35785e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.82556e-05 
 14.00        -2.67600e-03        -5.41789e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.76766e-05 
 14.70        -2.68583e-03        -5.47652e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.71042e-05 
 15.40        -2.69646e-03        -5.53378e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.65379e-05 
 16.10        -2.70788e-03        -5.58965e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.59777e-05 
 16.80        -2.72009e-03        -5.64415e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.54233e-05 
