#Navio B MarAd
#Manobra de Curva Giro
#
#Velocidade Sistema Solidário 
#
#temp           u           v           w    dot roll   dot pitch     dot yaw 
 0.00        4.11000e+00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00 
 0.70        4.11000e+00        8.68075e-05        0.00000e+00        0.00000e+00        0.00000e+00        -1.86064e-06 
 1.40        4.11000e+00        1.76052e-04        0.00000e+00        0.00000e+00        0.00000e+00        -3.70043e-06 
 2.10        4.10816e+00        -2.76037e-03        0.00000e+00        0.00000e+00        0.00000e+00        5.88633e-05 
 2.80        4.10632e+00        -5.77682e-03        0.00000e+00        0.00000e+00        0.00000e+00        1.20693e-04 
 3.50        4.10448e+00        -8.87161e-03        0.00000e+00        0.00000e+00        0.00000e+00        1.81806e-04 
 4.20        4.10265e+00        -1.20431e-02        0.00000e+00        0.00000e+00        0.00000e+00        2.42215e-04 
 4.90        4.10081e+00        -1.52896e-02        0.00000e+00        0.00000e+00        0.00000e+00        3.01936e-04 
 5.60        4.09898e+00        -1.86096e-02        0.00000e+00        0.00000e+00        0.00000e+00        3.60982e-04 
 6.30        4.09714e+00        -2.20014e-02        0.00000e+00        0.00000e+00        0.00000e+00        4.19369e-04 
 7.00        4.09531e+00        -2.54635e-02        0.00000e+00        0.00000e+00        0.00000e+00        4.77108e-04 
 7.70        4.09347e+00        -2.89944e-02        0.00000e+00        0.00000e+00        0.00000e+00        5.34214e-04 
 8.40        4.09164e+00        -3.25925e-02        0.00000e+00        0.00000e+00        0.00000e+00        5.90699e-04 
 9.10        4.08980e+00        -3.62564e-02        0.00000e+00        0.00000e+00        0.00000e+00        6.46574e-04 
 9.80        4.08796e+00        -3.99846e-02        0.00000e+00        0.00000e+00        0.00000e+00        7.01852e-04 
 10.50        4.08611e+00        -4.37756e-02        0.00000e+00        0.00000e+00        0.00000e+00        7.56545e-04 
 11.20        4.08427e+00        -4.76280e-02        0.00000e+00        0.00000e+00        0.00000e+00        8.10663e-04 
 11.90        4.08242e+00        -5.15404e-02        0.00000e+00        0.00000e+00        0.00000e+00        8.64218e-04 
 12.60        4.08056e+00        -5.55115e-02        0.00000e+00        0.00000e+00        0.00000e+00        9.17219e-04 
 13.30        4.07870e+00        -5.95397e-02        0.00000e+00        0.00000e+00        0.00000e+00        9.69678e-04 
 14.00        4.07684e+00        -6.36239e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.02160e-03 
 14.70        4.07497e+00        -6.77625e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.07301e-03 
 15.40        4.07309e+00        -7.19545e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.12389e-03 
 16.10        4.07121e+00        -7.61983e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.17428e-03 
 16.80        4.06932e+00        -8.04928e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.22416e-03 
 17.50        4.06742e+00        -8.48366e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.27356e-03 
 18.20        4.06552e+00        -8.92285e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.32248e-03 
 18.90        4.06360e+00        -9.36673e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.37092e-03 
 19.60        4.06168e+00        -9.81518e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.41890e-03 
 20.30        4.05975e+00        -1.02681e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.46642e-03 
 21.00        4.05781e+00        -1.07253e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.51350e-03 
 21.70        4.05586e+00        -1.11867e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.56013e-03 
 22.40        4.05389e+00        -1.16522e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.60632e-03 
 23.10        4.05192e+00        -1.21217e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.65208e-03 
 23.80        4.04993e+00        -1.25950e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.69742e-03 
 24.50        4.04794e+00        -1.30720e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.74235e-03 
 25.20        4.04593e+00        -1.35527e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.78685e-03 
