#Navio B MarAd
#Manobra de Curva Giro
#
#Velocidade Sistema Solidário 
#
#temp           u           v           w    dot roll   dot pitch     dot yaw 
 0.00        4.11000e+00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00        0.00000e+00 
 0.70        4.11000e+00        8.64984e-05        0.00000e+00        0.00000e+00        0.00000e+00        -1.86400e-06 
 1.40        4.11000e+00        1.74827e-04        0.00000e+00        0.00000e+00        0.00000e+00        -3.71374e-06 
 2.10        4.10816e+00        -2.81821e-03        0.00000e+00        0.00000e+00        0.00000e+00        7.82002e-05 
 2.80        4.10632e+00        -5.89175e-03        0.00000e+00        0.00000e+00        0.00000e+00        1.59367e-04 
 3.50        4.10448e+00        -9.04423e-03        0.00000e+00        0.00000e+00        0.00000e+00        2.39798e-04 
 4.20        4.10265e+00        -1.22741e-02        0.00000e+00        0.00000e+00        0.00000e+00        3.19506e-04 
 4.90        4.10081e+00        -1.55798e-02        0.00000e+00        0.00000e+00        0.00000e+00        3.98501e-04 
 5.60        4.09897e+00        -1.89599e-02        0.00000e+00        0.00000e+00        0.00000e+00        4.76795e-04 
 6.30        4.09714e+00        -2.24127e-02        0.00000e+00        0.00000e+00        0.00000e+00        5.54398e-04 
 7.00        4.09530e+00        -2.59369e-02        0.00000e+00        0.00000e+00        0.00000e+00        6.31320e-04 
 7.70        4.09346e+00        -2.95309e-02        0.00000e+00        0.00000e+00        0.00000e+00        7.07571e-04 
 8.40        4.09161e+00        -3.31933e-02        0.00000e+00        0.00000e+00        0.00000e+00        7.83160e-04 
 9.10        4.08977e+00        -3.69226e-02        0.00000e+00        0.00000e+00        0.00000e+00        8.58098e-04 
 9.80        4.08792e+00        -4.07174e-02        0.00000e+00        0.00000e+00        0.00000e+00        9.32392e-04 
 10.50        4.08606e+00        -4.45763e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.00605e-03 
 11.20        4.08420e+00        -4.84978e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.07909e-03 
 11.90        4.08233e+00        -5.24805e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.15150e-03 
 12.60        4.08046e+00        -5.65230e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.22331e-03 
 13.30        4.07858e+00        -6.06241e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.29451e-03 
 14.00        4.07669e+00        -6.47822e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.36512e-03 
 14.70        4.07479e+00        -6.89960e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.43514e-03 
 15.40        4.07288e+00        -7.32642e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.50458e-03 
 16.10        4.07097e+00        -7.75855e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.57345e-03 
 16.80        4.06904e+00        -8.19585e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.64174e-03 
 17.50        4.06710e+00        -8.63818e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.70948e-03 
 18.20        4.06515e+00        -9.08543e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.77666e-03 
 18.90        4.06319e+00        -9.53745e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.84328e-03 
 19.60        4.06121e+00        -9.99413e-02        0.00000e+00        0.00000e+00        0.00000e+00        1.90937e-03 
 20.30        4.05922e+00        -1.04553e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.97491e-03 
 21.00        4.05721e+00        -1.09209e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.03992e-03 
 21.70        4.05519e+00        -1.13908e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.10440e-03 
 22.40        4.05316e+00        -1.18648e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.16835e-03 
 23.10        4.05110e+00        -1.23428e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.23178e-03 
 23.80        4.04903e+00        -1.28247e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.29470e-03 
 24.50        4.04694e+00        -1.33104e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.35710e-03 
 25.20        4.04483e+00        -1.37998e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.41900e-03 
 25.90        4.04271e+00        -1.42927e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.48039e-03 
 26.60        4.04056e+00        -1.47889e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.54128e-03 
 27.30        4.03839e+00        -1.52885e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.60168e-03 
 28.00        4.03620e+00        -1.57913e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.66158e-03 
 28.70        4.03399e+00        -1.62971e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.72099e-03 
 29.40        4.03176e+00        -1.68058e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.77991e-03 
 30.10        4.02950e+00        -1.73174e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.83835e-03 
 30.80        4.02722e+00        -1.78317e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.89631e-03 
 31.50        4.02492e+00        -1.83486e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.95379e-03 
 32.20        4.02259e+00        -1.88680e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.01079e-03 
 32.90        4.02023e+00        -1.93897e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.06732e-03 
 33.60        4.01785e+00        -1.99137e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.12338e-03 
 34.30        4.01544e+00        -2.04398e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.17897e-03 
 35.00        4.01301e+00        -2.09680e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.23409e-03 
 35.70        4.01055e+00        -2.14981e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.28875e-03 
 36.40        4.00806e+00        -2.20300e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.34294e-03 
 37.10        4.00554e+00        -2.25637e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.39668e-03 
 37.80        4.00299e+00        -2.30989e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.44995e-03 
 38.50        4.00041e+00        -2.36357e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.50277e-03 
 39.20        3.99780e+00        -2.41738e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.55513e-03 
 39.90        3.99516e+00        -2.47133e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.60704e-03 
 40.60        3.99248e+00        -2.52539e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.65850e-03 
 41.30        3.98978e+00        -2.57956e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.70950e-03 
 42.00        3.98704e+00        -2.63384e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.76006e-03 
 42.70        3.98428e+00        -2.68820e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.81017e-03 
 43.40        3.98147e+00        -2.74263e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.85983e-03 
 44.10        3.97864e+00        -2.79714e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.90904e-03 
 44.80        3.97577e+00        -2.85171e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.95781e-03 
 45.50        3.97286e+00        -2.90633e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.00614e-03 
 46.20        3.96992e+00        -2.96099e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.05403e-03 
 46.90        3.96695e+00        -3.01567e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.10147e-03 
 47.60        3.96394e+00        -3.07038e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.14847e-03 
 48.30        3.96089e+00        -3.12511e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.19504e-03 
